,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
399,Under Enemy Arms,"[Intro]
Uh, huh

[Chorus]
You niggas gon' end up in a hearse, hearse
You niggas gon' end up in the dirt, dirt
From the trenches, had to make it work, work
And these fuck niggas just gon' make it worse, worse
Arm (Arm), arm
Ho, that's in enemy arms (Arms)
Ho, that's in enemy arms (Arms)
Tear down an enemy's army (Army)
Tear down an enemy's army (Army)
Ho, that's in enemy's arms (Arms)
Ho, that's in enemy's arms (Arms)

[Verse 1]
I wish the enemy harm (Harm)
Huh, bitch, I'm a star (Star)
Foreign lil' whip and I'm whippin' this car (Car)
I might just park in the yard (Yard)
Catch the opps lackin', I rip 'em apart (Yeah)
Fuck it, I got no heart
Show no emotions, I live in the dark (Dark)
I don't know why but that bitch left me scarred (Scarred)
I don't know why you just ain't play your part (Part)
Now you focused on wishing me harm (Harm)
Fuck it, right to bear arms (Arms)
I keep that stick on me, armed (Armed)

[Pre-Chorus]
Under the enemy arms
I cannot fold under enemy arms (Arms)
Under the enemy arms (Arms)
Under the enemy arms

[Chorus]
You niggas gon' end up in a hearse, hearse
You niggas gon' end up in the dirt, dirt
From the trenches had to make it work, work
And these fuck niggas just gon' make it worse, worse

[Verse 2]
War
I'm in this bitch with the gang
I'm in this bitch with the gang, ayy
I'm in this bitch with the gang
Thirty, we gon' let it bang, ayy
Chopper, we gon' let it bang
Blowin' your brain, it's sad
Chopper, we gon' let it bang
Blowin' your brain, it's sad
War
I'm in this bitch with the gang
I'm in this bitch with the gang, ayy
I'm in this bitch with the gang
Thirty, we gon' let it bang, ayy
Chopper, we gon' let it bang
Blowin' your brain, it's sad
Chopper, we gon' let it bang
Blowin' your brain, it's sad

[Chorus]
You niggas gon' end up in a hearse, hearse
You niggas gon' end up in the dirt, dirt
From the trenches had to make it work, work
And these fuck niggas just gon' make it worse, worse
Arm (Arm), arm
Ho, that's in enemy arms (Arms)
Ho, that's in enemy arms (Arms)
Tear down an enemy's army (Army)
Tear down an enemy's army (Army)
Ho, that's in enemy's arms (Arms)
Ho, that's in enemy's arms (Arms)",Trippie Redd,Trippie Redd,2019,[94],1
400,Night Shift,"[Verse 1]
It's been a wreck me week
Sixty plus from dawn to dusk
In the red dirt heat
Busting it up for a couple of bucks
But it ain't no thing
Just another day 'til I'm on my way
To them cool, cool sheets and you and me

[Chorus]
Working on the night shift, baby
Dying for your touch like crazy
Racking up the overtime hours
Loving how we're working on the night shift, baby

[Verse 2]
Gonna rock it right
No need to talk, I know what you want
And what you like
'Cause I do too, yeah
I love how you leave on the lights
Not a thing between you and me
And it feels so nice when you and I are

[Chorus]
Working on the night shift, baby
Dying for your touch like crazy
Racking up the overtime hours
Loving how we're working on the night shift, baby

[Bridge]
Yeah, yeah
It's been a wreck me week
Oh, but who needs sleep?

[Chorus]
When you're working on the night shift, baby
Dying for your touch like crazy
Racking up the overtime hours
Loving how we're working on the night shift, baby
Loving how we're working on the night shift
Loving how we're working on the night shift
Working on the night shift, baby",Jon Pardi,Jon Pardi,2019,"[100, 88, 90, 68, 56, 59, 61, 70, 79, 88, 81, 85, 86, 86, 98, 98]",16
401,A Lot,"[Intro: 21 Savage]
I love you
Turn my headphone down a little bit, yeah
For so many reasons
Yeah, yeah, yeah, yeah, yeah, yeah (I do), yeah, yeah yeah yeah
Yeah, yeah, ah, ah, whoa, whoa, whoa, yeah

[Pre-Chorus: 21 Savage]
How much money you got? (Straight up)
How much money you got? (Straight up)
How much money you got? (Straight up)
How much money you got? (A lot)

[Chorus: 21 Savage]
How much money you got? (A lot)
How many problems you got? (A lot)
How many people done doubted you? (A lot)
Left you out to rot? (A lot)
How many pray that you flop? (A lot)
How many lawyers you got? (A lot)
How many times you got shot? (A lot)
How many niggas you shot? (A lot)
How many times did you ride? (A lot)
How many niggas done died? (A lot)
How many times did you cheat? (A lot)
How many times did you lie? (A lot)
How many times did she leave? (A lot)
How many times did she cry? (A lot)
How many chances she done gave you fuckin around with these thots? (A lot)

[Verse 1: 21 Savage]
Every day that I'm alive, I’ma ride with the stick
I'd rather be broke in jail than be dead and rich
Told my brothers take my breath if I turn to a snitch
But I'm 21 4L, ain’t no way I'ma switch

[Interlude]
Break it down, I break it down
I break it down, I break it down
I break it down, I break it down
I break it down, I break it down

[Verse 2: 21 Savage]
Penitentiary chances just to make a couple bucks
My heart so cold I could put it in my cup
Gang vs. the world, me and my dawg, it was us
Then you went and wrote a statement, and that really fucked me up
My brother lost his life and it turned me to a beast
My brother got life and it turned me to the streets
I been through the storm and it turned me to a G
But the other side was sunny, I get paid to rap on beats

[Chorus: 21 Savage]
How much money you got? (A lot)
How many problems you got? (A lot)
How many people done doubted you? (A lot)
Left you out to rot? (A lot)
How many pray that you flop? (A lot)
How many lawyers you got? (A lot)
How many times you got shot? (A lot)
How many niggas you shot? (A lot)
How many times did you ride? (A lot)
How many niggas done died? (A lot)
How many times did you cheat? (A lot)
How many times did you lie? (A lot)
How many times did she leave? (A lot)
How many times did she cry? (A lot)
How many chances she done gave you?
Fuck around with these thots (A lot)

[Interlude: J. Cole]
Break it on down, I break it on down
I break it on down, I break it on down
Yeah, I just came from the A
I drove back home, six-hour drive, six-and-a-half
Before I left I stopped by to see my nigga 21 in the studio
He had two of his kids with him right in the studio, that's when I knew
You a stand up nigga, I love seein' shit like that

[Verse 3: J. Cole]
Question
How many faking they streams? (A lot)
Getting they plays from machines? (A lot)
I can see behind the smoke and mirrors
Niggas ain't really big as they seem (Hmm)
I never say anything (Nah), everybody got they thing (True)
Some niggas make millions, other niggas make memes (Hmm)
I'm on a money routine
I don't want smoke, I want cream
I don't want no more comparisons
This is a marathon and I’m aware
I been playing it back from a lack of promotions
I never was one for the bragging and boasting
I guess I was hoping the music would speak for itself, but the people want everything else
Okay, no problem, I’ll show up on everyone album
You know what the outcome will be
I'm batting a thousand
It’s got to the point that these rappers don't even like rappin' with me
Fuck it 'cause my nigga 21 Savage just hit me
And told me he saved me a spot on a new record he got
He call it ""a lot,"" I open my book and I jot
Pray for Tekashi, they want him to rot
I picture him inside a cell on a cot
’Flectin' on how he made it to the top
Wondering if it was worth it or not
I pray for Markelle 'cause they fucked up his shot
Just want you to know that you got it, my nigga
Though I never met you, I know that you special
And that the Lord blessed you, don't doubt it, my nigga
Dennis Smith, Jr., stay solid, my nigga
I'm on a tangent, not how I planned it
I had some fans that hopped and abandoned ship
When they thought that I wasn't gone pan out, I got a plan
They say that success is the greatest revenge, tell all your friends
Cole on a mission, cementin' the spot as the greatest that did it
Before it all ends, nigga

[Chorus: 21 Savage]
How much money you got? (A lot)
How many problems you got? (A lot)
How many people done doubted you? (A lot)
Left you out to rot? (A lot)
How many pray that you flop? (A lot)
How many lawyers you got? (A lot)
How many times you got shot? (A lot)
How many niggas you shot? (A lot)
How many times did you ride? (A lot)
How many niggas done died? (A lot)
How many times did you cheat? (A lot)
How many times did you lie? (A lot)
How many times did she leave? (A lot)
How many times did she cry? (A lot)
How many chances she done gave you?
Fuck around with these thots (A lot)

[Outro]
Break it on down, I break it on down
I break it on down, I break it on down
I break it down, I break it down
I break it down, I break it down
I break it on down, I break it down
I break it down, I break it down
I break it down, I break it down
I break it down, I break it down, I br-",21 Savage,21 Savage,2019,"[49, 46, 38, 30, 22, 24, 22, 22, 22, 22, 21, 21, 18, 18, 17, 15, 12, 26, 34, 34, 33, 36, 37]",23
402,Thotiana,"[Intro]
Blueface, baby
Yeah aight
Bust down, Thotiana
Yeah aight
I wanna see you bust down

[Chorus]
Bust down, Thotiana (Bust down, Thotiana)
I wanna see you bust down (Over)
Pick it up, now break that shit down (Break it down)
Speed it up, then slow that shit down, on the gang (Slow it down)
Bust it (Bust down), bust down, bust it, bust it
Bust down, on the gang (Over)
Bust down, Thotiana (Bust down, Thotiana)
I wanna see you bust down (Over)
Pick it up, now break that shit down (Break it down)
Speed it up, now slow that shit down, on the gang (Slow it down)
Bust it (Bust down), bust down, bust it, bust it
Bust down, on the gang (Over)

[Verse]
Blueface, baby
Yeah aight, I'm every woman's fantasy (Blueface, baby)
Mama always told me I was gon' break hearts
I guess it's her fault, stupid, don't be mad at me (Don't be mad at me)
I wanna see you bust down (Bust down)
Bend that shit over, on the gang (Yeah aight)
Make that shit clap
She threw it back so I had to double back, on the gang (On the gang)
Smackin', high off them drugs (Off them drugs)
I tried tell myself two times was enough (Was enough)
Then a nigga relapsed, on the dead locs
Ain't no runnin', Thotiana, you gon' take these damn strokes (Thotiana)
I beat the pussy up, now it's a murder scene
Keep shit player, Thotiana, like you ain't never even heard of me (Blueface, baby)
Bust down, Thotiana, I wanna see you bust down (Bust down)
Bend that shit over (Bend it over)
Yeah aight, now make that shit clap, on the gang (Make it clap)
Now toot that thing up (Toot it up)
Throw that shit back (Throw it back)
I need my extras, on the dead locs

[Chorus]
Bust down, Thotiana (Bust down, Thotiana)
I wanna see you bust down (Over)
Pick it up, now break that shit down (Break it down)
Speed it up, then slow that shit down, on the gang (Slow it down)
Bust it (Bust down), bust down, bust it, bust it
Bust down, on the gang (Over)
Bust down, Thotiana (Bust down, Thotiana)
I wanna see you bust down (Over)
Pick it up, now break that shit down (Break it down)
Speed it up, now slow that shit down, on the gang (Slow it down)
Bust it (Bust down), bust down, bust it, bust it
Bust down, on the gang (Over)",Blueface,Blueface,2019,"[50, 50, 43, 36, 25, 21, 14, 17, 13, 8, 11, 11, 13, 9, 13, 20, 20, 28, 66, 75]",20
403,Higher,"[Intro: DJ Khaled]
We The Best music
DJ Khaled

[Chorus: John Legend]
Oh, you keep taking me higher and higher (Yeah)
But don't you know that the devil is a liar? (Yeah, I know)
They'd rather see me down, put my soul in the fire
But we keep goin' higher, higher

[Verse 1: Nipsey Hussle]
Look, look
My granny 88, she had my uncle and then
A miscarriage back-to-back every year for like ten
Pregnant with my moms, doctor told her it was slim
Was bed rode for nine months, but gave birth in the end
Pops turned 60, he proud what we done
In one generation, he came from Africa young
He said he met my moms at the Century Club
Los Angeles love kinda of like Hussle and Boog
Mani turned ten, Kross turned two
Startin' to see this life shit from a bird's view
We the ones that made millions off the curb, fool
In this rap shit ten, never made nerd moves

[Chorus: John Legend]
Oh, you keep taking me higher and higher (Yeah)
(Hussle, Khaled)
But don't you know that the devil is a liar? (Yeah, I know)
(Right back)
They'd rather see me down, put my soul in the fire
But we keep goin' higher, higher (Woah, woah)
(Nip, talk to 'em)

[Verse 2: Nipsey Hussle & John Legend]
Emptied out the clip, it was broad day
Fuck niggas always gotta learn the hard way
We gon' tape it off if we ball play
Put a half a moon crescent on your bald fade
Police hit the lights, that's a car chase
Lookin' back at my life make my heart race
Dance with the devil and test our faith
I was thinkin' chess moves but it was God's grace
Crooked ass whoever 'til we all straight
With no shame, I peeped game and it's all fake
South Central state of mind, high crime rate (Yeah)
Homicide, hate, gang banging'll get you all day (Yeah, yeah)
And look at my fate

[Chorus: John Legend & Nipsey Hussle]
Oh, you keep taking me higher and higher (Yeah)
(Told Khaled bounce the four 'til the bar break)
But don't you know that the devil is a liar? (I know)
They'd rather see me down, put my soul in the fire
But we keep goin' higher, higher

[Outro: John Legend]
Higher
Oh, Lord
Can you feel it?
My shoes are scrapin' the sky
I'm so high
We keep goin' higher",DJ Khaled,DJ Khaled Featuring Nipsey Hussle & John Legend,2019,"[77, 21]",2
404,Who Do You Love,"[Verse 1: Luke Hemmings]
Yeah
Found cigarettes in your Fendi coat
Even though you don't even smoke
Always changin' your access codes
Yeah, I can tell you know I know

[Pre-Chorus: Luke Hemmings]
Yeah, you've been actin' so conspicuous
You flip it on me, say I think too much
You're movin' different when we makin' love
Baby, tell me, tell me

[Chorus: Luke Hemmings & Ashton Irwin]
Who do you love, do you love now?
I wanna know the truth (Whoa)
Who do you love, do you love now?
I know it's someone new
You ain't gotta make it easy, where you been sleepin'?
This shit is keepin' me up at night, just admit it
Who do you love, do you love now?
I wanna know, I wanna know who

[Post-Chorus: All]
Now, now, who do you, who do you love, love (Yeah)
Now, now, who do you, who do you love now? (Oh)
Now, now, who do you, who do you love, love (Yeah)
I wanna know, I wanna know who

[Verse 2: Calum Hood]
Well, keep switchin' your alibi
Or stutterin' when you reply
You can't even look me in the eye
Oh, I can tell, I know you're lyin'

[Pre-Chorus: Calum Hood]
'Cause you've been actin' so conspicuous
You flip it on me, say I think too much
We're movin' different while we're makin' love
So, baby, tell me, tell me

[Chorus: Luke Hemmings & Ashton Irwin]
Who do you love, do you love now?
I wanna know the truth (Whoa)
Who do you love, do you love now?
I know it's someone new
You ain't gotta make it easy, where you been sleepin'?
This shit is keepin' me up at night, just admit it
Who do you love, do you love now?
I wanna know, I wanna know who

[Post-Chorus: All]
Now, now, who do you, who do you love, love (Yeah)
Now, now, who do you, who do you love now? (Oh)
Now, now, who do you, who do you love, love (Yeah)
I wanna know, I wanna know who

[Pre-Chorus: Michael Clifford]
(Who) You been actin' so conspicuous
(Who) You flip it on me, say I think too much
(Who) Movin' different when we makin' love
(Who) Baby, tell me, tell me

[Chorus: Luke Hemmings & Ashton Irwin]
Who do you love, do you love now?
I wanna know the truth (Whoa)
Who do you love, do you love now?
I know it's someone new
You ain't gotta make it easy, where you been sleepin'?
This shit is keepin' me up at night, just admit it
Who do you love, do you love now?
I wanna know, I wanna know who

[Post-Chorus: All]
Now, now, who do you, who do you love, love
Now, now, who do you, who do you love now?
Now, now, who do you, who do you, love, love
Now, now, who do you, who do you love now?

[Chorus: Luke Hemmings & Ashton Irwin]
You ain't gotta make it easy, where you been sleepin'?
This shit is keepin' me up at night, just admit it
Who do you love, do you love now?
I wanna know, I wanna know who

[Outro: All]
Who do you, who do you love, love
Now, now, who do you, who do you love now?
Now, now, who do you, who do you, you",The Chainsmokers & 5 Seconds of Summer,The Chainsmokers Featuring 5 Seconds Of Summer,2019,"[89, 73, 60, 53, 52, 55, 52, 54, 56, 52, 54, 64, 60, 66, 85, 56]",16
405,Don't Call Me Up,"[Verse 1]
When I'm underneath the bright lights
When I'm tryna have a good time
'Cause I'm good now you ain't mine
Now, now, now, now, don't call me up
When you're looking at my photos
Getting hot, losing control
You want me more now I let go
Now, now, now, now

[Pre-Chorus]
I'm over you and I don't need your lies no more
'Cause the truth is, without you, boy, I'm stronger
And I know you said that I changed with my cold heart
But it was your game that left scars
Ooh, I'm over you

[Chorus]
Don't call me up
I'm going out tonight
Feeling good now you're outta my life
Don't wanna talk about us
Gotta leave it behind
One drink and you're outta my mind
Now, now take it up
Baby, I'm on a high
You're alone, going out of your mind
When I'm here up in the club
And I don't wanna talk
So don't call me up

[Verse 2]
'Cause I'm here looking fine, babe
And I got eyes looking my way
And everybody's on my vibe, babe
Now, now, now, now, don't call me up
My friends said you were a bad man
I should have listened to them back then
And now you're tryna hit me up again
Now, now, now, now

[Pre-Chorus]
I'm over you and I don't need your lies no more
'Cause the truth is, without you, boy, I'm stronger
And I know you said that I changed with my cold heart
But it was your game that left scars
Ooh, I'm over you

[Chorus]
Don't call me up
I'm going out tonight
Feeling good now you're outta my life
Don't wanna talk about us
Gotta leave it behind
One drink and you're outta my mind
Now, now take it up
Baby, I'm on a high
You're alone, going out of your mind
When I'm here up in the club
And I don't wanna talk
So don't call me up

[Bridge]
Don't call me up
So don't call me up
Don't call me up

[Pre-Chorus]
I'm over you and I don't need your lies no more
'Cause the truth is, without you, boy, I'm stronger
And I know you said that I changed with my cold heart
But it was your game that left scars
Ooh, I'm over you

[Chorus]
Don't call me up
I'm going out tonight
Feeling good now you're outta my life
Don't wanna talk about us
Gotta leave it behind
One drink and you're outta my mind
Now, now take it up
Baby, I'm on a high
You're alone, going out of your mind
When I'm here up in the club
And I don't wanna talk
So don't call me up",Mabel,Mabel,2019,"[90, 79, 66, 69, 71, 70, 67, 80, 92, 97]",10
406,Earth,"[Intro: Lil Dicky]
What up, world? It's your boy, just one of the guys down here. Well, I could be more specific. Uh, I'm a human, and I just wanted to, you know, for the sake of all of us earthlings out there, just wanted to say:

[Chorus: Lil Dicky]
We love the Earth, it is our planet
We love the Earth, it is our home
We love the Earth, it is our planet
We love the Earth, it is our home

[Justin Bieber]
Hi, I'm a baboon
I'm like a man, just less advanced and my anus is huge

[Ariana Grande]
Hey, I'm a zebra
No one knows what I do, but I look pretty cool
Am I white or black?

[Halsey]
I'm a lion cub, and I'm always getting licked (Meow!)

[Zac Brown]
How's it going? I'm a cow (Moo!)
You drink milk from my tits (Moo)

[Brendon Urie]
I'm a fat, fucking pig

[Hailee Steinfeld]
I'm a common fungus

[Wiz Khalifa]
I'm a disgruntled skunk, shoot you out my butthole

[Snoop Dogg]
I'm a marijuana plant, I can get you fucked up

[Kevin Hart]
And I'm Kanye West

[Chorus]
We love the Earth, it is our planet
We love the Earth, it is our home
We love the Earth, it is our planet
We love the Earth, it is our home
We love the Earth

[Adam Levine]
Ba-dum-ba-dum-dum, ba-dum-da-di
We are the vultures, feed on the dead

[Shawn Mendes]
We're just some rhinos, horny as heck

[Charlie Puth]
I'm just a giraffe, what's with this neck?

[Sia]
Hippity-hop, I'm a kangaroo
I hop all day, up and down with you

[Miley Cyrus]
I'm an elephant, I got junk in my trunk

[Lil Jon]
What the fuck? I'm a clam!

[Rita Ora]
I'm a wolf. Howl!

[Miguel]
I'm a squirrel, lookin' for my next nut

[Katy Perry & Lil Dicky]
And I'm a pony, just a freak horse, heh-heh-heh
But, uh, c'mon, get on (Get on, yah!)
Giddy up, let's ride

[Lil Yachty]
I'm HPV, don't let me in

[Ed Sheeran]
I'm a koala and I sleep all the time
So what? It's cute

[Meghan Trainor]
We love you, India

[Joel Embiid]
We love you, Africa

[Tory Lanez]
We love the Chinese

[Lil Dicky]
We forgive you, Germany

[Chorus: Lil Dicky, (Snoop Dogg), Meghan Trainor, Lil Dicky & Sia, John Legend]
Earth, it is our planet (It's our planet)
We love the Earth (We love the Earth), it is our home (Home)
We love the Earth, it is our planet (It is our planet)
We love the Earth, it is our home
We love the Earth

[Verse 3: Lil Dicky]
I'm a man (Hello?)
Can you hear me? (Anyone out there? Hello?)
I've trudged the Earth for so damn long
And still don't know shit (What's going on?)
I hope it's not a simulation (Huh)
Give each other names like Ahmed and Pedro
And, yeah, we like to wear clothes, girls still look beautiful
And it covers up our human dick (Woo), eat a lot of tuna fish
But these days, it's like we don't know how to act
All these shootings, pollution, we under attack on ourselves
Like, let's all just chill (Hey), respect what we built (Hey)
Like look at the internet! It's cracking as hell
Fellas, don't you love to cum when you have sex? (Ayy)
And I heard women orgasms are better than a dick's (Uh)
So what we got this land for? What we gotta stand for?
Love, and we love the Earth (The Earth)

[Ariana Grande]
Oh, yeah, baby, I love the Earth
I love this planet

[Lil Dicky]
Hey, Russia, we're cool
Hey, Asia, all of you, c'mon
Every one of you from the plains to the Sahara
Let's come together and live

[Choir]
Hum-dum-dum-dae-dum, hum-dum-dum-dae-dum

[PSY]
우-우-우리는 지구를 사랑해요

[Bad Bunny]
Amamos la tierra

[Kris Wu]
我们爱地球

[Outro: Lil Dicky, Ariana Grande & Justin Bieber]
(We love you, we love you)
C'mon everybody, I know we're not all the same
But we're living on the same Earth
(We love you, we love you)
Have you ever been to Earth?
Everyone who is listening has been to Earth, Ariana
(We love you, we love you)
We're not making music for aliens here
Are we gonna die?
You know what, Bieber? We might die
(We love you, we love you)
I'm not going to lie to you
I mean, there's so many people out here who don't think global warming's a real thing. You know? We gotta save this planet. We're being stupid
Unless we get our shit together now",Lil Dicky,Lil Dicky,2019,"[91, 78, 69, 61, 41, 17]",6
407,HP,"[Letra de ""HP""]

[Intro]
(Maluma, baby)

[Coro]
Ella no está buscando novio
Quiere salir a joder, yeh-yeah
Quiere olvidarse de ese bobo
Porque el cabrón le fue infiel, oh-no-no-no

[Verso 1]
Le rompiero' el corazón y no busca a nadie que se lo reponga
Solo quiere a alguien que se lo ponga
Ella quiere un man que no la llame y que no joda
Pa' reemplazar al perro que no la valora
Quiere aprovechar que está más buena y más de moda
Empezó a meterle al gym desde que quedó sola
Las envidiosas dicen que eso se lo hizo el cirujano
Pero es ella misma queriendo salir del daño

[Pre-Coro]
Quiere salir, fumar, beber
Subir un video pa' que lo vea él
Pa' que se de cuenta de lo que perdió
Pa' que el hijo 'e pu— se sienta peor
Quiere salir, fumar, beber
Subir un video pa' que lo vea él
Pa' que se de cuenta de lo que perdió
Pa' que el hijo 'e pu— se sienta peor

[Coro]
Ella no está buscando novio (No busca novio, no)
Quiere salir a joder (Yeh-yeah)
Quiere olvidarse de ese bobo (Ey, yeah-yeah-yeah-yeah)
Porque el cabrón le fue infiel, oh-no-no-no

[Refrán]
Y cuando se suelta
No existe una amiguita que la pare
No quiere un novio pa' rendirle cuentas
No necesita ningún HP en el party que la pare
Y cuando se suelta
No existe una amiguita que la pare
No quiere un novio pa' rendirle cuentas
No necesita ningún HP en el party que la pare

[Pre-Coro]
Quiere salir, fumar, beber
Subir un video pa' que lo vea él
Pa' que se de cuenta de lo que perdió
Pa' que el hijo 'e pu— se sienta peor
Quiere salir, fumar, beber
Subir un video pa' que lo vea él
Pa' que se de cuenta de lo que perdió
Pa' que el hijo 'e pu— se sienta peor (Peor)

[Coro]
Ella no está buscando novio (No busca novio, no)
Quiere salir a joder (Yeh-yeah)
Quiere olvidarse de ese bobo (Ey, yeah-yeah-yeah-yeah)
Porque el cabrón le fue infiel, oh-no-no-no

[Outro]
Ella no está buscando novio (No busca novio, no)
Quiere salir a joder, yeh-yeah, yeh-yeah
Para olvidarte de ese bobo
Cuenta conmigo, mujer, yeh-yeah, yeh-yeah",Maluma,Maluma,2019,[96],1
408,Mixed Personalities,"[Intro: R. Lee Ermey]
Because I am hard, you will not like me

[Refrain: YNW Melly & Kanye West]
Say you want someone
Say you want someone
Said you want someone
Say you want someone

[Chorus: Kanye West]
I think I got mixed personalities
This bitch switched up my whole mentality
This girl, she got mixed personalities
One day she's happy, then she mad at me

[Post-Chorus: YNW Melly]
Say you want someone that'll love you
Someone who could please you
Someone who can kiss on and rub you
Fuck you like this, fuck you like that

[Verse 1: Kanye West & YNW Melly]
Oh, now, I got mixed personalities
She got me stressin', singin' melodies
For her, I swear I'd catch a felony
Oh, Penelope

[Refrain: Kanye West & YNW Melly]
Say you want someone
Say you want someone
Said you want someone
Said you want someone

[Verse 2: YNW Melly]
I swear to God, this girl be trippin', dawg
One day she Blooded, then she Crippin', dawg
You know I put it in her kidneys, dawg
She screamin' out, she need some Lithanol
She blockin', ignorin' my calls (Blockin', ignorin' my calls)
She keep on blockin', ignorin' my calls (Blockin', ignorin' my calls)
I'm all inside her, I'll knock down her walls (Knock 'em down, boom)
This bitch is hyper, need some Adderall (Oh, no)

[Chorus: Kanye West]
I think I got mixed personalities
This bitch switched up my whole mentality
This girl, she got mixed personalities
One day she's happy, then she's mad at me

[Post-Chorus: YNW Melly]
Say you want someone that'll love you
Someone who could please you
Someone who can kiss on and rub you
Fuck you like this, fuck you like that

[Verse 3: YNW Melly]
Oh, Lord, I ain't never been here before, oh, no
Oh, keep pressin' ignore, oh, no
She keep ignorin' my calls and blockin' me on everything
Bitch, oh, no
Oh, and it's my fault, mmm
I got the keys to the lil' bitch heart and you can't get the vault (Yeah)
Better go get a locksmith, better go get your Glock, bitch
Pull up on a mothafuckin' opp if he playin' with my Slime
That's my boo, that's my Slime, that's my everything (Everything)
That's my bitch forever, don't need no wedding ring (No wedding ring)
I'll give her the world, polka dots on her new pajamas
Take the bitch out to Bahamas, let the ho eat at Benihana (Benihana)
Matter of fact, ain't tryna meet your mama (Meet her mama)
Dick her down, that the other way (All the way)
Dick her down, yeah, the other way (Right way)
Dick her down, yeah, the Thugger way (Thugger way)
Knockin' on your door (Door), tryna give your love (Love, love)
You keep tellin' me (Love), you don't give a fuck (Fuck, fuck)

[Bridge: YNW Melly]
You won't find nobody that can fuck you like I fuck you, bae
You won't find nobody that can fuck you like I fuck you, bae
You won't find nobody that can fuck you like I fuck you, bae
Young Nigga World and I got them Young Nigga Ways

[Chorus: Kanye West & YNW Melly]
I think I got mixed personalities
This bitch switched up my whole mentality
This girl, she got mixed personalities
One day she's happy, then she mad at me

[Refrain: YNW Melly & Kanye West]
Say you want someone
Say you want someone
Said you want someone
Said you want someone",YNW Melly,YNW Melly Featuring Kanye West,2019,"[98, 82, 78, 76, 63, 59, 56, 54, 42, 43, 46, 50, 56, 60, 93, 86, 73, 71]",18
409,Paradise,"[Intro]
One, two, three, four

[Verse 1]
Hands on your body, I'm grabbin' your ass
Enjoyin' the moment 'cause life move too fast
I'm lookin' forward, ignorin' the past
These are the times that we'll laugh lookin' back
I'm gettin' lucky like coins in the well
Goodbye to my haters, I'm wishin' you well
This is my year, man, if you couldn't tell

[Pre-Chorus]
This is our life and we livin' it well
Late nights in the city, causin' hell
Burn this bitch into the ground, oh well
If all we got tonight, let's do this right
Let's do this right

[Chorus]
Let's go to (Paradise)
This shit feel like Friday nights
This shit make me feel alive
I feel like we in paradise, paradise (Paradise)
Don't know if it's the drink I poured
But I swear I've never loved you more
When you right here, I come alive
One more hit and we can fly
This shit feel like (Paradise)

[Verse 2]
I'm feelin' it, my head's where the ceilin' is (Oh yeah)
This energy turns nights into memories (Oh yeah)
Count up the bands, you've been workin' all summer
Ex didn't know what he had, what a bummer
Insecure people turn to insecure lovers
Well, my drink is almost out and I'm about to pour another

[Bridge]
Just let it out
The night has just begun, we on a level now
If I get too fucked up, promise you'll hold me down
Yeah, this that shit you can't deny
This that shit you feel inside

[Pre-Chorus]
This our life, our time, we livin' well
Late nights in the city, causin' hell
Burn this bitch into the ground, oh well
If all we got tonight, let's do this right
Let's do this right

[Chorus]
Let's go to (Paradise)
This shit feel like Friday nights (Ooh, it do)
This shit make me feel alive (Baby)
I feel like we in paradise, paradise (Paradise, oh yeah)
Don't know if it's the drink I poured (Poured)
But I swear I've never loved you more (Loved you more)
When you right here, I come alive
One more hit and we can fly
This shit feel like (Paradise)",Bazzi,Bazzi,2019,"[99, 91, 98]",3
410,Triggered,"[Verse 1]
Go figure
You were the trigger
You brought me to an obstructed view
When you knew the picture was bigger
Who am I kiddin'?
Knew from the beginning
You'd ruin everything, you do it every time
You are my enemy, you are no friend of mind, muhfucker

[Chorus]
You muhfuckin' right
You muhfuckin' right, I'm bitter
You muhfuckin' right, I'm triggered
You muhfuckin' right, I...

[Verse 2]
Wanna fuck you right now
I just turned the lights out now
And you know when the sun go down
That's when it would all go down
Been a minute, been a while
Ain't let nobody hit it since you hit it
You know you always know what to do wit' it
But ain't no me and you without you in it
Damn, I'm 'bout to burn this bitch down
I think I need to lie down
'Cause I'm not tryna wild out now
But right now

[Verse 3]
Don't know what I'm capable of
Might fuck around and go crazy on cuz
Might fuck around, have to pay me in blood
This ain't the way that you want it
Might catch a case in this bitch
Don't let me catch you face-to-face in this bitch
Tryin' my hardest not to disrespect you
After what you did, man, what you expected?
You muhfucker

[Chorus]
You muhfuckin' right
You muhfuckin' right, I'm bitter
You muhfuckin' right, I'm triggered
You muhfuckin' right, I...

[Verse 4]
Tryna let the time fly (Yeah)
Tryna let the time go by
Tryna let the time heal all
Tryna let the time kill all
Of our memories
All you meant to me
All that history
All that's history
I'll calm down eventually
Fall back eventually, please
Call me back eventually
Fall back into me, yeah
Maybe I'm overreacting
Baby, I don't know what happened
You know all of my bad habits
You know it's hard for me to control that shit, man
'Cause when I get mad, I get big mad
Should have never did that, get back
'Bout to feel the wrath of a menace
In my bag, in my feelings
I'm a bad lil' bitch, and uh...

[Outro]
I'm triggered, when I see your face
Triggered, when I hear your name
Triggered, I am not okay
You need to stay out my way
I'm triggered, when I see your face
Triggered, when I hear your name
Triggered, I am not okay (Yeah)
You need to stay out of my way
You need to stay out of my way (Yeah)
You need to stay out of my way, yeah
Oh oh-oh-oh, ayy, yeah",Jhené Aiko,Jhene Aiko,2019,"[100, 94, 51]",3
