,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
497,P.Y.T. (Pretty Young Thing),"[ARTIE with NEW DIRECTIONS harmonizing]
You know, you, you make me feel so good inside, heh
I always wanted a girl like you, such a P.Y.T, Pretty Young Thing, oh!

[ARTIE]
Where did you come from, baby?
And, ooh, won't you take me there?
Right away, won't you, baby?
Tendoroni, you've got to be
Spark my nature, sugar, fly with me

[ARTIE with NEW DIRECTIONS harmonizing]
Don't you know, now is the perfect time?
We can make it right, hit the city lights
Then tonight ease the lovin' pain
Just let me take you to the max

[ARTIE & (NEW DIRECTIONS)]
I want to love you (P.Y.T)
Pretty Young Thing
You need some lovin' (T.L.C)
Tender lovin' Care
And I'll take you there, oh, ooh
I want to love you (P.Y.T)
Pretty Young Thing
You need some lovin' (T.L.C)
Tender lovin' Care
And I'll take you there

[NEW DIRECTIONS]
Anywhere you wanna go

[ARTIE]
Yes, I will

[ARTIE]
Nothin' can stop this burnin'
Desire to be with you
Gotta get to you, baby
Won't you come, it's emergency
Cool my fire yearnin' honey
Come set me free

[ARTIE with NEW DIRECTIONS harmonizing]
But don't you know, now is the perfect time?
We can dim the lights just to make it right
In the night, hit the lovin' spot
I'll give you all that I've got

[ARTIE & (NEW DIRECTIONS)]
I want to love you (P.Y.T)
Pretty Young Thing
You need some lovin' (T.L.C)
Tender lovin' Care
And I'll take you there
I want to love you (P.Y.T)
Pretty Young Thing
You need some lovin' (T.L.C)
Tender lovin' Care
And I'll take you there

[ARTIE]
Pretty Young Things, repeat after me
Say na na na na

[NEW DIRECTIONS]
Na na na

[ARTIE]
Na na na na

[NEW DIRECTIONS]
(Na na na na)

[ARTIE]
Na na na

[NEW DIRECTIONS]
Na na na na

[ARTIE]
Say na na na na

[NEW DIRECTIONS]
Na na na na, na, na

[ARTIE]
Oh, I'll take you there, take you there

[ARTIE & (NEW DIRECTIONS)]
I want to love you (P.Y.T)
Pretty Young Thing
You need some lovin' (T.L.C)
Tender lovin' Care
And I'll take you there
Take you there, take you there
I want to love you (P.Y.T)
Pretty Young Thing
You need some lovin' (T.L.C)
Tender lovin' Care
I'll Take You There
Take you there, ooh

Ooh! (P.Y.T)
Oh, baby (T.L.C)
Oh, baby
Oh, darling
Ooh, you know, I think it would be real nice if we (P.Y.T)
You and I could, uh, just get together (T.L.C)
You're such a P.Y.T to me
Pretty Young Thing
Oh, baby
Oh, baby
Oh, darling (P.Y.T)
Oh, baby (T.L.C)",Glee Cast,Glee Cast,2011,[58],1
498,Need You Now,"[RACHEL]
Picture perfect memories scattered all around the floor
Reaching for the phone 'cause I can't fight it anymore

[RACHEL & PUCK]
And I wonder if I ever cross your mind

[RACHEL]
For me it happens all the time

[RACHEL & PUCK]
It's a quarter after one, I'm all alone, and I need you now
Said I wouldn't call, but I've lost all control, and I need you now
And I don't know how I can do without
I just need you now

[PUCK]
Another shot of whiskey, can't stop looking at the door
Wishing you'd come sweeping in the way you did before

[RACHEL & PUCK]
And I wonder if I ever cross your mind

[PUCK]
For me it happens all the time

[RACHEL & PUCK]
It's a quarter after one, I'm a little drunk, and I need you now
Said I wouldn't call, but I've lost all control, and I need you now
And I don't know how I can do without
I just need you now

[PUCK]
Whoa

[RACHEL]
Whoa...

[RACHEL & PUCK]
Guess I'd rather hurt than feel nothing at all

[RACHEL]
It's a quarter after one, I'm all alone, and I need you now

[PUCK]
And I said I wouldn't call, but I'm a little drunk, and I need you now

[RACHEL & PUCK]
And I don't know how I can do without
I just need you now

[RACHEL]
Oh baby, I need you now",Glee Cast,Glee Cast,2011,"[62, 72]",2
499,Aston Martin Music,"[Intro: Rick Ross]
Oh
Let's pull the 2-seater out baby
It's where ever you wanna go!

[Hook: Chrisette Michele]
Riding to the music, this is how we do it (all night), all night
Breezing down the freeway just me and my baby, in our ride
Just me and my boss, no worries at all
Listening to the Aston Martin Music, Music

[Post-Hook: Drake]
Would've came back for you
I just needed time to do what I had to do
Caught in the life I can't let it go
Whether that's right I will never know
Uh, but here goes nothing

[Verse 1: Rick Ross]
When I'm alone in my room sometime I stare at the wall
Automatic weapons on the floor, but who can you call?
My down bitch, one who live by the code
Put this music shit aside get it in on the road
A lot of quiet time pink bottles of rose
Exotic red bottoms whole body glittered in gold
Following fundamentals and following in the rental
I love a nasty girl whose swallow is on the menu
That money triple up when ya get it out of state
I need a new safe cause I'm running out of space
Elroy Jetson: I'm somewhere out in space
In my 2-seater she's the one that I would take

[Hook: Chrisette Michele]
Riding to the music, this is how we do it (all night), all night
Breezing down the freeway just me and my baby, in our ride
Just me and my boss, no worries at all
Listening to the, Aston Martin Music, Music

[Post-Hook: Drake]
Would've came back for you
I just needed time to do what I had to do
Caught in the life I can't it let it go
Whether that's right I will never know
Uh, but here goes nothing

[Verse 2: Rick Ross]
Pull up on the block in a drop-top chicken box
Mr. KFC, VVS's in the watch
Living fast where it's all about that money bag
Never front, you take it there, it ain't no coming back
Top down right here is where she wanna be
As my goals unfold right in front of me
Every time we fuck her soul take a hold of me
Addicted like Pookie that pussy be controlling me
That thing keep calling
Fuck maintain boy: I gotta keep ballin!
Pink bottles keep coming
James Bond coupe pop clutch 100

[Hook: Chrisette Michele]
Riding to the music, this is how we do it (all night), all night
Breezing down the freeway just me and my baby, in our ride
Just me and my boss, no worries at all
Listening to the Aston Martin Music, Music

[Interlude: Drake]
Would've came back for you
I just needed time, to do what I had to do
Caught in the life, I can't let it go, whether that's right, I will never know
Hoping you will forgive me, never meant wrong
Tried to be patient, waited too long
But I would've came back, but I would've came back
Would've came back, would've came back
Would've came -

[Verse 3: Drake]
I talk slicker than a pimp from Augusta
Who just had his linen suit dry-cleaned, bitches, what’s up witcha?
I hate callin’ the women bitches, but the bitches love it
I took some sense and made a nickel of it
I’m urgin’ all daughters to kiss they mothers
With those lips that all that lipstick covers
You’re never too grown up to miss and hug her
And girls countin’ on me to be there like missin’ rubbers
I’m on some Marvin Gaye shit, a bunch of distant lovers
This ain’t the life that I’m used to
Reintroduced to people I’ve been introduced to
Did you forget me?
Or are you too scared to tell me that you met me
And fear that I won’t remember
I wish you could still accept me for me
I miss Memphis, Tennessee, my cousins, my dad
The simplistic beauty that all of them Southerners have
I’m halfway across the world with dozens of bags
Feelin’ like all four members of Color Me Badd
In one nigga, amazing shit
I got that Courtney Love for you, that crazy shit
I don’t drink every bottle I own, I be agin’ shit
And I got them wedding ring flows, that engagin’ shit
Which one of y’all got fleets on your keychains?
The seats for these Heat games?
I really think you stare at yourself and you see things
La Familia, I’ve been inducted and instructed
To stunt on these niggas we don’t really fuck wit
Fuck is up?
Havin’ lunch and debatin’ Ferrari prices
23 and goin’ through a midlife crisis
But trust me, I still deliver like a midwife
And no, I’m not sayin’ I’m the nicest, I just live life like it
Uh, it take a certain type of man to teach
To be far from hood, but to understand the streets
I never threw away that paper with my Grammy speech
Because I haven’t hit the pinnacles I plan to reach
Yeah, you gotta own it if you want it
Kisses all on her body, she tells me live in the moment
And, baby, I’ll never forget none of that
Girl, I told you I was coming back

[Outro: Chrisette Michele]
Aston Martin Music, Music
Aston Martin Music, Music",Rick Ross,Rick Ross Featuring Drake & Chrisette Michele,2011,"[72, 54, 47, 47, 46, 37, 46, 45, 30]",9
500,I Won't Give Up,"[Verse 1]
Don’t tell me love is something you won’t try again
That’s just not true
But baby right now maybe what you need‘s a friend
Well, I'm here for you

[Chorus]
I will be by your side
If ever you fall deep in the dead of the night
Whenever you call
And I won’t change my mind
No, I’ll see you through
And I won’t give up
No, I won’t give up
I won’t give up on you

[Verse 2]
You need someone who knows you from the inside out
The way I do
I seen you walk the wire never looking down
I believe in you

[Chorus]
I will be by your side
If ever you fall deep in the dead of the night
Whenever you call
And I won’t change my mind
No, I’ll see you through
And I won’t give up
No, I won’t give up
I won’t give up on you

[Modified Chorus]
I will be by your side
If ever you fall deep in the dead of the night
And I won’t give up
No, I won’t give up
I won’t give up
You can call it love
But I won’t give up on you",Jana Kramer,Jana Kramer,2011,[75],1
501,Put You In A Song,"[Verse 1]
Well here you come again and you're looking so fine
You don't notice me but it's alright
I'm just a guy who wishes that I could be your man someday
Yeah a picture paints a thousand words, it's true
But it's still not enough for how I feel about you
I want to put you in a melody, I got to set you into a groove

[Chorus 1]
I want to put you in my car and drive
And turn you up loud, roll down all the windows and shout it out
I love this girl oh
If I could press play, repeat how happy I'd be
Wherever I'd go I'd have you there with me
You'd be right where you belong
I want to put you in a song, oh oh oh

[Verse 2]
Well I'd sing about your smile and your pretty blue eyes
The way your hair shimmers in the sunlight
It'd be so easy, I'd just write it from my heart
Because I got to tell the world what you mean to me
Wrap you up in a melody so you'll be
Stuck in my head all day
Because you're already there anyway, yes you are

[Chorus 2]
I want to put you in my car and drive
And turn you up loud, roll down all the windows and shout it out
I love this girl
If I could press play, repeat how happy I'd be
Wherever I'd go I'd have you there with me
You'd be right where you belong
I want to put you in a song

[Bridge]
And if I get it right everybody will be singing along yeah
And when they see you on the street they'll say
Hey aren't you the girl in that song

[Guitar Solo]

[Chorus 3]
I want to put you in my car and drive
And turn you up loud, roll down all the windows and shout it out
I'm in love with this girl
Yeah if I could press play, rewind a couple million times
Imagine for a moment that you're all mine
Every night I'd drive you home
If I could put you in a
Let me put you in a song
Let me put you in a song
Oh a pretty little song about you baby

[Guitar Solo 2 to Fade]",Keith Urban,Keith Urban,2011,"[83, 63, 54, 53, 55, 55, 62, 67, 61]",9
502,She's Not There,"[FINN]
Well no one told me about her, the way she lied
Well no one told me about her, how many people cried
But it's too late to say you're sorry
How would I know, why should I care?
Please don't bother tryin' to find her
She's not there

Well let me tell you 'bout the way she looked
The way she'd act and the color of her hair
Her voice was soft and cool
Her eyes were clear and bright
But she's not there

Well no one told me about her, what could I do?
Well no one told me about her, though they all knew
But it's too late to say you're sorry
How would I know, why should I care?
Please don't bother tryin' to find her
She's not there

Well let me tell you 'bout the way she looked
The way she'd act and the color of her hair
Her voice was soft and cool
Her eyes were clear and bright
But she's not there

But it's too late to say you're sorry
How would I know, why should I care?
Please don't bother tryin' to find her
She's not there

Well let me tell you 'bout the way she looked
The way she'd act and the color of her hair
Her voice was soft and cool
Her eyes were clear and bright
But she's not there",Glee Cast,Glee Cast,2011,[87],1
503,Words I Never Said,"[Hook: Skylar Grey]
It's so loud inside my head
With words that I should have said
As I drown in my regrets
I can't take back the words I never said

[Verse 1: Lupe Fiasco]
I really think the War on Terror is a bunch of bullshit
Just a poor excuse for you to use up all your bullets
How much money does it take to really make a full clip?
9/11, building 7, did they really pull it?
Uh, And a bunch of other coverups
Your child's future was the first to go with budget cuts
If you think that hurts, then wait, here comes the uppercut
The school was garbage in the first place, that's on the up and up
Keep you at the bottom but tease you with the upper crust
You get it, then they move it, so you never keeping up enough
If you turn on TV, all you see's a bunch of ""what the fucks""
Dude is dating so and so, blabbering 'bout such and such
And that ain't Jersey Shore, homey, that's the news
And these the same people supposedly telling us the truth
Limbaugh is a racist, Glenn Beck is a racist
Gaza Strip was getting bombed, Obama didn’t say shit
That's why I ain't vote for him, next one either
I’m a part of the problem, my problem is I’m peaceful
And I believe in the people, yeah

[Hook: Skylar Grey]
It's so loud inside my head
With words that I should have said
As I drown in my regrets
I can't take back the words I never said

[Verse 2: Lupe Fiasco]
Now we can say it ain't our fault if we never heard it
But if we know better, then we probably deserve it
Jihad is not holy war, where's that in the worship?
Murdering is not Islam, and you are not observant
And you are not a Muslim
Israel don't take my side cause look how far you've pushed them
Walk with me into the ghetto, this where all the kush went
Complain about the liquor store, but what you drinking liquor for?
Complain about the gloom, but when'd you pick a broom up?
Just listening to Pac ain't gon' make it stop
A rebel in your thoughts ain't gon' make it halt
If you don't become an actor, you'll never be a factor
Pills with million side effects, take 'em when the pain's felt
Wash them down with diet soda, killing off your brain cells
Crooked banks around the world would gladly give a loan today
So if you ever miss a payment, they can take your home away

[Hook: Skylar Grey]
It's so loud inside my head
With words that I should have said
As I drown in my regrets
I can't take back the words I never said

[Verse 3: Lupe Fiasco]
I think that all the silence is worse than all the violence
Fear is such a weak emotion, that's why I despise it
We scared of almost everything, afraid to even tell the truth
So scared of what you think of me, I'm scared of even telling you
Sometimes I'm like the only person I feel safe to tell it to
I'm locked inside a cell in me, I know that there's a jail in you
Consider this your bailing out, so take a breath, inhale a few
My screams is finally getting free, my thoughts is finally yelling through

[Hook: Skylar Grey]
It's so loud inside my head
With words that I should have said
As I drown in my regrets
I can't take back the words I never said",Lupe Fiasco,Lupe Fiasco Featuring Skylar Grey,2011,[89],1
504,Make A Movie,"[Intro: Twista & Chris Brown]
The Perfect Storm, it's Twista and Chris Brown, ya dig?
Oh, oh, oh
I got a new one for ya, let's make a movie, baby
The Traxster

[Verse 1: Twista, Chris Brown & Both]
Twista got cars, big swagger
I'm a rock star like Mick Jagger
And I got bars that I spit faster
You a hot star and no bitch badder
So let me take you on a ride, on a journey
With the one that you call daddy, yeah, who gonna make you get it wet
But this time we gon' do something romantic and different (yeah, yeah)
I'll tell you about it when we get on the movie set
I was thinking that we could just make a sex tape
Plus I think yo face cute when it's in HD
Maybe I could tape you and you could tape me
When I pull my H2 up to your H3
You know that you wanna be in this movie
So don't be acting like a tripping with a stranger mission
Recording you while you loving me down below
Switching the camera angle when we change positions
You could be the director, aiming the camera down at me (oh)
Filming me licking until you say, ""Cut""
Ready for any footage you wanna get (oh)
Ain't gotta call nobody else because I do my own stunts
It's the X rated version of a box office hit
I see she ready to strip for this
So let me get the music in, get the tape in (oh, oh, oh, oh, oh)
Get the cameras in

[Chorus: Chris Brown]
Baby, we don't need no script for this (script for this)
I'ma throw a couple thousand, baby, strip for this (strip for this)
Let me pull my camera out and make a movie, yeah
Starring you and me, yeah
Baby, we don't need no actresses (actresses)
Let me see what I'm working with, I'ma break your back with this (back with this)
Let me pull my camera out, let's make a movie, yeah
Starring you and me, yeah, yeah, yeah, girl

[Verse 2: Twista, Chris Brown & Both]
Shawty, we gonna make a movie
Got me loving it when I'm feeling on the booty
Especially when I can blame it on the alcohol (oh, oh)
'Cause it do something to me, oh
She look better than any chick in my perimeter (yeah)
Sexy, I wish I could film every bit of her
Kissing right down to her stomach and then I'ma
Tell her we could be in our personal cinema
I let you hold the camera first and then I hold it then (oh, oh)
'Cause I wanna see how it's coming out and going in (oh, oh)
Let you see such a freak in me. I hope this never leak on TMZ (woah, oh)
This is 50 World Star or CNN
Baby girl, you kick the world off the axis (oh)
I'm no director, filming you for practice (oh)
And you know I think you a hell of a actress (oh)
Especially when I'm shooting you on a mattress
Shawty, straight to the top, that's where we headed
And I'ma see my name in the credits and be the shit if you let it
See something that you not really feeling
Then we can always go back and make an edit
I'll be sipping on Patron Platinum
She knew about the rapping, but didn't know I'd be on acting
Now our personal reality show
So there, get the tape in, get the cameras in (oh, oh, oh, oh, oh)

[Chorus: Chris Brown]
Baby, we don't need no script for this (we don't need no, script for this)
I'ma throw a couple thousand, baby, strip for this (oh, strip, strip for this)
Let me pull my camera out and make a movie, yeah (let's make a movie, girl)
Starring you and me, yeah (yeah, yeah, yeah, yeah, woah, oh)
Baby, we don't need no actresses (actresses)
Let me see what I'm working with, I'ma break your back with this (back with this)
Let me pull my camera out, let's make a movie, yeah
Starring you and me, yeah, yeah, girl",Twista,Twista Featuring Chris Brown,2011,"[94, 85, 83, 83, 83, 76, 86, 83, 71]",9
505,Make It Rain,"[Hook: Coco Kiss]
You wanna see some ass
I wanna see some cash
Keep them dollars comin'
And that's gon' make me dance
And that's gon' make me dance
And that's gon' make me dance
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick

[Post-Hook]
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh

[Verse 1]
I'mma make it rain, bitch
I'mma make it rain
Imma throw some 20's ain't got no mother fuckin' change, bitch
Do you want this money? (yeah) Then she keep on hollerin' (yeah)
Then she said she wanna go
And where's the after party?
At my fucking house, ho
Put it in your mouth, ho
Imma make it rain call me ""Mr. Dark Cloud,"" ho
We so fucking wild, son
That's my fucking style, ho
Then I bend her over and say what's up with dat toe

[Hook: Coco Kiss]
You wanna see some ass
I wanna see some cash
Keep them dollars comin'
And that's gon' make me dance
And that's gon' make me dance
And that's gon' make me dance
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick

[Post-Hook]
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh

[Verse 2]
'Rain, rain', that's what the hoes be screamin'
Blang, Blang. That's when my diamonds be gleaming
Came in this thing throwin' cash like a pass
Them I pop me some champagne, soaked her ass then I laughed –Ahh!
Make it make it rain, trick
Money ain't a thang, bitch
Go on, shake that ass ain't no shame in your game, bitch
Took you to the crib and knocked your pussy out the frame, bitch
Imma make it rain bitch, what's that shit you saying bitch?

[Hook: Coco Kiss]
You wanna see some ass
I wanna see some cash
Keep them dollars comin'
And that's gon' make me dance
And that's gon' make me dance
And that's gon' make me dance
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick
Make it rain trick, make it make it rain trick

[Post-Hook]
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh
Imma make it rain, bitch
I'mma make it rain, uh

[Verse 3]
You wanna see some ass?
Yeah, why you playin' girl?
I wanna see some cash
So what you sayin' girl?
Shorty said 'nigga you broke'– hold up
Broke niggas make me sick, throw up
Broke bitches talk too much– bitch shut up
Twenty-five hundred in ones
I'm finna wet her up
Make it, make it rain, bitch
I'm make it rain, yeah
You just do your thing, bitch
You just do your thing, yeah
I'm single with a lot of pringles
I you wanna mingle, get on my Mandingo, bitch
Shorty talk shit cause she know she the shit
Think she'd be singin this

[Outro]
Make it rain, trick
I'm I'm I'mma make it rain, bitch
Make it rain, trick
I'm I'm I'mma make it rain, bitch
Make it rain, trick
I'm I'm I'mma make it rain, bitch
Make it rain, trick
I'm I'm I'mma make it rain, bitch",Travis Porter,Travis Porter,2011,"[97, 94, 92, 93, 96, 100]",6
506,Rhythm of Love,"[Verse 1]
My head is stuck in the clouds
She begs me to come down
Says, ""Boy, quit foolin' around""
I told her, ""I love the view from up here
Warm sun and wind in my ear
We'll watch the world from above
As it turns to the rhythm of love""

[Chorus]
We may only have tonight
But 'til the morning sun, you're mine
All mine
Play the music low
And sway to the rhythm of love

[Verse 2]
My heart beats like a drum
A guitar string to the strum
A beautiful song to be sung
She's got blue eyes deep like the sea
That roll back when she's laughing at me
She rises up like the tide
The moment her lips meet mine

[Chorus]
We may only have tonight
But 'til the morning sun, you're mine
All mine
Play the music low
And sway to the rhythm of love

[Bridge]
When the moon is low
We can dance in slow motion
And all your tears will subside
All your tears will dry

Bop ba (bop ba) bop ba
Bop ba (bop ba) bop ba
Da da da dum da da dum

Bop ba (bop ba) bop ba
Bop ba (bop ba) bop ba
Da da da dum da da dum

[Verse 3]
And long after I've gone
You'll still be humming along
And I will keep you in my mind
The way you make love so fine

[Chorus]
We may only have tonight
But 'til the morning sun, you're mine
All mine
Play the music low
And sway to the rhythm of love

Oh, play the music low
And sway to the rhythm of love
Yeah, sway to the rhythm of love",Plain White T’s,Plain White T's,2011,"[38, 40, 41, 47, 42, 49, 53, 55]",8
507,Bottoms Up,"[Intro: Trey Songz]
Kane is in the building, nigga
It's Mr. Steal Yo Girl
It's Mr. Steal Yo Girl
Let's go

[Chorus: Trey Songz]
Bottoms up, bottoms up, ayy, what's in ya cup?
Got a couple bottles, but a couple ain't enough
Bottoms up, bottoms up, throw your hands up
Tell security we 'bout to tear this club up
Bottoms up, bottoms up, pocket full of green
Girl, you know I love the way you shake it in them jeans
Bottoms up, bottoms up, throw ya hands up
Bottoms up, bottoms up, bottoms up, up, up

[Verse 1: Trey Songz]
You know what it is, girl, we back up in this thang
Money stay in my pocket, girl, I'm like a walkin' bank
Tell me whatcha drank, tell me whatcha thank
If I go get these bottles, we go alcohol insane

[Pre-Chorus: Trey Songz]
Callin' all the girls, do you hear me?
All around the world, city to city
Cheers to the girls, throw a deuce to the guys
Now I got a chicken and a goose in the ride
Gettin' loose in the ride
Hatin' ass nigga you can move to the, move to the, move to the side

[Chorus: Trey Songz]
Bottoms up, bottoms up, ayy, what's in ya cup?
Got a couple bottles, but a couple ain't enough
Bottoms up, bottoms up, throw your hands up
Tell security we 'bout to tear this club up
Bottoms up, bottoms up, pocket full of green
Girl, you know I love the way you shake it in them jeans
Bottoms up, bottoms up, throw ya hands up
Bottoms up, bottoms up, bottoms up, up, up

[Verse 2: Trey Songz]
My vision's blurred, my words slurred
It's jam-packed, a million girls
And I ain't tryna leave, though
We drunk so let me be your alcohol hero

[Pre-Chorus: Trey Songz]
Callin' all the girls, do you hear me?
All around the world, city to city
Cheers to the girls, throw a deuce to the guys
Now I got a chicken and a goose in the ride
Gettin' loose in the ride
Hatin' ass nigga you can move to the move to the move to the side

[Chorus: Trey Songz]
Bottoms up, bottoms up, ayy, what's in ya cup?
Got a couple bottles, but a couple ain't enough
Bottoms up, bottoms up, throw your hands up
Tell security we 'bout to tear this club up
Bottoms up, bottoms up, pocket full of green
Girl, you know I love the way you shake it in them jeans
Bottoms up, bottoms up, throw ya hands up
Bottoms up, bottoms up, bottoms up, up, up

[Verse 3: Nicki Minaj]
Yo, could I get that 'Trón? Could I get that Remy?
Could I get that Coke? Could I get that Henny?
Could I get that margarita on the rock rock rocks?
Could I get that salt all around that rim rim rim rim?
Trey, I was like ""Yo, Trey""
Do you think you could buy me a bottle of Rosé?
Okay, let's get it now
I'm with a bad bitch, he's with his friends
I don't say ""Hi"", I say ""keys to the Benz""
Keys to the Benz? Keys to the Benz
Motherfuckin' right, yeah, V to the 10
If a bitch tryna get cute I'ma stomp her
Throw a lot of money at her then yell ""Fuck her!
Fuck her! Fuck her!"", then yell, ""Fuck her!""
Then I'ma go get my Louisville Slugger
Excuse me, I'm sorry, I'm really such a lady
I rep Young Money, you know Slim, Baby?
And we be doin' donuts while we wavin' the .380
We give a lot of money to the babies out in Haiti
Yellin' all around the world
Do you hear me? Do you like my body?
Anna Nicki
Rest in peace to Anna Nicole Smith
Yes, my dear, you're so explosive
Say ""Hi"" to Mary, Mary and Joseph
Now bottoms up and double my dosage

[Chorus: Trey Songz]
Bottoms up, bottoms up, ayy, what's in ya cup?
Got a couple bottles, but a couple ain't enough
Bottoms up, bottoms up, throw your hands up
Tell security we 'bout to tear this club up
Bottoms up, bottoms up, pocket full of green
Girl, you know I love the way you shake it in them jeans
Bottoms up, bottoms up, throw ya hands up
Bottoms up, bottoms up, bottoms up, up, up

[Outro: Nicki Minaj & Trey Songz]
It's Nicki, I'm drunk, I'm, I'm, I'm, I'm wanna
I'm beat
I'm, I'm, I'm, I'm good, I'm good
Trigga Trey, Nicki M., let's get it
Bottoms up (C'mere!), bottoms up, bottoms up
I-I-I-I I am Zolanski (Bottoms up)
I'm Roman (Bottoms up)
Yeah",Trey Songz,Trey Songz Featuring Nicki Minaj,2011,"[39, 32, 27, 24, 14, 11, 8, 11]",8
508,Like A G6,"[Hook: Dev]
Poppin bottles in the ice, like a blizzard
When we drink we do it right, gettin' slizzurred
Sippin sizzurp in my ride, like Three 6
Now I'm feelin so fly like a G6
Like a G6, Like a G6
Now I'm feelin so fly like a G6

[Verse 1: 50 Cent]
Hey, hey, hey
We balling, another grand, another grand
When I roll 50 deep I blow a 100 grand
This the way I play ya'll understand?
Champagne bottle after bottle, damn
Glass after glass til you feel a buzz
Baby bring it over, let me fill it up
I ain't did little shit since a little kid
I'm a big boy now so I do it big
Rose, Moet, Dom P, just a taste of Hennessy
Crystal it go down how it supposed to go down
When you fuck with me
I mean my paper straight, I blow the cake
We bounce to the 808
I mean I'm super rich, su-super rich
Never mind why we do this ish

[Hook: Dev]

[Verse 2: 50 Cent]
She ain't drunk, she acting like she drunk
So I can do what I want
I'm touching her where I want
From behind and up front
She's a freak, I'm a freak
Funny how we just meet
Right here out on the floor
Give me more, give me more

[Bridge: The Cataracs]
Hell Yeaa
Drink it up, drink-drink it up
When sober girls around me, they be actin like they drunk
They be actin like they drunk, actin-actin like they drunk
When sober girls around me actin-actin like they drunk

[Hook: Dev]

[Bridge: The Cataracs]
It's that 808 bump, make you put yo hands up
Make you put yo hands up, put yo, put yo hands up
(You can't Touch this)
It's that 808 bump, make you put yo hands up
Make you put yo hands up, put yo, put yo hands up
(You can't Touch this)
Hell Yeah, Make you put yo hands up, put yo put yo hands up
Hell Yeah, Make you put yo hands up, put yo put yo hands up

[Hook: Dev]",Far East Movement,Far*East Movement Featuring Cataracs & Dev,2011,"[43, 36, 29, 27, 19, 14, 15, 14]",8
509,Secrets,"[Verse 1]
I need another story
Something to get off my chest
My life gets kinda boring
Need something that I can confess
'Til all my sleeves are stained red
From all the truth that I've said
Come by it honestly I swear
Thought you saw me wink, no
I've been on the brink, so

[Chorus]
So tell me what you want to hear
Something that will light those ears
I'm sick of all the insincere
So I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away

[Verse 2]
My God, amazing how we got this far
It's like we're chasing all those stars
Who's driving shiny big black cars
And every day I see the news
All the problems that we could solve
And when a situation rises
Just write it into an album
Send it straight to gold
But I don't really like my flow, no

[Chorus]
So tell me what you want to hear
Something that will light those ears
I'm sick of all the insincere
So I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away

[Bridge]
Ooh
Got no reason, got no shame
Got no family I can blame
Just don't let me disappear
I'ma tell you everything

[Chorus]
So tell me what you want to hear
Something that'll light those ears
I'm sick of all the insincere
So I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away
So tell me what you want to hear
Something that'll light those ears
I'm sick of all the insincere
So I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away

[Outro]
All my secrets away
All my secrets away",OneRepublic,OneRepublic,2011,"[44, 39, 40, 36, 28, 26, 28, 25]",8
510,Please Don't Go,"Let's run away from these lies
Back to yesterday, safe tonight

I feel the sun creeping up like tick tock
I'm trying to keep you in my head but if not
We'll just keep running from tomorrow with our lips locked
Yeah, you got me begging, begging

Baby, please don't go
If I wake up tomorrow will you still be here?
I don't know if you feel the way I do If you leave
I'm gonna find you

Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't, baby, please don't
Baby, please don't run away

From my bed and start another day Stay instead
I feel the sun creeping up like tick tock
I'm trying to keep you in my head but if not
We'll just keep running from tomorrow with our lips locked
Yeah, you got me begging, begging

Baby, please don't go
If I wake up tomorrow will you still be here?
I don't know if you feel the way I do
If you leave I'm gonna find you

Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't, baby, please don't
Baby, please don't

I stay running from tomorrow
I stay running from tomorrow
Well, I stay running from tomorrow
Well, I stay running from tomorrow

Baby, please don't go
If I wake up tomorrow will you still be here?
I don't know if you feel the way I do
If you leave I'm gonna find you

Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't
Baby, please don't
Baby, please don't run away",Alex Goot,Mike Posner,2011,"[48, 43, 36, 31, 24, 20, 20, 21]",8
