,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
I was fightin' through every rhyme, tightenin' up every line
Never restin' the question if I was out of my mind
It finally came time to do it or let it die
So we put the chips on the table and told 'em to let it ride
Sing it, yeah!

[Hook: Chester Bennington + (Busta Rhymes)]
Together we made it (you see we did it, niggas!)
We made it even though we had our backs up against the wall
(C'mon!) Forever we waited (ha ha!)
And they told us we were never gonna get it
But we took it on the road (to the riches)
On the road (to the ghetto)
On the road (from the projects to this bangin' instrumental)
On the road (ride with me!)
On the road (we come to get it)
On the road (yeah, yeah, yeah!)

[Verse 3: Busta Rhymes]
Look, in case you misunderstand exactly what I'm buildin'
Shit that I can leave for my children's children's children's children
Now on my wake-up I smile to see how far I've come
Fightin' for sales on a strip to I gained the hustle from
From nights in jail on a bench usin' my muscles, son
To countin' money like Dre and Jimmy and Russell was
But now I live when I dream, you see we finally did it
Let's make a toast to the hustle regardless how you get it
Sing it!

[Hook: Chester Bennington + (Busta Rhymes)]
Together we made it (you see we did it, niggas!)
We made it even though we had our backs up against the wall
(C'mon!) Forever we waited (ha ha!)
And they told us we were never gonna get it
But we took it on the road (to the riches)
On the road (to the ghetto)
On the road (from the projects to this bangin' instrumental)
On the road (ride with me!)
On the road (we come to get it)
On the road (yeah, yeah, yeah!)",Busta Rhymes,Busta Rhymes Featuring Linkin Park,2008,[65],1
345,Dey Know,"[Intro]
Hey
It's the greatest show on earth, man
Shawty L-O, man
Bigger than Ringling Bros
Bring your top hat
Hey

[Chorus]
L-O, L-O, they know, they know
L-O, L-O, they know, they know
L-O, L-O, they know, they know
L-O, L-O, they know, they know

[Verse 1]
Shawty Lo, I got flavor
Lets you know the kid got paper
Like 40, don't save her
Bankhead, been pulling capers
The way you drop would have thought I had a taser
Call me street like a razor
Shawty Lo, ATL, I'm the mayor
Street nigga, but my gear be tailor
Every day and then, shawty might rock gators
Millionaire plus I got acres
Yeah, no more nosy-ass neighbors
Big ups to all my haters

[Chorus]
L-O, L-O, they know, they know
L-O, L-O, they know, they know
L-O, L-O, they know, they know
Rep where you from if you get, get, get it

[Verse 2]
I'm the man and they know that
I got cash, I'm talking throwback
A hundred grand, what's that?
I hit club and I blow that
All these hoes know Lo that
I'm picture perfect, made for Kodak
Let's talk money, I got plenty
Dope boys let's get, get, get it

[Chorus]
L-O, L-O, they know, they know
L-O, L-O, they know, they know
L-O, L-O, they know, they know
Rep where you from, if you get, get, get it
L-O, L-O, they know, they know
L-O, L-O, they know, they know
L-O, L-O, they know, they know
Rep where you from, if you get, get, get it

[Verse 3]
Hey, hey, hey, hey, how you doing? It's L-O
You said they see three, I'm the one in the middle
And I don't need this beat, I could rock it acapello
Pop one, pop two, all I needed was some skittles
Yeah, now I'm geeked
Screaming, ""Yes, sir"", just like G
A-Town fitted, who but me
L-O, she know, he know, they know, I am

[Chorus]
L-O, L-O, they know, they know
L-O, L-O, they know, they know
L-O, L-O, they know, they know
Rep where you from, if you get, get, get it

[Outro]
They know, they know
They know, they know
They know, they know",Shawty Lo,Shawty Lo,2008,"[80, 68, 62, 57, 54, 51, 38, 32, 31, 32, 42, 50, 56, 61, 77, 81, 94]",17
346,The Anthem,"Everybody knows this right here
Your mother, your father, yous sister, your brother
Abuela y abuelo, everybody sing along
Latino
Mami el negro, cubano
Mami el negro, puertorriqueño
Mami el negro, dominicano
Mami el negro, mexicano

[Refrain]
Mami el negro esta rabioso
El quiere tu azucar, y tu no se lo das
Esa morena esta sabrosa
Y cuando tu la tocas, ella se vuelve loca
Mami el negro esta rabioso
El quiere tu azucar, y tu no se lo das
Esa morena esta sabrosa
Y cuando tu la tocas, ella se vuelve loca
Mami que sera lo que quiere el negro, (a mi que me importa)
Yo lo que quiero es esa loca, (dale dale loca)
Mami que sera lo que quiere el negro, (a mi que me importa)
Yo lo que quiero es esa loca, (dale dale loca)

[Pitbull]
Let's go
Hey hey, baby give it to me, don't play-play
She was like ok-k-k
Started clapping her ass to ay bey bey, ay bey bey, ay bey bey
She told me that her Mama's Latin, dad's Asian
Abuela esta loca, abuelos Hatian
Y yo soy cubano and I'm impatient
So do me a favor, lets skip conversation
I just wanna taste ya ASAP
Take you ASAP to the room ASAP
Zoom zoom ASAP boom boom take that
Oh, I like that
When you fight that

[Refrain]
Mami el negro esta rabioso
El quiere tu azucar, y tu no se lo das
Esa morena esta sabrosa
Y cuando tu la tocas, ella se vuelve loca
Mami que sera lo que quiere el negro], [(a mi que me importa)
Yo lo que quiero es esa loca], [(dale dale loca)
Mami que sera lo que quiere el negro, (a mi que me importa)
Yo lo que quiero es esa loca, (dale dale loca)

See you with your heels
Sexy shirt
I see you with your man
You threw me a smirk
You see me with your girls
You started to flirt
Back of the club, hand up her skirt
Hand full of ass
I'm trying to hold on
Girls gone wild all night long
She had no bra and no thong
One more shot
Baby it's on
She's a wild thing
And she loves to do wild things
So we did the wild thing
I'm a freak but I ain't gon' lie
That thing was fine man, everybody say

[Refrain]
Mami el negro esta rabioso
El quiere tu azucar, y tu no se lo das
Esa morena esta sabrosa
Y cuando tu la tocas, ella se vuelve loca
Mami que sera lo que quiere el negro], [(a mi que me importa)
Yo lo que quiero es esa loca], [(dale dale loca)
Mami que sera lo que quiere el negro, (a mi que me importa)
Yo lo que quiero es esa loca, (dale dale loca)


[Lil Jon]
Get nasty, get freaky, you sexy, you fine
Get nasty, get freaky, you sexy, you fine
Go go go go girl
Go go go girl
Go go go girl
Shake your ass to the beat, shake your ass to the beat
Shake your ass to the beat, shake your ass to the beat

[Refrain]
Mami el negro esta rabioso
El quiere tu azucar, y tu no se lo das
Esa morena esta sabrosa
Y cuando tu la tocas, ella se vuelve loca
Mami que sera lo que quiere el negro], [(a mi que me importa)
Yo lo que quiero es esa loca], [(dale dale loca)
Mami que sera lo que quiere el negro, (a mi que me importa)
Yo lo que quiero es esa loca, (dale dale loca}

[Lil Jon]
Take it to the floor now

Yo te doy lo tuyo
Ahora, dame lo mio
Yo te doy lo tuyo
Ahora, dame lo mio
Yo te doy lo tuyo
Ahora, dame lo mio, let's go now
Yo te doy lo tuyo
Ahora, dame lo mio
Hey hey hey, let's go ladies",Pitbull,Pitbull Featuring Lil Jon,2008,"[87, 74, 68, 64, 66, 61, 47, 36, 38, 52, 59, 59, 66, 72, 76, 76, 88, 92]",18
347,Sweet And Low,"[Verse 1]
Anywhere you go, anyone you meet
Remember that your eyes can be your enemies
I said, hell is so close and heaven's out of reach
But I ain't giving up quite yet
I've got too much to lose

[Chorus]
Hold me down, sweet and low, little girl
Hold me down, sweet and low, and I will carry you home
Hold me down, sweet and low, little girl
Hold me down, and I'll carry you home

[Verse 2]
The rain is gonna fall, the sun is gonna shine
The wind is gonna blow, the water's gonna rise
She said, when that day comes, look into my eyes
No one's giving up quite yet
We've got too much to lose

[Chorus]

[Bridge]
And I'll carry you all the way
When you say you're fine
But you're still young, and out of line
When all I need is to turn around
To make it last, to make it count
I ain't gonna make the same mistakes
That put my mama in her grave
I don't wanna be alone

[Chorus]


[Ooohs]

[Instrumental Closing]",Augustana,Augustana,2008,[88],1
348,Laughed Until We Cried,"[Verse 1]
Goin' through my closet the other day
I found an old yearbook, flipped right to the page
Of that senior trip
Down there on that Panama strip
We all started yellin' when we smelled the beach
Couldn't wait to try our fake IDs
We only had a few days
And a whole lot of memories to make

[Chorus]
Oh, man, we were livin'
Didn't waste one minute
We talked and drank and danced and said goodbye
We laughed until we cried

[Verse 2]
This past year my family
Was sittin' cross-legged 'round the Christmas tree
Listenin' to granddad
We all knew it'd probably be his last
He was crackin' jokes and we were takin' turns
Tellin' stories 'bout fishin' or lessons learned
Out on the porch with him
We all felt like kids again

[Chorus]
Oh, man, we were livin
Sittin' there reminiscin'
We sang and talked and traveled back in time
We laughed until we cried

[Bridge]
It's like the best days under the sun
Every emotion rolled into one
A little of this, a little of that
Kinda happy, kinda sad

[Verse 3]
Just the other night the baby was cryin'
So I got out of bed rocked her awhile
And I held her tight
And I told her it would be all right
And my mind went back to a few years ago
When we tried so long, we almost gave up hope
And I remember you
Comin' in and tellin me the news

[Outro]
Oh, man, we were livin'
Goin' crazy in the kitchen
We danced and screamed and held each other tight
We laughed until we cried",Jason Aldean,Jason Aldean,2008,"[94, 81, 71, 63, 61, 65, 64, 70, 70, 74, 78, 79, 80, 84, 93, 96]",16
349,Dreams Collide,"[Verse 1]
I am stuck here in a moment
And I'm trying to pretend
So I'll play this feeling over and over again
I owned alone this memory
Maybe I should awake instead
But I'm on my way to go back inside my head

[Chorus]
I close my eyes and try to hide
But wake when these dreams collide

[Verse 2]
So I’ll put this on repeat
And I'll make up what comes next
Now I lay here daydreaming on your chest

[Chorus]
I close my eyes and try to hide
But wake when these dreams collide

[Bridge]
But it all breaks down
If I keep on wasting all my time
All alone in my head
Wish I never thought about it in the end

[Chorus]
I close my eyes and try to hide
But wake when these dreams collide
Mmm, mmm
Mmm, mmm",Colbie Caillat,Colbie Caillat,2008,[96],1
350,Superstar,"[Hook: Matthew Santos & Lupe Fiasco]
If you are what you say you are (Yeah, yeah)
A superstar (Gon' say now)
Then have no fear
The camera's here (Ugh)
And the microphones
And they wanna know-oh-oh-oh (The return!)
If you are what you say you are
A superstar (What)
Then have no fear
The crowd is here (Yeah!)
And the lights are on (Haaa!)
And they want a show-oh-oh-oh, yeah (Free Chilly!)

[Verse 1: Lupe Fiasco]
Yeah! Ugh! a fresh cool young Lu'
Trying to cash his microphone check, 2-1-2
Wanna believe my own hype, but it's too untrue
The world brought me to my knees, what have you brung? You?
Did you improve on the design, did you do something new?
Well, your name ain't on the guest list, who brung you?
You! The more famous person you come through
And the sexy lady next to you—you come too
And then it hit me—standing outside of Heaven
Waiting for God to come and get me: I'm too uncouth
Unschooled to the rules and too gumshoe
Too much of a newcomer and too uncool
Like Shadow and Lavelle, I battle with it well
Though I need a holiday like lady who sung ""Blue""
Go back, whatever you did you undo
Heavy as heaven, the devil on me, two tons too
Ha, ha, ha, ha-ha-ha

[Hook: Matthew Santos]
If you are what you say you are
A superstar
Then have no fear
The camera's here
And the microphones
And they wanna know-oh-oh-oh, yeah

[Verse 2: Lupe Fiasco]
And you better wear your shades
The spotlights here can burn holes through the stage
Down through the basement, past the Indian graves
Where the dinosaurs laid and (Pyoom!)
Out through China, nearly misses airliners
Magnified times five, this was pointed at the rhymer
Ricochets off the moon and sets the forest ablaze (Woo!)
Now, that's important to say
'Cause even with all that, most of us don't want it to fade...-uh
We want it to braid
Meaning, we want it to grow, meaning we want it to stay
Like the governor called, and he told him to wait
Unstrap him from the chair, and put him back in his cage...-uh
The audience ain't fazed
And they ain't gon' clap, and they ain't gon' praise (Ugh)
They want everything back (Back) that they've paid
'Cause they've been waiting since ten to see the lights get dim
Ha, ha, ha, ha-ha-ha

[Hook: Matthew Santos]
If you are what you say you are
A superstar
Then have no fear
The crowd is here
And the lights are on
And they want a show-oh-oh-oh, yeah

[Verse 3: Lupe Fiasco]
So, chauffeur, chauffeur, come and take me away
'Cause I've been standing in this line for, like, five whole days
Me and security ain't getting along
And when I got to the front
They told me all of the tickets were gone
So just take me home where the mood is mellow
And the roses are thrown, M&Ms are yellow
And the light bulbs around my mirror don't flicker
Everybody gets a nice autograph picture
One for you and one for your sister
Who had to work tonight but is an avid listener
Every song's her favorite song; and mics don't feedback
All the reviewers say, ""You need to go and see that""
And everybody claps, 'cause everybody is pleased
And then, they all take the stage and start performing for me
Like, ""Ha, ha, ha-ha-ha""
""Ha, ha, ha-ha-ha, ha""

[Hook: Matthew Santos & Lupe Fiasco]
If you are what you say you are
A superstar
Then have no fear, the camera's here
And the microphones
And they wanna know-oh-oh-oh
If you are what you say you are
A superstar (Superstar!)
Then have no fear
The crowd is here
And the lights are on
And they want a show-oh oh oh (Yeah)

[Outro: Matthew Santos]
If you are
What you say you are
Then have no fear",Lupe Fiasco,Lupe Fiasco Featuring Matthew Santos,2008,"[36, 22, 16, 16, 16, 13, 10, 10, 11, 12, 14, 21, 25, 36, 60, 73, 87, 71, 64]",19
351,Tattoo,"[Intro]
Oh, oh, oh

[Verse 1]
No matter what you say about love
I keep coming back for more
Keep my hand in the fire
Sooner or later, I get what I'm askin' for
No matter what you say about life
I learn every time I bleed
The truth is a stranger, soul is in danger
I gotta let my spirit be free, to

[Pre-Chorus]
Admit that I'm wrong
And then change my mind
Sorry, but I have to move on
And leave you behind

[Chorus]
I can't waste time, so give it a moment
I realize nothing's broken
No need to worry 'bout everything I've done
Live every second like it was my last one
Don't look back at a new direction
I loved you once, needed protection
You're still a part of everything I do
You're on my heart just like a tattoo
Just like a tattoo
I'll always have you (I'll always have you)
(I'll always have you)

[Verse 2]
I'm sick of playing all of these games
It's not about taking sides
When I looked in the mirror
It didn't deliver, It hurt enough to think that I could stop

[Pre-Chorus]
Admit that I'm wrong
And then change my mind
Sorry, but I gotta be strong
And leave you behind

[Chorus]
I can't waste time, so give it a moment
I realize nothing's broken
No need to worry 'bout everything I've done
Live every second like it was my last one
Don't look back at a new direction
I loved you once, needed protection
You're still a part of everything I do
You're on my heart just like a tattoo
Just like a tattoo
I'll always have you (I'll always have you)
I'll always have you

[Bridge]
If I live every moment
Won't change any moment
There's still a part of me in you
I will never regret you
Still the memory of you
Marks everything I do, oh

[Chorus]
I can't waste time, so give it a moment
I realize nothing's broken (Yeah, yeah)
No need to worry 'bout everything I've done
Live every second like it was my last one
Don't look back at a new direction (Don't look back)
I loved you once, needed protection (No, no)
You're still a part of everything I do
You're on my heart just like a tattoo
I can't waste time, so give it a moment (I can't waste time)
I realize nothing's broken
No need to worry about everything I've done (No need to worry)
Live every second like it was my last one
Don't look back at a new direction (Don't ever look back)
I loved you once, needed protection
You're still a part of everything I do
You're on my heart just like a tattoo

[Outro]
Just like a tattoo
I'll always have you",Jordin Sparks,Jordin Sparks,2008,"[49, 42, 32, 30, 31, 25, 25, 25, 23, 20, 17, 16, 18, 16, 12, 9, 8, 10, 8]",19
352,I Remember,"Oh...
Remember...
Oh, I remember...
I wanna know...

Where were you when I said I loved you?
And where were you when I cried at night?
Waiting up, couldn't sleep without you
Thinking of all the times we shared

[Hook:]
I remember when my heart broke
I remember when I gave up loving you
My heart couldn't take no more of you
I was sad and lonely
I remember when I walked out
I remember when I screamed I hated you
But somehow deep inside still loving you
Sad and lonely

No one knew all the pain I went through
All the love I saved deep in my heart for you
Didn't know where I would go, where I would be
But you made me leave
And plus my heart it just, it just kept telling me so

[Hook]

[Bridge:]
There was nowhere else to go, oh
Nobody else to turn to, no
For the rest of my life, I promised myself I will love me first genuinely

[Hook]

I remember when I walked out
I remember when I gave up loving you
My heart couldn't take no more of you
So sad and lonely, hey
I remember when I stormed out
I remember when I gave up loving you
I was sad and lonely",Keyshia Cole,Keyshia Cole,2008,"[55, 50, 49, 48, 42, 35, 27, 26, 28, 24, 24, 24, 26, 33, 48, 55, 71, 89, 84]",19
353,Won't Go Home Without You,"[Verse 1]
I asked her to stay, but she wouldn't listen
And she left before I had the chance to say
Oh, oh
Words that would mend the things that were broken
But now it's far too late; she's gone away

[Pre-Chorus]
Every night you cry yourself to sleep
Thinking, ""Why does this happen to me?
Why does every moment have to be so hard?""
Hard to believe that

[Chorus]
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you

[Verse 2]
The taste of her breath, I'll never get over
The noises that she made, kept me awake
Oh
The weight of things that remained unspoken
Built up so much it crushed us every day

[Pre-Chorus]
Every night you cry yourself to sleep
Thinking, ""Why does this happen to me?
Why does every moment have to be so hard?""
Hard to believe that

[Chorus]
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you
Oh, oh, oh, oh
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you
Oh, oh, oh, oh

[Bridge]
Of all the things I felt but never really showed
Perhaps the worst is that I ever let you go
I should not ever let you go
Oh, oh, oh, oh

[Chorus]
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you
Oh, oh, oh, oh
It's not over tonight
Just give me one more chance to make it right
I may not make it through the night
I won't go home without you

[Outro]
And I won't go home without you
And I won't go home without you
I won't go home without you",Maroon 5,Maroon 5,2008,"[57, 60, 65, 65, 60, 66, 67, 65, 63, 57, 53, 54, 48, 50, 51, 61, 69, 65, 73]",19
354,I Like The Way She Do It,"[Bridge: 50 Cent]
I like the way she do it
I like the way she do it
I like the way she do it
I like the way she do it

[Chorus: 50 Cent]
I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let that ass drop, like my '64
I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let that ass drop, like my '64

[Verse 1: 50 Cent]
I suppose to blow, you suppose to know
Not to go against me or it R.I.P
I'm stupid rich, got retarded money
I'm special ed, I got special bread
It's easy now, please believe me now
I dismiss a ho, bitch leave me now
I fuck when I want, I do what I like
She want the same chick I want, the bitch is a dike
She a super freak, the freak of the week
I give her something a suck, she give her something to eat
It never enough, she like it rough
We keep it going and we switch positions, listen

[Bridge: 50 Cent]
I like the way she do it
I like the way she do it
I like the way she do it
I like the way she do it

[Chorus: 50 Cent]
I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let that ass drop, like my '64
I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let that ass drop, like my '64

[Verse 2: Tony Yayo]
I need a dollar for every time that my heart beat
Now how much it that
I can breath on a track and make money, ahha ahha
Now how much is that
I'm getting money baby, my truck a Lamborghini
I'm in ali-dibi, where the girls are freaky
Haters wanna be me, hoes glad to see me
Ma I love it when you lie and say my eyes are dreamy
Certain niggas fall in love with a bitch
Patron in my dick, I fuck the blood out a chick
I'm in the club frontin, I'm in the club stuntin'
10 Grand to buy the bar, Ma it ain't nothing

[Verse 3: Lloyd Banks]
If home girl wit it, I'm get it, hit it, split it
She'll think about me everyday, hour, minute
Second to nobody, baby check it
You look as good as your check
And when your naked, I'm ready to fuck
A little head in the truck
If her tongue game good, I'ma let her come up
When the sun goes down, I'll be back in the town
Stash box down, put the magnum down
I'm with G-Unit, see you next
Nigga you not ballin a the G2 jet
How ever do you want it, how ever you do need me
OPE on a fuckin' CD, it's ME

[Bridge: 50 Cent]
I like the way she do it
I like the way she do it
I like the way she do it
I like the way she do it

[Verse 4: Young Buck]
She got a nigga on the count down
Waitin on it like... three, two, one - yeah right now
You got skills on them high heels
When we leave this club, I'm take you were I live
Do me before I get her
I might eat out tonight, depending on how I feel
Baby girl got a thang for me
She do what every I say and I ain't got to make it rain money
Go getta and she ghetto with it
Told shawty don't do it, but she already did it
I'm all on her back, when she move like that
You can find me where every she at, Like that

[Chorus: 50 Cent]
I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let that ass drop, like my '64
I said I like the way she do it, she put her back into it
Then she drop it low, to gets the dough
I said I like the way she do it, she put her back into it
Let that ass drop, like my '64",G-Unit,G Unit,2008,[95],1
355,YAHHH!,"[Hook: Soulja Boy]
Ah Soulja Boy can I...
Yahhh trick yahhh
Yo Arab I really like...
Yahhh trick yahhh
ColliPark...
Ah Bla Bla Uh Bla
Ah man I was just wondering can I...
Yahhh Yahhh trick
Get out me face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
YAHHH!

[Verse 1: Arab]
Let me tell you about the life
And how live when you a star
Every single place you go
The people run up to your car
Everybody wants to talk
Everybody wants to jive
Everybody wants a hand shake
Or want a high five
And these ugly girls always got a friend that wanna talk to you
Yahhh yahhh trick and your friend yahhh yahhh too
I ain't got time for chit chat
I'm tryin' to get this money
So get up out my face
You doo-doo head dummy

[Hook: Soulja Boy]
Ah Soulja Boy can I...
Yahhh trick yahhh
Yo Arab I really like...
Yahhh trick yahhh
ColliPark...
Ah Bla Bla Uh Bla
Ah man I was just wondering can I...
Yahhh Yahhh trick
Get out me face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
YAHHH!

[Verse 2: Soulja Boy]
All in my face
I'm starting to get mad
Walkin' up
""Soulja boy can I have your autograph""
Snitch yahhh trick
Leave me alone
Let me get some peace
I'm sittin' at the house
Shawty and I can't sleep
Leave me alone folks
Before I have to knock your lights out
""Hey Soulja Boy
When that new Stack On Deck CD come out?""
Snitch yahhh trick snitch yahhh trick
Yahhh Ya yahhh ya yahhh yahhh

[Hook: Soulja Boy]
Ah Soulja Boy can I...
Yahhh trick yahhh
Yo Arab I really like...
Yahhh trick yahhh
ColliPark...
Ah Bla Bla Uh Bla
Ah man I was just wondering can I...
Yahhh Yahhh trick
Get out me face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
Get out my face {get out my face}
YAHHH!",Soulja Boy Tell ’Em,Soulja Boy Tell'em Featuring Arab,2008,"[99, 75, 73, 71, 66, 56, 52, 48, 57, 60, 65, 76, 86]",13
356,I Won't Tell,"[Intro: Fat Joe]
Baby, you can keep a secret {*laughing*} Coca
Krills mania - ayy, AYY!
Uhh, uhh

[Fat Joe]
Fresh off the runway, pair of white Nikes
Phantom top-drop on that I-9-5
Pink seersucker suit, who but I
On my way to party at Carew N-Y
Now I ain't gotta tell you that them boys pop bottles
And mami's lookin like America's Top Model
She says, ""Your earring - look at that thing~!
That's even bigger than the rock on my ring""
Now she got a man, plays for the Hawks
I like c'mon ma; you know me run New York
J's in the background, put you to bed
Says he got brains so I'm lookin a-head
Then I'm lookin for bread, I gotta eat on these streets
Shit seventeen-five, 'bout to holla at G's
I'm a real nigga, real niggas do real things
And I can keep a secret is the song that I sing

[Hook: J. Holiday]
Baby I (I) won't (won't) tell (tell)
If you don't want me to
Cause I got a thing for you
I'll do anything for ya (girl anything for ya)
Baby I (I) won't (won't) tell (tell)
I'll never do bad to youuuuu
Cause baby you got it, and you got me
I got a thing for ya

[Fat Joe]
A material girl in a material world
Venus, Serena, my cereal girls
What you know about havin dinner on a jet?
Make it back before the DJ's finished with his set
Now they call me the bird man when them doors ajar
Ghostride the whip like I'm from Oakland y'all
It's the Crack Man and he ain't got a shot in the dark
The wrist is Jacob, earring Chapard
Went to Chao for chow's out and order the same thing
Bill's so high they throw in the champagne
I'm a real nigga, real niggas do real things
And I can keep a secret is the song that I sing

[Hook w/ ad libs]

[Fat Joe]
Grown man B.I., millionaire frames, Perrier rods
Every day a different chain nigga get ya gear up
Name another fat guy fly like me
And get you right, lay pipe all night like me
Call you Fruity Pebbles cause you got so many spa bags
Purple ones, yellow ones, sky blue, the wine bag
Hermes shiy wherever you lay your eyes at
Red card, black card, I could buy that
Louis Vuitton I'm truly the don
Christian, Lou' Vuitton, the bluish charm
I'm a real nigga, real niggas do real things
And I can keep a secret is the song that I sing

[Hook - 2X w/ ad libs]

[J. Holiday - over second repeat]
Joey Crack you killin 'em with this one~!
J. Holiday checkin in...
Said this is grown folks music
I got a thing for you, yeah
See I won't tell, I won't tell, no no [fades out]",Fat Joe,Fat Joe Featuring J. Holiday,2008,"[100, 76, 71, 56, 56, 45, 37, 43, 38, 44, 52, 58, 57, 68, 68, 81]",16
357,Like You'll Never See Me Again,"[Verse 1]
If I had no more time
No more time left to be here
Would you cherish what we had?
Was I everything that you were looking for?
If I couldn't feel your touch
And no longer were you with me
I'd be wishing you were here
To be everything that I've been looking for

[Pre-Chorus]
I don't wanna forget the present is a gift
And I don't wanna take for granted
The time you may have here with me
'Cause Lord only knows another day here's not really guaranteed

[Chorus]
So every time you hold me
Hold me like this is the last time
Every time you kiss me
Kiss me like you'll never see me again
Every time you touch me
Touch me like this is the last time
Promise that you'll love me
Love me like you'll never see me again
Oh oh oh

[Verse 2]
How many really know what love is?
Millions never will
Do you know until you lose it?
That it's everything that we are looking for
When I wake up in the morning
And you're beside me
I'm so thankful that I found
Everything that I've been looking for

[Pre-Chorus]
I don't wanna forget the present is a gift
And I don't wanna take for granted
The time you may have here with me
'Cause Lord only knows another day here's not really guaranteed

[Chorus]
So every time you hold me
Hold me like this is the last time
Every time you kiss me
Kiss me like you'll never see me again
Every time you touch me
Touch me like this is the last time
Promise that you'll love me
Love me like you'll never see me again
So every time you hold me
Hold me like this is the last time
Every time you kiss me
Kiss me like you'll never see me again
(Can you do that for me, baby?)
Every time you touch me
(See, we don't really know)
Touch me like this is the last time
(Say every day, we never know)
Promise that you'll love me
(I want you to run with me)
Love me like you'll never see me again
(Like you'll never see me again)

[Outro]
Oh oh oh, oh oh oh
Oh oh oh, oh oh oh
Oh oh oh, oh oh oh
Oh oh oh, oh oh oh",Alicia Keys,Alicia Keys,2008,"[45, 41, 34, 30, 24, 18, 18, 18, 14, 15, 14, 12, 13, 15, 16, 25, 37, 19]",18
358,Take You There,"YO!
WAT A Gwaan!
HO!
SEAN KINGSTON!
JR!

[Hook:]
We can move to the tropics
Sip pina coladas
Shorty I could take you there
Or we can move to the slums
Where killers get hung
Shorty I could take you there
You know I could take you (I could take you...)
I could take you (I could take you...)
Shorty I could take you there
You know I could take you (I could take you...)
I could take you (I could take you...)
Shorty I could take you there

Baby girl I know it's rough but come with me
We can take a trip to the hood
It's no problem girl it's my city
I could take you there
Little kid with guns only 15
Roam in the streets up to no good
When gun shots just watch us,run quickly
I could show you where

As long you're with me
Baby you'll be alright
I'm known in the ghetto
Girl just stay by my side
Or we can leave the slums go to paradise
Baby it's up to you
It's whatever you like

[Hook]

Shorty come with me it's no worry
I know the bad men them where I stay
Police fly pursuit in a hurry
This is no gun play
Don't be scared in a the West Indies
It's Jamaica, that's where I'm from
Might see something you're not used to
Welcome to the slums

As long you're with me
Baby you'll be alright
I'm known in the ghetto
Girl just stay by my side
Or we can leave the slums go to paradise
Baby it's up to you
It's whatever you like

[Hook]

Or we (oh we)
Can go (can go)
To a place (to a place)
I know you gon' like (oh oh oh)
The beach (the beach)
The breeze (the breeze)
West Indies, I call it paradise

[Hook]",Sean Kingston,Sean Kingston,2008,"[47, 44, 31, 24, 21, 20, 17, 15, 8, 8, 9, 10, 7, 8, 10, 13, 13, 15]",18
