,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
Get inside
I'll be your Mary Jane
Boy you know I'll get you so high

[Bridge 2]
Feel like sipping on Cristal tonight
(oh, yeah baby)
Maybe Hennessy up under candlelight (I like that)
Run some bubble bath and let's enjoy the night
I'm that tight (I'm freaky)
One little kiss on my lips will be (uh)
Enough to start it off, you will see, baby (yeah)
Bring some strawberries and Hennessy
We can make love endlessly (Let's make love, baby)

[Chorus 2]
Strawberries on top of me (yeah)
Candlelight, a little Hennessy (A little Hennessy)
That's the way, that's the way
My love flows (On top of me)

Strawberries on top of me (with strawberries)
Candlelight, a little Hennessy (yeah)
That's the way, that's the way
(That’s the way my love flows)
My love flows

Strawberries on top of me
Candlelight, a little Hennessy
(Won’t you be my freak tonight)
That's the way, that's the way
(Come on daddy, do me right)
My love flows (yeah)

Strawberries on top of me
Candlelight, a little Hennessy (uh huh)
That's the way (right), that's the way
My love flows

[Rap]
Gots all the right tools to get you hooked
You gots to have it
Taste this flava, now ya feenin', it's a habit
You wanna, come inside, from the rain
This girl's got more game than a little
Headed straight for the top
That's the way it's going down, boo
Once I get my props
I want a little bit of this
Little bit of that
Warm the baby oil ‘cause the Female Mac is back, wit’…

Strawberries (on top)
Strawberries on top of me
That’s the way (yeah)
On top of me

Strawberries
Strawberries on top of me
That’s the way (yeah)

[Bridge 3]
Feel like sipping on Cristal tonight
Maybe Hennessy up under candlelight
Run some bubble bath and let's enjoy the night
I'm that tight (I’m freaky)
One little kiss on my lips will be (uh)
Enough to start it off, you will see, baby (yeah)
Bring some strawberries and Hennessy
We can make love endlessly

[Chorus 3 (Repeat 2x)]
Strawberries on top of me
Candlelight, a little Hennessy
That's the way, that's the way
(Strawberries on top with some Hennessy)
My love flows

A real good man
Who ain't afraid to do it right
Serving me sounds nice
Even if it takes all night

I want a real good man
Who ain't afraid to do it right
Serving me sounds nice
Even if it takes all night

[Outro Chorus]
Strawberries on top of me
Candlelight, a little Hennessy
That's the way, that's the way
(Strawberries on top with some Hennessy)
My love flows
(Strawberries on top with some Hennessy)",Smooth,Smooth,1998,"[98, 98, 82, 61, 60, 63, 56, 57, 56, 53, 49, 53, 53, 58, 60, 66, 77]",17
292,Come Over To My Place,"Verse 1 (King Apot)

You say we ain’t good, and I love the way you lie
You can call me Wilbur Wright, cuz my lines are hella fly
You rock that sodium chloride, that must be why you’re salty
Your hate’s getting dry, it’s like I’m sitting munching Saltine
Could spread you out on bread cuz you be super jelly
Of the greatness of Gradient,  we got talent like DaVinci
Always wearing Kevlar, your shots do not affect me
I’m rocking Google Fiber while you’re sitting still connecting
Your mind is full of hatred while mine is fully fertile
The way I treat you is like a quote by Churchill
“You will never reach your destination if you stop
And throw stones at every single dog that barks “
Even if I call you dog, you still think that you’re feisty
But you’re more like a little puppy tryna fight me
Your hate’s not gonna hurt, so stop makin a fuss
Today’s just not your day, cuz Wednesday’s for us, oh!

[Chorus]

You want to be like me
You can’t rap like me
You can’t fight with me
So you hate at me

Verse 2 (RayJay)

Walk into the club, everybody look at me
Praising me for being better than Jermaine Dupri
When I’m around it feels like, time slows down
They all want my attention, they don’t make a sound
Your bakery burn down, Your business is toast
But gradient is thriving, that I can boast
Call me Bugatti Veyron, I’m barely street legal
Livin life inthe fast lane, I’m burnin lots of diesel
Your sister come to my place all the time
You sit home alone and just bide your time
But you’re not as smart as Kevin McAllister
Your family forgets you, you aren’t their caliber
I’m a better doctor than House and better cook than Mr. White
And unlike George Custer, I actually can fight
So when we meet in the ring, prepare to concede
I’ll Manny Pacquiao you, you’ll go 0 and 3

[Chorus]


Verse 3 (White Priv)

From the land of lincoln but i see we aren’t created equal
We bringin rap uphevals, to be this good should be illegal
You try to H A T E, get shot down A S A P
That’s right i’ll knock you down so fast we gon have time for a sequel
Man, check that ego, full of yourself like russian dolls
Me mountains of greatness, straight up himalayas, just call us nepal
You know we up high--- while you down in the valley
I know this’ll be over easy like eggs and i’m ready to rock the finale
Count one, two, three, after that we all bored of your whinin’
So dont, blame, me, when you run back to your homies cryin’
When i hear a beat, i rap like it’s christmas
Gettin you to spit a line: pretty ambitious
Now this goes out to the whole world, errybody who’s jealous
75th hunger games, but you’re not gonna quell us
Writin line after line, we’re still in our prime
And the haters who think they can touch us? you got quite a climb

[Chorus]",Gradient,Davina,1998,"[99, 96, 90, 81, 83, 86, 87, 89, 96]",9
293,"Have Fun, Go Mad","All aboard that funkboat that
I'm about to start sailin' now on
All you reaggers and all your party trickers
Everybody's in the funky blowout
You know Wez said sell from just around the corner
From the Porter Bella Road
Downtown W Tender my bass a-baby
Baby do what ya done till, I got

Bottles of beer and a deck of two
All my friends are now coming in
Lousiana Jones, looking good girls
So open the bottle let the party begin
I'm on a mic, make ya dance, make ya funk, make you sweat
From now until the break of dawn
So get off the rollers, have a ball
From now till the morning comes, and I said

Have fun, go mad
(Do what I say)
Have fun, go mad
Have fun, go mad
(A come on)
Have fun living in the city

Have fun, go mad
(Do what I say)
Have fun, go mad
Have fun, go mad
(So come on)
Have fun living in the city

Come along, come along
Come along everybody, everybody in the place to be
It's Capita-B, Capita-B on a microphone
Hit-T on the funkybase tree
Now Barrada-B, you've got a disc-crop, trance-crop, dance-crop
Just what you've got to do
I said, ""Ladies and gentlemen
This one goes out to you"", and I said

Have fun, go mad
(Do what I say)
Have fun, go mad
Have fun, go mad
(A come on)
Have fun living in the city

Have fun, go mad
(Do what I say)
Have fun, go mad
Have fun, go mad
Have fun living in the city
(Here we go)

So let it be, let it be my, my turn to dance
So make in a space up and on the floor
'Cuz I really wanna take this chance
Bust the move, thrust the move, lust the move
You know I got no chain
I wanna do it again, I wanna do it again
I wanna do it, do it, do it, do it, do it, do it, do it again
I like it, I like it, I like it
(Say it baby)

Oh, my God I think I like it alot
When you shake your funky tursha in front of me
Like you know what you giving like you know what you got
'Cos it's a high brow, bull crowd, hang out, club house
(High brow, bull crowd, club house)
Just where I wanna be
You said, ""Lord have mercy, Lord have mercy on me, yes""

Have fun, go mad
(Do what I say)
Have fun, go mad
Have fun, go mad
(A come on)
Have fun living in the city

Have fun, go mad
(Do what I say)
Have fun, go mad
Have fun, go mad
(So come on)
Have fun living in the city

Have fun, go mad
Have fun, go mad
Have fun, go mad
Have fun living in the city

Have fun, go mad
(Do what I say)
Have fun, go mad
(Can't do what, can't do what I do)
Have fun, go mad
(So [Incomprehensible])
Have fun living in the city",Blair (UK),Blair,1998,"[100, 93, 92, 86]",4
294,Kiss The Rain,"Hello, can you hear me?
Am I getting through to you?
Hello, is it late there?
Is there laughter on the line?

Are you sure you're there alone
'Cause I'm trying to explain?
Something's wrong
You just don't sound the same

Why don't you?
Why don't you go outside?
Go outside

Kiss the rain
Whenever you need me
Kiss the rain
Whenever I'm gone too long

If your lips feel lonely and thirsty
Kiss the rain
And wait for the dawn
Keep in mind

We're under the same sky
And the night's
As empty for me as for you
If you feel
You can't wait till morning
Kiss the rain, kiss the rain, kiss the rain

Hello, do you miss me?
I hear you say you do
But not the way I'm missing you

What's new? How's the weather?
Is it stormy where you are?
You sound so close but it feels like you're so far
Oh, would it mean anything

If you knew
What I'm left imagining
In my mind, my mind
Would you go? Would you go?

Kiss the rain

As you fall over me
Think of me, think of me
Think of me, only me

Kiss the rain
Whenever you need me
Kiss the rain
Whenever I'm gone too long

If your lips
Feel hungry and tempted
Kiss the rain
And wait for the dawn

Keep in mind
We're under the same sky
And the nights
As empty for me as for you

If you feel
You can't wait till morning

Kiss the rain
Kiss the rain
Kiss the rain
Kiss the rain

Kiss the rain
Kiss the rain
Kiss the rain

Hello, can you hear me?
Can you hear me?
Can you hear me?",Billie Myers,Billie Myers,1998,"[46, 45, 41, 36, 35, 31, 33, 32, 27, 27, 27, 22, 22, 21, 18, 15, 18, 20, 20, 26, 35, 41, 45]",23
295,In A Dream,"Sweetheart, I can't stop thinking about you

You'll always be in my dreams
You'll always be in my dreams
You'll always be in my dreams

Never in my dreams
I thought I'd be with you
You're often on my mind
I'll always love you
When I close my eyes
Just to see your face
I wish this were real
But I'm just dreaming
I can't believe that
This is all in a dream
I'm gonna wait to be
With you my love
I'll always love you
And want you more
I can't go on
Without your love

In a dream my love
You will find my heart
In a dream my love
You will find my heart
In a dream my love
You will find my heart
In a dream my love
You will find my heart

OOOOO, what an angel
You have to be
You'd take me to heaven
Never leave never go away
Please stay with me tonight
I need you with me
Can't believe that
This is all in a dream
I'm gonna wait to be
With you my love
I'll always love you
And want you more
I can't go on
Without your love

In a dream my love
You will find my heart
In a dream my love
You will find my heart
In a dream my love
You will find my heart
In a dream my love
You will find my heart
...You will find my heart",Rockell,Rockell,1998,"[72, 73, 77, 86, 90, 91, 92, 91, 92, 96, 95, 96, 96, 80, 99, 85, 89]",17
296,Superhero,"I’ve always been a fighter
When bad times come around
I’m not gonna take it laying down

I won’t let it get me down
I’m gonna get back up
Stand my ground
I’m gonna show who’s boss
To everyone who’s watching

Fighting evil all around
I’m gonna run those bad guys
Out of town
Spreading love
When hate is taking over

I’m a superhero
I keep on fighting
There’s no way i’m
Laying down and dying
I’m Wonder Woman
I’m here to stay
If you can’t help me
Get out of my way

I’m a superhero
Ohh
A superhero
Ohh

Getting all the thoughs jobs done
I won’t ever need a gun
My bi heart is my secret weapon
You can always count on me
Save your kitchen from a tree
Do it all
And still have time for dinner

I’m a superhero
I keep of flying
There’s no way i’m leaving without trying
I’m Wonder Woman
I’m here to stay
If you can’t help me
Get out of my way

I’m a superhero
Ohh
A superhero
Ohh

(solo)
Call me when you’re crying
I’ll come right away
I’ll be there in time to save the day

I’m a superhero
I keep on fighting
There’s no way i’m
Laying down and dying
I’m Wonder Woman
I’m here to stay
If you can’t help me
Get out of my way

I’m a superhero
Ohh
A superhero
Ohh

Gon’ keep on keep on fighting
Ohh
I’m a superhero
Yeah, laying down and dying
Gon’ keep on keep on fighting
Ohh
I’m a superhero
Yeah, laying down and dying",Candye Kane,Daze,1998,"[99, 96, 88]",3
297,Then What?,"Well I got a good friend who's got a good life
He's got two pretty children and a real nice wife
Yet he never seems quite satisfied
I said I know what's on your mind
But you better think about it before you cross that line
The grass ain't always greener on the other side

Then what, what you gonna do
When the new wears off and the old shines through
And it ain't really love and it ain't really lust
You ain't anybody anybody's gonna trust
Then what, where you gonna turn
When you can't turn back for the bridges you burn
And fate can't wait to kick you in the butt
Then what

Well I ain't saying that looking's a crime
Well I've done my share from time to time
It dont mean that you gotta take that leap
When you're standin' on the brink
Before you jump you gotta step back and think
There's price for ever promise you dont keep

Then what, what you gonna do
When the new wears off and the old shines through
And it ain't really love and it ain't really lust
You ain't anybody anybody's gonna trust
Then what, where you gonna turn
When you can't turn back for the bridges you burn
And fate can't wait to kick you in the butt
Then what

Do want you want, do want you wish
It's your life but remember this
There's bound to be some consequences
Sneaking under other fences

Then what, what you gonna do
When the new wears off and the old shines through
And it ain't really love and it ain't really lust
You ain't anybody anybody's gonna trust
Then what, where you gonna turn
When you can't turn back for the bridges you burn
And fate can't wait to kick you in the butt
Then what",Clay Walker,Clay Walker,1998,"[100, 81, 83, 67, 68, 65, 67, 68, 73, 69, 71, 71, 66, 71, 80, 92, 95, 95]",18
298,Moan & Groan,"Ahhh
This ain't no love song girl
Wow wow wow
This is for the G's, the bedroom G's
If you wanna to take me home
You better make me moan and groan, (oh oh oh)
If you wanna to take me home
Your better make me groan and moan, (oh yeah, and moan)
If you need it, need it, need it
It's right here
All you have to do is ask
Have no fear
I will show, show you, show you, (Whoa)
What I can do (ooh ooh)
And if you still don't believe
Thats cool
You fool
But you gotta wet me up and wet me down
I can do it (down oh yeah)
Then you gotta dry me up with some foreplay
Any problem
I can solve it
Push it, work it, hurt it, all night, all night, all day
Show me how you love a woman
Till the morning light (morning light, morning light)
If you wanna take me home you better make me groan and moan (oh yeah)
If you wanna take me home you better make me moan (whoa)
Gonna moan
If you wanna take me home you better make moan
Make me moan
If you wanna take me home you better make me groan
Cos I told her, told her, told her (whoa)
What I've got
If you want to come and see
Just open my drawers (hahaha)
Cos I've got, got it, got it, got it, going on, going on
And baby
If you dare to play
Lets just go my place
You'd better lick me up and lick me down
I will lick you
Then you gotta rub me up with some foreplay
Rub it on , rub it on (ooh)
Make it, break it, shake it, all night, all night, all night
Show me you can love a woman to the morning light, morning light
It's her night
If you wanna take me home you gotta make me moan (gonna moan)
If you wanna take me home you gotta make me groan (yes I'm ready)
If you wanna take me home you gotta make me moan (make me moan)
Wow wow wow
Make me moan
Make me groan
Take me home
Yeah
Make me moan
Take me home
Yeah
But you gotta lick me up and lick me down
I will lick you
Then you gotta rub me up with some foreplay
Rub it on, rub it on
Make it, break it, shake it, all night, all night, all night
Show me you can love a woman to the morning light, morning light
If you wanna take me home you better make me moan (make me moan)
Repeat and fade",Mark Morrison,Mark Morrison,1998,"[94, 76, 76, 79, 85, 86, 94]",7
299,I Know Where It's At,"[Intro: All]
I know where it's at
I know where it's at (I know where it's at)
I know where it's at (I know where it's at)
I know, I know, I know where it's at

[Chorus: All]
If you wanna have a good time
I know where it's at
If you know you got something on your mind
I know where it's at
If you know that you wanna get on down
I know where it's at
Don't deny, don't be shy
Just come around

[Verse 1: Shaznay]
I've been watching you and I know you like to party, baby
And you know that that sounds a really good to me, yeah
Everybody wants to hang out at my party, baby
Don't you know that this is the only place to be?
Don't you wanna come and see it

[Pre-Chorus 1: Melanie, (Natalie & Nicole)]
If you know that you wanna get on down (Ooh, bop bop)
No need to worry cause All Saints will be around (Ooh, bop bop)
So if you're feeling kinda low, well baby don't (Ooh, bop bop)
Cause I'll be here right (Right here) by your side (Your side) ready to flow (Ready to flow)

[Chorus: All]
I know where it's at
If you wanna have a good time
I know where it's at
If you know you got something on your mind
I know where it's at
If you know that you wanna get on down
I know where it's at
Don't deny, don't be shy
Just come around
I know where it's at

[Verse 2: Melanie]
Move around and get on down, do what you wanna, baby
You gotta be good, you gotta be good
And ready to go whoa
I know you've been waiting for my party
All your lifetime baby
Everybody in the whole world wants to know
Everybody wants to know whoa

[Pre-Chorus 2: Shaznay, (Natalie & Nicole)]
And to see that there's no one on the streets (Ooh, bop bop)
Cause everyone knows that's where they've got to be (Ooh, bop bop)

[Chorus: All]
I know where it's at
If you wanna have a good time
I know where it's at
If you know you got something on your mind
I know where it's at
If you know that you wanna get on down
I know where it's at
Don't deny, don't be shy
Just come around
I know where it's at

[Bridge: Shaznay]
One two three four, All Saints in the house
We know where it's at, ha ha ha ha
We know where it's at, ha ha ha ha

[Rap: Shaznay, Melanie]
Well if you know you like to party
And you wanna get on down
Let me tell you baby
That you've come to the right town
Cause it's party time, you gotta get your groove on
I know you wanna dance from night to dawn
Baby got it goin' on, I don't see nothing wrong
You dance pretty hot and I know you like my song
So move it like that rats-tat-tat
Now we'll confirm that you know where it's at
Just come around

[Chorus: All, (Shaznay)]
If you wanna have a good time (Oh, yeah yeah)
I know where it's at
If you know you got something on your mind (Something on your mind)
I know where it's at
If you know that you wanna get on down (Wanna get on down)
I know where it's at
Don't deny, don't be shy
Just come around (Just come around)
I know where it's at

If you wanna have a good time
I know where it's at
If you know you got something on your mind (You got something on your mind)
I know where it's at
If you know that you wanna get on down (Wanna get on down)
I know where it's at
Don't deny, don't be shy
Just come around (Just come around)
I know where it's at

If you wanna have a good time (Oh, yeah yeah)
I know where it's at
If you know you got something on your mind (You got something on your mind)
I know where it's at
If you know that you wanna get on down
I know where it's at
Don't deny, don't be shy (Don't deny, don't deny)
Just come around (Just come around)

[Outro: Shaznay]
If you know that you wanna get down uh
If you know that you wanna get down uh
If you know that you wanna get down uh
If you know that you wanna get down uh
Just come around
If you know that you wanna get down uh
If you know that you wanna get down uh
If you know that you wanna get down uh
If you know that you wanna get down uh
Just come around
Just come around
Just come around
Just come around
Just come around
Just come around, yeah",All Saints,All Saints,1998,"[97, 87, 82, 77, 63, 60, 65, 59, 51, 45, 40, 36, 36, 42, 42, 44, 46, 51]",18
300,If I Never Stop Loving You,"If there ever was a perfect night
This just might be the one
For telling you the way I feel
And just how real we've become
If I'm anxious and a little uptight
It's because I wanna ask you this right

If I never stop loving you
Will you never start wanting me to?
Say you won't and that's what I'll do
For forever with a heart so true
If you'll start and end everyday
Forever never wanting me to go away
All I'm ever gonna always do
Is never stop loving you

Please forgive me I'm a little bit nervous
I really rehearsed what to say
It's funny, in front of the mirror
My words sounded clearer today
In my heart I've got it straight, in my head
I mean everything I think I just said

If I never stop loving you
Will you never start wanting me to?
Say you won't and that's what I'll do
For forever with a heart so true
If you'll start and end everyday
Forever never wanting me to go away
All I'm ever gonna always do
Is never stop loving you

Even though it isn't what I had planned
I really think you understand
If I never stop

If I never stop loving you
Will you never start wanting me to?
Say you won't and that's what I'll do
For forever with a heart so true
If you'll start and end everyday
Forever never wanting me to go away
All I'm ever gonna always do
Is never stop loving you
All I'm ever gonna always do
Is never stop loving you...",David Kersh,David Kersh,1998,"[98, 97, 87, 87, 89, 84, 87, 85, 83, 84, 76, 72, 67, 69, 78, 82]",16
301,Bring It On,"Bring it on, bring it on
Bring it on, bring it on {Break it down}
Bring it on, bring it on (Bring it on)
Bring it on, baby, just bring it on

It's two o'clock in the morning
This is the time when games begin
I feel your body shakin'
'Cause you know just what I'm thinkin'

Let's lie here on the floor
'Cause my bedroom's too far to go
I just wanna get into you
And I'll do anything that you wanna do, just

Bring it on, bring it on (Bring it on)
Bring it on, bring it on {Break it down}, oh, ho
Bring it on, bring it on (Bring it on just)
Bring it on, baby, just bring it on

Let me know if this is okay
If my body's movin', movin' the right way
{If you like what I'm doing scream a little loud, louder}
'Cause it feels so good to me
Makin' love to you sets my body free, baby
{And I know you wanna get freaky}
Your sexy body makes me scream and you're on top so, girl, do your thing

I just wanna satisfy so I'll get on my knees (On my knees)
To know I'm goin down 'cause, girl, I know you like it
So bring it on me

Bring it on, bring it on (I like the things you do)
Bring it on (The way you make your body move), bring it on {Break it down}
Bring it on, bring it on (See I like it baby, I like it, baby)
Bring it on, baby, just bring it on (Baby, I like the way you love me)

Bring it on, bring it on (So let the games begin)
Bring it on, bring it on (And we gon' play it till the end)
Bring it on, bring it on (I can feel your body's gettin hot)
Bring it on, baby, just bring it on
(So bring it on, just bring it on, girl, bring it on, just bring it on)

Oh...keep it comin' 'cause it feels so good
No one has ever loved me like this
Not even close, never before
Doin' me like I have never been done before

Oh...take your time
Let's make it last all night long
My main concern is just to turn you on, and on
(My main concern is just to turn you on, all night long, yeah)
Bring it on

Bring it on, bring it on (Keep it comin please)
Bring it on, bring it on (I get down on my knees)
Bring it on, bring it on (At your request)
Bring it on, baby, just bring it on (Anything you wanna do)

Bring it on, bring it on (I'll close my eyes and leave it up to you)
Bring it on, bring it on (Bring it on, on, on)
Bring it on, bring it on (Just let the games begin)
Bring it on, baby, just bring it on (And anyway you wanna work this here body)",Keith Washington,Keith Washington,1998,"[99, 84, 75, 70, 64, 68, 63, 69, 67, 68, 64, 64, 65]",13
302,Sweet Honesty,"[Verse 1]
Love is all we need
When did you know that we can
That we can get along
You and me, we can only get better
Building a love that is strong
But then you went and you lied to me
And I don’t know if I’ll ever believe again
It is just something inside of me
But it’s you, you’re deceiving

[Chorus]
Sweet honesty, yeah
Won’t you believe you could be the one
Be the one
Sweet honesty, yeah
Won’t you believe you could be the one
Be the one for me

[Refrain]
Need your sweet honesty
Can you give it to me
All the love that we had
And I’m down on my knees
Cause I’m walking today
If you treat me this way
Need your sweet honesty
Oh yeah, honestly

[Verse 2]
Love is all we need
But I’m learning that love can
That it can break my heart
I had faith when you made me the promise
We’d never be apart
But then you went and you lied to me
And I don’t know if I’ll ever believe again
It is just something in side of me
But it’s you, you’re deceiving

[Chorus]
Sweet honesty, yeah
Won’t you believe you could be the one
Be the one
Sweet honesty, yeah
Won’t you believe you could be the one
Be the one for me
(Sweet honesty)

[Refrain]
Need your sweet honesty
Can you give it to me
All the love that we had
And I’m down on my knees
Cause I’m walking today
If you treat me this way
Need your sweet honesty

[Chorus]
Sweet honesty, yeah
Won’t you believe you could be the one
Be the one
Sweet honesty, yeah
Won’t you believe you could be the one
Be the one for me",MG,M:G,1998,"[100, 91, 91, 98, 98]",5
303,Burn,"Well let's burn until the sun burns your eye
& keep burnin' 'til it sets on the Westside
Just ride & stay high all night
Let's just ride & stay high all night

Devious:
It's late night where the sun rest
Flick your Bics let's get lit man
I'm dressin' up this trick
Ms. Philly she got big plans
With a few bags of do bad
She the bomb when you hit it
'cause you glad to get blasted like Manson
Knowin' Mr. Dutchmaster burn faster
But Big Daddy done turned into a bastard
So I'm no kin to Father Time when I'm smokin'
Who said trees couldn't grow dollar signs
No bought it by the lines
'til tomorrow shine coast to coast
Blow the smoke go for broke
Get yours split yours
& keep sippin' fifths 'til ya pis poor
& if ya can't handle this
Still could hit the floor
It's strictly herb in the chest cavity
So we high to defy all the laws of gravity
Rapidly when I come down like avalanches
I look the streets in search for free weed advances

Chorus
Well let's burn until the sun burns your eyes
& keep burnin' 'til it sets on the Westside
Just ride & stay high all night
Let's just ride & stay high all night

Now burn until the sun burns your eye
& keep burnin' 'til it sets on the Westside
Just ride & stay high all night
Let's just ride & stay high all night

Diz:
Swisher Sweets Phillie Blunts Dutchmasters
Vega Papers man they keep me blasted
And I blast one or two for my revenue if I have to
For now it's top bangin' strictly smokin' & drankin'
And mighty thought thinkin'
& paper chasin' Ben Franklins
Lizards on my twos with G-Strings & nipple rings
Cigarrellas split open rollin' icky sticky lime green
High mean of high ?? to raise the limit to keep
Burnin' Spinach 'til the moonlight diminish
Still blazin' one nigga who ain't never too faded
Let me explain it the rage man
They babble it's street babble
Smoke herb & rearrange words together like Scrabble
Grab yo' E & J yo' Hennessaay yo' Presidentaay
A zip of bombay & all y'all come with me
And just ride & stay high all night
Let's just ride & stay high all night

Chorus
Now burn until the sun burns your eyes
& keep burnin' 'til it sets on the Westside
Just ride & stay high all night
Let's just ride & stay high all night

Now burn until the sun burns your eye
& keep burnin' 'til it sets on the Westside
Just ride & stay high all night
Let's just ride & stay high all night

Let's ride & stay high all night
Let's just ride & stay high all night

Devious:
We keep it lit y'all
But don't you get crossed up like ya bitch bra
If y'all switch & get crossed
& the senses gettin' quick to split y'all
& make y'all collapse flat
Like Hank Gathers at the free throw
No dis but when the weed grows
We roll the whole lawn
& blow 'til the break of dawn
So it's all beneficial
An Ill Mind with a twisted thought
It's official
Diz [overlapping]
You're cordially invited to a all-nighter
OG's be ?'in on seeds E & J & apple cider
Turn the lights down & get yo' lighters up
Pour up a cup & get fucked up

Outro: [Diz & Devious]
We's 'bout to ride & stay high all night
Just ride & stay high all night
We just ridin' stayin' high all night
Just ridin' stayin high all night
Blazin
Swisher Sweets Phillie Blunts Dutchmasters
Them Vega Papers man they keep me blasted
Just ridin' stayin' high all night
Just ridin' stayin' high all night
So grab yo E & J yo' Hennessaay yo' Presidentaay
A zip of bombay & all y'all come with me
We ridin' stayin' high all night
Just ridin' stayin' high all night
Just ridin' stayin' high all night
Stayin' high all night
Stayin' high all night",Militia,Militia,1998,"[90, 72, 72, 68, 71, 71, 70, 64, 65, 61, 60, 58, 56, 52, 54, 54, 57, 65, 74, 90]",20
304,Love Me Good,"Sometimes I feel like this world is just one big gigantic merry-go-round
You gotta hold on tight or you get hurled through the air
Yeah, life is a 3 ring circus with clowns and freaks and camels and such
And you never know when you might be attacked by the bears

Give me love, give me love
Love me good
Give me love
Give me love, give me love
Love me good
Love me good

Give me love, give me love
Love me good
Give me love
Give me love, give me love
Love me good
Love me good

Sometimes I feel like I'm afraid of my own shadow and then
Sometimes I can feel as bold as Genghis Khan
But I could never live in a yurt on a diet of Mongolian barbecue
I conquer the world for a moment then the moment is gone

Give me love, give me love
Love me good
Give me love
Give me love, give me love
Love me good
Love me good

Give me love, give me love
Love me good
Give me love
Give me love, give me love
Love me good
Oh, you gotta love me

Give me love, give me love
Love me good
Love me good
Give me love, give me love
Love me good
Love me good

Give me love, give me love
Love me good
Give me love
Give me love, give me love
Love me good

Ha, ha, ha

Let us take a moment now to bow our heads and pray
If only to give thanks for making it through another day

Sometimes I wish I was in a movie or some 70's TV thing
Where everything gets neatly wrapped by the end of the show
Yeah, but this ain't Hollywood and this sure ain't the 'Brady Bunch'
And how this plot's gonna all pan out I don't really know

Give me love, give me love
Love me good
Give me love
Give me love, give me love
Love me good
Love me good

Give me love, give me love
Love me good
Give me love
Give me love, give me love
Love me good
Love me good

Oh, love me good
Give me love
Yeah, love me good
Oh, I need Your love
Oh, love me good
Oh, You gotta give me love
Yeah, love me good
Love me

Oh, I need Your love
I give my love to You

Oh, love me good
Yeah, love me good
Oh, love me good
Yeah, love me good

Love me good, yeah hey
Love me, love me, love me good",Michael W. Smith,Michael W. Smith,1998,"[92, 68, 73, 74, 61]",5
305,Pink,"[Verse 1]
Pink, it's my new obsession
Pink, it's not even a question
And pink on the lips of your lover
'Cause pink is the love you discovah, huh

[Verse 2]
Pink, as the bing on your cherry
Pink, 'cause you are so very
Pink, it's the color of passion
'Cause today it just goes with the fashion

[Chorus]
Pink, it was love at first sight
I yell pink when I turn out the light
And pink gets me high as a kite
And I think everything is going to be all right
No matter what we do tonight

[Verse 3]
You could be my flamingo
'Cause pink is the new kinda lingo
Pink, like a deco umbrella
Yeah, it's kink, but you don't ever tell her, yeah

[Chorus]
Pink it was love at first sight
I yell pink when I turn out the light
Yeah, pink gets me high as a kite
And I think everything is going to be all right
No matter what we do tonight

[Bridge]
Ahhhhhh, yeah
Ahhhhhh, yeah
Ahhhhhhhhhhhhh

[Verse 4]
I... want to be your lover
I... want to wrap you in rubber
As pink as the sheets that we lay on
'Cause pink, it's my favorite crayon, yeah

[Chorus]
Pink it was love at first sight
I yell pink when I turn out the light
Yeah, pink, it's like red but not quite
And I think everything is going to be all right
No matter what we do tonight",Aerosmith,Aerosmith,1998,"[94, 92, 85, 70, 64, 62, 52, 38, 36, 31, 27, 29, 36]",13
306,It's Up To You,"I know we never meant to fall
But the moment that my eyes met yours
Our hearts went tumbling
Before we new what happened

And now that I'm looking back
Ya know I get the feeling that
We started givin' up
Just to keep from givin' in

I still find hope in what little words we say
And I'm holding on in a big way

So if you ever change your mind
I'll be waiting first in line
You can hang your toothbrush next to mine
It's up to you

Every time I look at you
I don't know how to hold on to
The way I think and feel and breathe
When I'm around you

Oh we've been down the roughest roads
I know we've gone so far, and come so close

Sometimes I sit inside your chair
I try to see what you saw from there
Too much too soon
But I've got so much to share",The Tuesdays,The Tuesdays,1998,"[95, 98, 84, 73, 70, 61, 55, 66, 69, 72]",10
