,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
You're in my face, sorry what's your name?
Takes more than begging to reverse my brain
'Cause

[Chorus: All]
Ooh, boy d'you miss me like a hole in the head
Because I do boy
And it's cool boy
And ooh, bet you never thought I'd get out of bed
Because of you boy
Such a fool boy

[Middle 8: Keisha]
I'm through with it
Over it
Not having it
Crazy shit
Not feeling this
Can't deal, I quit
No more, No more
I'm through with it
Not having it
This crazy shit
Not feeling it
Can't deal with it
No more, I quit
No more, no more

Breaking off the bun
A brand new day has just begun
Just because you made me go ""ooh""
Doesn't mean I'll put up with you
Don't you dare turn back
Can't you see I won't take that?
I ain't crying over you
Better fill your head up like I told you

[Bridge: All]
Why you cry-y-y
For the guy-y-y?
Say goodbye
Run away
Why you cry-y-y
For the guy-y-y?
Say goodbye
I said ok, 'cause

[Chorus: All (with ad-libs from Keisha and Heidi)]
Ooh, boy d'you miss me like a hole in the head
Because I do boy
And it's cool boy
And ooh, bet you never thought I'd get out of bed
Because of you boy
Such a fool boy (such a fool)

Ooh, boy you miss me like a hole in the head (hole in the head)
Because I do boy (I do)
And it's cool boy (yeah it's cool)
And ooh, bet you never thought I'd get out of bed
Because of you boy, (get out bed, I do boy)
Such a fool boy (such a fool)

[Outro: All]
Run away
I said ok, cuz...
Run away",Sugababes,Sugababes,2004,"[96, 98]",2
249,It Only Hurts When I'm Breathing,"[Intro]
Oh, no, no, no

[Verse 1]
Hope life's been good to you
Since you've been gone
I'm doing fine now — I've finally moved on
It's not so bad — I'm not that sad
I'm not surprised just how well I survived
I'm over the worst, and I feel so alive
I can't complain — I'm free again

[Chorus]
And it only hurts when I'm breathing
My heart only breaks when it's beating
My dreams only die when I'm dreaming
So, I hold my breath — to forget

[Verse 2]
Don't think I'm lyin' 'round, cryin' at night
There's no need to worry, I'm really alright
I've never looked back — as a matter of fact

[Chorus]
And it only hurts when I'm breathing
My heart only breaks when it's beating
My dreams only die when I'm dreaming
So, I hold my breath — to forget

[Bridge]
It only hurts when I breathe
Mmm, no, I've never looked back
As a matter of fact

[Chorus]
And it only hurts when I'm breathing
My heart only breaks when it's beating
My dreams only die when I'm dreaming
So, I hold my breath — to forget

[Outro]
Hurts when I'm breathing
Breaks when it's beating
Die when I'm dreaming
It only hurts when I breathe",Shania Twain,Shania Twain,2004,"[98, 85, 80, 71, 71, 71, 76]",7
250,The Outsider,"[Verse 1]
Help me, if you can
It's just that this is not the way I'm wired
So, could you please help me understand why
You've given in to all these reckless dark desires?

[Pre-Chorus]
You're lying to yourself again, suicidal imbecile
Think about it, you're pounding on a fault line
What'll it take to get it through to you, precious?
I'm over this, why do you wanna throw it away like this?
Such a mess, why would I wanna watch you?

[Chorus]
Disconnect and self-destruct
One bullet at a time
What's your rush, now?
Everyone will have his day to die

[Verse 2]
Medicated drama queen
Picture perfect, numb belligerence
Narcissistic drama queen
Craving fame and all its decadence

[Pre-Chorus]
Lying through your teeth again, suicidal imbecile
Think about it, you're pounding on a fault line
What'll it take to get it through to you, precious?
I'm over this, why do you wanna throw it away like this?
Such a mess, why would I wanna watch you?

[Chorus]
Disconnect and self-destruct
One bullet at a time
What's your rush, now?
Everyone will have his day to die

[Bridge]
They were right about you
They were right about you

[Pre-Chorus]
Lying to my face again, suicidal imbecile
Think about, you're pounding on a fault line
What'll it take to get it through to you, precious?
I'm over this, why do you wanna throw it away like this?
Such a mess, over this, over this!

[Outro]
Disconnect and self-destruct
One bullet at a time
What's your hurry?
Everyone will have his day to die

If you choose to pull the trigger
Should your drama prove sincere
Do it somewhere far away from here!",A Perfect Circle,A Perfect Circle,2004,"[100, 94, 94, 85, 79]",5
251,Numb,"[Verse 1: Chester Bennington]
I'm tired of being what you want me to be
Feeling so faithless, lost under the surface
I don't know what you're expecting of me
Put under the pressure of walking in your shoes

[Pre-Chorus: Chester Bennington & Mike Shinoda]
Caught in the undertow, just caught in the undertow
Every step that I take is another mistake to you
Caught in the undertow, just caught in the undertow

[Chorus: Chester Bennington]
I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

[Verse 2: Chester Bennington]
Can't you see that you're smothering me?
Holding too tightly, afraid to lose control
'Cause everything that you thought I would be
Has fallen apart, right in front of you

[Pre-Chorus: Chester Bennington & Mike Shinoda]
Caught in the undertow, just caught in the undertow
Every step that I take is another mistake to you
Caught in the undertow, just caught in the undertow
And every second I waste is more than I can take

[Chorus: Chester Bennington]
I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

[Bridge: Chester Bennington]
And I know I may end up failing, too
But I know you were just like me
With someone disappointed in you

[Chorus: Chester Bennington]
I've become so numb, I can't feel you there
Become so tired, so much more aware
I'm becoming this, all I want to do
Is be more like me and be less like you

[Outro: Chester Bennington]
I've become so numb, I can't feel you there
I'm tired of being what you want me to be
I've become so numb, I can't feel you there
I'm tired of being what you want me to be",Linkin Park,Linkin Park,2004,"[50, 40, 42, 40, 37, 33, 29, 30, 26, 24, 19, 19, 15, 14, 11, 12, 12, 12, 12, 14, 16, 21, 21, 24]",24
252,Toxic,"[Verse 1]
Baby, can't you see I'm calling?
A guy like you should wear a warning
It's dangerous, I'm falling
There's no escape, I can't wait
I need a hit, baby, give me it
You're dangerous, I'm lovin' it

[Pre-Chorus 1]
Too high, can't come down
Losing my head, spinnin' 'round and 'round
Do you feel me now?

[Chorus]
With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
And I love what you do
Don't you know that you're toxic?

[Verse 2]
It's getting late to give you up
I took a sip from my devil's cup
Slowly, it's taking over me

[Pre-Chorus 2]
Too high, can't come down
It's in the air and it's all around
Can you feel me now?

[Chorus]
With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
And I love what you do
Don't you know that you're toxic?
Don't you know that you're toxic?

[Chorus]
With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?
With a taste of your lips, I'm on a ride
You're toxic, I'm slippin' under (Toxic)
With a taste of a poison paradise
I'm addicted to you
Don't you know that you're toxic?

[Outro]
Intoxicate me now with your lovin' now
I think I'm ready now (I think I'm ready now)
Intoxicate me now with your lovin' now
I think I'm ready now",Britney Spears,Britney Spears,2004,"[56, 51, 41, 37, 19, 19, 17, 14, 10, 11, 11, 9, 10, 11, 14, 18, 22, 29, 36, 53]",20
253,One Call Away,"[Intro: J-Weav]
Yeah yeah, DTP, how we do, call you, you can call me
Whatever you want to do baby, come on

[Hook: J-Weav, Chingy]
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my lady)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one love away (and you was my lady)

[Verse 1: Chingy]
It was weird how we met, huh
She was with her mom at Bank of America
With my son cashing a check
So I asked out of respect, uh
Would she like to explore the world of I we can fly in my jet
Her reply was yes (Can I ask you something?)
I seen it in her eye, Mama looking like all I wanted was sex
Then moved to the next (That ain't true)
But it was something about this girls style that make me feel no regrets
We started off casual, walks through the park
Candle light dinners by dark, I'm thinking smart
Afraid she might think I'm in a rush to touch, crush and be up
But baby I ain't on that stuff
Dropped her off and told her call me up (brrring)
We could talk, conversate about political subjects, whatever thoughts
So I zoomed off (car noise)
Looking bottom off my phone rang
It was her in the shower (what did she say?)
She said I couldn't do without you
Then I say

[Hook: J-Weav, Chingy]
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my lady)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one love away (and you was my lady)

[Verse 2: Chingy]
Yo yo
The next day I'm with the fellas at the case playin ball
Here she come with her friends they posted up on the wall
Now I'm showin out, tryin to dunk, tryin to dribble
Break fast through the middle just to see her smile and giggle
Game over, I approached her with a kiss on the cheek
The homeboys looking at me saying, 'Lil Howard you weak'
But you know how that go, what I got they want, what I got I flaunt
Ever mess with it? Please don't!
Told her I'm goin home she asked can she go too
I'm like yeah boo, I can't see me without you
Got thurr I took a shower, jumped out she in the bed
With a see-through thong on, said I looked at her and said

[Hook: J-Weav, Chingy]
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my lady)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one love away (and you was my lady)

[Verse 3: Chingy]
Girl recognize game before game recognize you
You dealin with a playa, true, now what you wanna do
We can kick it and go puff on a blunt
Oh you don't smoke? Grab a pint of henn and we can get drunk
Its up to you, I'm the man but baby just let me know
Cause if you got a attitude then I could treat you just like a ho
If ya rollin with me baby hop in its enough room
We can gaze at the stars and shine like the moon
Give me a chance to show ya and a chance to know ya
Just be true and theres nothing I won't do for ya
Some women like to play it foul
But them the kind I put in a place of a child
Don't worry be happy and smile

[Hook: J-Weav, Chingy]
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my lady)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one love away (and you was my lady)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my lady)
Give me a call if you wanna come roll with me
I'm only one call away (and you was my baby)
Give me a call if you wanna come roll with me
I'm only one love away (and you was my lady)

[Outro: J-Weav]
DTP, ha, how we do, ha, give me call, if you wanna ball, you know what it is",Chingy,Chingy Featuring J. Weav,2004,"[62, 48, 37, 23, 18, 16, 13, 7, 4, 2, 2, 2, 2, 2, 4, 6, 11, 21, 35, 54]",20
254,Ride Wit U,"[Intro: Joe, (Girls) & 50 Cent]
Everybody say (la la la la la la la la la la la la)
Yeah, it's 50 cent, and Lloyd Banks, and young Buck, and Joe
G-Unit!

[Verse 1: Lloyd Banks & (50 Cent)]
Baby I wanna rock 'n' roll with you, tear tha club up
And still hit them blocks and shows with you
Can you picture me and you not even friends, no crew? (C'mon)
We gonna do whatever you wanna do
I'll take ya mind off whatever you goin through (Woo!)
Just sit back and relax to the sound of the sax
I'm hood but that don't mean I ride around with the rats
I work and make you lose a couple pounds in the sack

[Verse 2: Joe]
Look at what we got right here such a work of art
Someone i'll give my heart to any thing, its what i'll do
Just so that she would be mine, i give her all my time
Every part of me, my mind, soul, and my body what's up?
I wanna..

[Chorus]
Ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride with ya, ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride

[Verse 3: Joe]
The type that just don't care
If its you i want im gon' come and get you
And see whats really good with you
Please believe i'll take you there
But first lets see if your intellectual matches up with your physical Baby, I wanna

[Chorus: Joe]
Ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride with ya, ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride

[Verse 4: Young Buck & (50 Cent)]
Come on and ride with a thug we can do what you like (Uh-Huh)
A baller baby you see the blue in my ice (Yeah)
Drop the top and let your hair blow back (Come on)
Them JLO jeans girl that ass so fat (Woo!)
Buck know just what to do with all that (Uh-Huh)
Chest to chest so i'll hit it from the back (Yeah)
I do it like a pro, won't nobody know
Lets pop some more ride and listen to Joe

[Bridge: Joe]
I just want to let you know that ooh, you're so beautiful
(You're so beautiful)
And that nothings impossible, the places that we can go
I just want to let you know that ooh, you're so beautiful
(You're so beautiful)
And that nothings impossible, the places that we can go
(We can go anywhere baby)

[Chorus: Joe & (50 Cent)]
Ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride with ya, ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride (Yeah)
Ride with ya, ride with ya
(I wanna ride with you, baby, haha)
I wanna move with ya, move with ya, move with ya
(I wanna go wherever you go)
I wanna ride with ya, ride with ya, ride with ya
(50 Cent, Joe, Lloyd Banks, Young Buck)
I wanna move with ya, move with ya, move with ya
I wanna ride
Everybody say...

[Bridge: Joe]
I just want to let you know that ooh, you're so beautiful
(You're so beautiful)
And that nothings impossible the places that we can go
I just want to let you know that, that ooh, you're so beautiful
(Ooh, you're so beautiful)
And that nothings impossible the places that we can go
(Ooh, oh, yeah)

[Chorus]
Ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride with ya, ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride
Ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride with ya, ride with ya, ride with ya
I wanna move with ya, move with ya, move with ya
I wanna ride",Joe,Joe Featuring G-Unit,2004,"[93, 95, 86, 79, 56, 56, 66, 67, 82, 82, 85, 87, 86, 86]",14
255,Figured You Out,"[Verse 1]
I like your pants around your feet
And I like the dirt that's on your knees
And I like the way you still say please
While you're looking up at me
You're like my favourite damn disease

[Verse 2]
And I love the places that we go
And I love the people that you know
And I love the way you can't say no
Too many long lines in a row
I love the powder on your nose

[Chorus]
And now I know who you are
It wasn't that hard, just to figure you out
(Now I did, you wonder why)
And now I know who you are
It wasn't that hard, just to figure you out
(Now I did, you wonder why)

[Verse 3]
I like the freckles on your chest
And I like the way you like me best
And I like the way you're not impressed
While you put me to the test
I like the white stains on your dress

[Verse 4]
And I love the way you pass the check
And I love the good times that you wreck
And I love your lack of self-respect
While you're passed out on the deck
I love my hands around your neck

[Chorus]
And now I know who you are
It wasn't that hard, just to figure you out
(Now I did, you wonder why)
And now I know who you are
It wasn't that hard, just to figure you out
(Now I did, you wonder why)
(Why not before? You never tried)
(Gone for good, and this is it)

[Verse 5]
I like your pants around your feet
And I like the dirt that's on your knees
And I like the way you still say please
While you're looking up at me
You're like my favorite damn disease

[Verse 6]
And I hate the places that we go
And I hate the people that you know
And I hate the way you can't say no
Too many long lines in a row
I hate the powder on your nose

[Chorus]
And now I know who you are
It wasn't that hard, just to figure you out
(Now I did, you wonder why)
And now I know who you are
It wasn't that hard, just to figure you out
(Now I did, you wonder why)
(Why not before? You never tried)
(Gone for good, and this is it)",Nickelback,Nickelback,2004,"[99, 97, 95, 92, 90, 83, 80, 78, 80, 75, 70, 69, 65, 66, 66, 69, 73, 76, 76]",19
256,Wanna Get To Know You,"[Chorus: Joe]
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy

[Verse 1: Young Buck]
I'm loving how you look in my eyes, swanging them hips when you pass
I'm visualizing my name tattooed on that ass, baby
Jump on this Harley, let's go smoke some of that Bob Marley
Sip some Bacardi then go pull up at the after party
I think we make a perfect couple, but you think I'm trouble
Maybe that's the reason you gave me the wrong number (what?)
She got me feeling like, maybe she the wrong woman
Think I'ma be chasing a chickenhead, you're on something
Your toes painted, hair fixed all the time
And your Gucci boots the same color as mine
If you read between the lines you can see that I want you
I betcha I'll have you doing what you said that you won't do
Make a decision shorty, good things don't last long
Your girlfriend keeps showing me that thong
Before I head home I'ma stop at your house and blow the horn
If you come outside you know it's on, holla at your boy

[Chorus: Joe]
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy

[Verse 2: Lloyd Banks]
Lately she's been frustrated with the baller, wonder why I don't call her
Maybe because I'm busy and she need someone to spoil her
It gets annoying, from time to time I gotta ignore her
In order to let her know that we friends and nutting more
She loves it when I'm in town, hate it when I'm not around
I get her and wear her down, next door neighbors hear the sound
Pictures hitting the ground, just enough to hold us down
I'm sticking and moving, cruising after the third round
Just lay back baby and let me drive you crazy
I can make a forty-year old feel like a young lady
I admit I fell in love with her frame
And to make her feel special I let her call my by my government name
Her panties wet over fame, fell in love with my chain
I wonder if I wasn't an entertainer, would she remain?
Surrounding me, hounding me, trying to be my ON-LY
I'm not your boyfriend, I'm your HO-MIE

[Chorus: Joe]
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy

[Verse 3: 50 Cent]
Yeah..
Don't know what fuck me up more: watching her lick her lips
Or watching her walk, she hypnotized me with her hips, man
I sweet talk her if she like
'Cause all she really want is a nigga to treat her right, right?
Look, I'm legit now, I used to break laws
Now you can reap the benefits of world tours (wooo!)
Big house, big Benz - girl it's yours
Mink coats, Italian shoes, stones with no flaws
You ain't got to look like a model for me to adore you
All you gotta do is love me and be loyal
Don't indulge in my past, fuck what happened before you
'Cause it means somebody's gon' hate you that never saw you
Come here, let me touch on you, I let you touch on me
Put my tongue on you, you put your tongue on me
Let me ride on you, and you can ride on
We can do it all tonight, we can have a ball tonight

[Chorus: Joe]
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy
I wanna get to know ya
I really wanna fuck you, baby
One dose of your loving
I know it gon' drive me, crazy
I wanna be your lover
I wanna get to know you, baby
One dose of my loving
I know it gon' drive you, crazy

[Outro: Joe]
I wanna be your lover (oh yeah)
I wanna understand you, baby
I wanna be your lover
I wanna understand you, baby...",G-Unit,G-Unit Featuring Joe,2004,"[100, 98, 72, 64, 48, 38, 27, 23, 20, 15, 17, 20, 25, 28, 31, 37, 52, 62]",18
257,Are You Gonna Be My Girl,"[Verse 1]
Let go
So 1, 2, 3, take my hand and come with me
Because you look so fine
And I really wanna make you mine
I say you look so fine
That I really wanna make you mine

[Verse 2]
Oh 4, 5, 6, come on and get your kicks
Now you don't need that money
When you look like that, do you honey

[Pre-Chorus]
Big black boots
Long brown hair
She's so sweet
With her get back stare

[Chorus]
Well I could see, you home with me
But you were with another man, yeah
I know we ain't got much to say
Before I let you get away, yeah
I said, are you gonna be my girl

[Verse 1]
So 1, 2, 3, take my hand and come with me
Because you look so fine
And I really wanna make you mine
I say you look so fine
That I really wanna make you mine

[Verse 2]
Oh 4, 5, 6, come on and get your kicks
Now you don't need that money
With a face like that, do you

[Pre-Chorus]
Big black boots
Long brown hair
She's so sweet
With her get back stare

[Chorus]
Well I could see, you home with me
But you were with another man, yeah
I know we ain't got much to say
Before I let you get away, yeah
I said, are you gonna be my girl

[Bridge]
Oh yeah, oh yeah, come on

[Chorus]
I could see, you home with me
But you were with another man, yeah
I know we ain't got much to say
Before I let you get away, yeah
Uh, be my girl
Be my girl
Are you gonna be my girl, yeah",Jet (band),Jet,2004,"[45, 49, 50, 47, 41, 33, 29, 32, 32, 32, 32, 44, 47, 50, 61, 63, 61, 64, 65, 65, 66, 66, 67]",23
258,I Want You,"[Verse 1]
Feels like I'm goin' in circles
You're like a maze I can't get through
Should I go left? Should I go right?
Should I let you stay for the night?
It's like a seesaw when it comes to your love
Boy, when you're up, this girl is down
And I just can't figure it out

[Chorus]
'Cause you know that I want you
And you know that I need you
Is that any way to be?
Just have your way with me
My body is cryin'
These tears - can you wipe 'em?
Is that any way to be?
Just have your way with me

[Verse 2]
I'm goin' out with guys I don't wanna go
To places that I've been before
They pitchin' the same game
Boy, it's a damn shame
How I wish it was you callin' me
I want it to be you holdin' me
Boy, it needs to be you kissin' me
'Cause it's like a seesaw, when it comes to your love
Boy, when you're up, this girl is down
And I just can't figure it out

[Chorus]
'Cause you know that I want you
And you know that I need you
Is that any way to be?
Just have your way with me
My body is cryin'
These tears - can you wipe 'em?
Is that any way to be?
Just have your way with me

[Bridge]
Listen
Have your way with me anytime, anywhere
Have your way however, I don't care
Have your way with me
And you can have it tonight
Tonight, tonight, boy, tonight

[Chorus]
'Cause you know that I want you
And you know that I need you
Is that any way to be?
Just have your way with me
My body is cryin'
These tears - can you wipe 'em?
Is that any way to be?
Just have your way with me
'Cause you know that I want you
And you know that I need you
Is that any way to be?
Just have your way with me
My body is cryin'
These tears - can you wipe 'em?
Is that any way to be?
Just have your way with me",Janet Jackson,Janet Jackson,2004,"[93, 90, 84, 73, 67, 57, 62, 64, 69, 74]",10
259,Last Train Home,"To every broken heart in here
Love was once a part, but now it's disappeared
She told me that it's all part of the choices that you make
Even when you think you're right, you have to give to take

But there's still tomorrow
Forget the sorrow
And I can be on the last train home
Watch it pass the day
As it fades away
No more time to care
No more to time today

But we sing
If we're going nowhere
Yeah we sing
If it's not enough
And we sing
Sing without a reason to ever fall in love

I wonder if you're listening
Picking up on the signals
Sent back from within
Sometimes it feels like I don't really know what's going on
Time and time again it seems like everything is wrong in here

But there's still tomorrow
Forget the sorrow
And I can be on the last train home
Watch it pass the day
As it fades away
No more time to care
No more to time today

But we sing
If we're going nowhere
Yeah we sing
If it's not enough
And we sing
Sing without a reason to ever fall in love

But we sing if we're going nowhere
Yeah we sing if it's not enough
And we sing
Sing without a reason to ever fall in love

But we sing
If we're going no where
Yeah we sing
If it's not enough
And we sing
Sing with out a reason to never fall in love
To never fall in love again
To never fall in love again
To never fall in love again",Lostprophets,Lostprophets,2004,"[96, 92, 90, 75, 75, 75]",6
260,I'm Ready,"[Verse 1]
I'm in a new place, with the same face
And nothing is familiar to me
But there's a storm rush, then the wind starts
And it's bringing out the woman in me

[Pre-Chorus]
I know that you're out there somewhere
Waiting on a deeper connection
Now I'm looking to my left, searching on my right
'Cause we could be the greatest adventure, I'm

[Chorus]
I'm ready
Come and find me
I'm not gonna, I got the sun on my side
It's heavy 'cause I'm finally, open for the woman
I'm ready, ready
I'm ready

[Verse 1]
I'm feeling my best
So baby, beware
'Cause now it's just a matter of time
(Now it's just a matter of time)
Before our paths cross, and the sky falls
The very moment that I tell you you're mine

[Pre-Chorus]
I know that you're out there somewhere
Moving in another direction
So just hurry up and come, as fast as you can run
I've been waiting far too long, and...

[Chorus]
I'm ready
Come and find me
I'm not gonna, I got the sun on my side
It's heavy 'cause I'm finally, open for the woman
I'm ready, ready

[Bridge]
Oh, you
You gotta be close
Because I breathe you in and out, wherever I go

[Chorus]
I'm ready
Come and find me
I'm not gonna, I got the sun on my side
It's heavy 'cause I'm finally, open for the woman
I'm ready
I'm ready
Come and find me
I'm not gonna, I got the sun on my side
It's heavy 'cause I'm finally, open for the woman
I'm ready, ready
I'm ready
Come and find me
I'm not gonna, I got the sun on my side
It's heavy 'cause I'm finally, open for the woman
I'm ready, ready
I'm ready

[Outro]
I'm ready
I'm ready (Ready, ready)
I'm ready",Cherie,Cherie,2004,"[99, 99]",2
261,Maps,"[Verse 1]
Pack up
I'm straight
Enough

[Pre-Chorus]
I'll say, say, say
I'll say, say, say
I'll say, say, say
I'll say, say, say
I'll say, say, say

[Chorus]
Wait, they don't love you like I love you
Wait, they don't love you like I love you
Maps
Wait, they don't love you like I love you

[Verse 2]
Made off
Don't stray
My kind's your kind
I'll stay the same
Pack up
Don't stray

[Pre-Chorus]
I'll say, say, say
I'll say, say, say

[Chorus]
Wait, they don't love you like I love you
Wait, they don't love you like I love you
Maps
Wait, they don't love you like I love you
Wait, they don't love you like I love you
Maps
Wait, they don't love you like I love you

[Instrumental Bridge]

[Chorus]
Wait, they don't love you like I love you
Wait, they don't love you like I love you
Maps
Wait, they don't love you like I love you
Wait, they don't love you like I love you
Maps
Wait, they don't love you like I love you",Yeah Yeah Yeahs,Yeah Yeah Yeahs,2004,"[100, 100, 100, 94, 87, 87, 92, 96, 93, 93, 97, 100, 98]",13
262,Hotel,"(Intro - R Kelly)
Ladies and gentlemen, you are listenin to the sounds of swizz beatz
We got cassidy in here. Kels! We in our throwbacks
This is for the ladies, w got room keys

(Chorus - R Kelly)
Girl you wanna come to my hotel, baby I will leave you my room key
I'm feelin' the way you carry yourself girl
And I wanna get with you 'cuz you's a cutie
So if you wanna come to my hotel, all you gotta do is holla at me
'Cuz we're having an after party, checkin' out 6 in the mornin'

(Cassidy/Swizz Beatz)
I'm staying in the ho-tel, not the mo-tel or the holidae inn (say what?)
If that girl don't participate, well then I'ma take her friend (say what)
Well if, mami is with it then, mami can give it then
Mami a rider, Im'a slide up beside her
I got a suite, you can creep on through
I know you tryin' to get your freak on too

I do it all for the (ladies)
Yeah I ball for the (ladies)
Hit the mall for the (ladies)
Keep it fly for the (ladies)
Keep my eye on the (ladies)
Hot tub for my (ladies)
Pop bub for my (ladies)
I got love for my (ladies)

(Chorus - R Kelly)
Girl you wanna come to my hotel
Baby I will leave you my room key
I'm feelin' the way you carry yourself girl
And I wanna get with you 'cuz you's a cutie
So if you wanna come to my hotel, all you gotta do is holla at me
'Cuz we're having an after party, checkin' out 6 in the mornin

(Cassidy/Swizz Beatz)
We're the new Car-tel, R-Kell with the kid Cassidy(say what)
Girl if you man start actin' up, ask for him or ask for me (say what?)
Cuz see, we could go get it crackin, but you know what will happen
We be under the covers, makin' love to each other
I got a double bed, one's to sleep on, other one's to get my freak on
It's all for the (ladies)
Yeah I ball for the (ladies)
Hit the mall for the (ladies)
Keep it fly for the (ladies)
Keep my eye on the (ladies)
Hot tub for my (ladies)
Pop bub for my (ladies)
I got love for my (ladies)

(Chorus - R Kelly)
Girl you wanna come to my hotel
Baby I will leave you my room key
I'm feelin' the way you carry yourself girl
And I wanna get with you 'cuz you's a cutie
So if you wanna come to my hotel, all you gotta do is holla at me
'Cuz we're having an after party, checkin' out 6 in the mornin'

(Cassidy/Swizz Beatz)
We goin Chi-town steppin out, to the club lettin' out
And we go and sex it out, till we all checkin out
I got my chicks I'ma bring to the telly
We 'bout to do the damn thing sing to 'em Kelly

(R Kelly)
It's alright (it's alright)
If you wanna come with me
And fulfil your fantasy, baby in my hotel suite
And it's OK, if you wanna party night till day
I will do anything you say
Just come to my hotel

(Chorus - R Kelly)
Girl you wanna come to my hotel
Baby I will leave you my room key
I'm feelin' the way you carry yourself girl
And I wanna get with you 'cuz you's a cutie
So if you wanna come to my hotel, all you gotta do is holla at me
Cuz we're havin a after party, checkin' out 6 in the mornin'

(Outro - Swizz Beatz)
Say you have just heard, a classic
Featurin the one and only
Kels, Cassidy, Swiss beats the monster (yes i am!)
Full service the label
Rock Land the family
Ruff Ryders the family
This one's for the ladies y'all (please believe it!)
Get your hands up! Getcha getcha hands up
It's over, this is only part 1 y'all
Swizz c'mon
Chi-Town, Philly, NY, Worldwide
It's a problem y'all, y'all gotta solve it!",Cassidy,Cassidy Featuring R. Kelly,2004,"[40, 33, 22, 20, 19, 16, 12, 8, 5, 4, 5, 6, 7, 7, 7, 8, 20, 24, 42, 46, 46, 52]",22
