,title,lyrics,artistsFromLyrics,artists,date,rank,cnt
135,This Is How A Heart Breaks,"[Verse 1]
Don't you wanna go for a ride
Just keep your hands inside
And make the most out of life
Now don't you take it for granted
Life is like a mean machine
It made a mess outta me
It left me caught between
Like an angry dream I was stranded
I was stranded

[Pre-Chorus 1]
And I'm steady but I'm starting to shake
And I don't know how much more I can take

[Chorus]
Well this is it now
Everybody get down
This is all I can take
This is how a heart breaks
You take a hit now
You feel it break down
Make you stay wide awake
This is how a heart breaks

[Verse 2]
Don't you wanna go for a ride
Down to the other side
Feels so good you could cry
Now won't you do what I told you
I remember when you used to be shy
Yeah, once we were so fine, you and I
Why you gotta make it so hard on me?
It's hard on me

[Pre-Chorus 2]
And I'm sorry but it's not a mistake
And I'm running, but you're getting away

[Chorus]
Well this is it now
Everybody get down
This is all I can take
This is how a heart breaks
You take a hit now
You feel it break down
Make you stay wide awake
This is how a heart breaks
Well this is how a heart breaks

[Verse 3]
You're not the best thing that I knew
Never was, never cared too much for all this hanging around
It's just the same thing all the time
Never get what I want, never get too close to the end of the line
You're just the same thing that I knew
Back before the time when I was running for you

[Chorus]
Hell this is it now
Everybody get down
This is all I can take
This is how a heart breaks
You take a hit now
You feel it break down
Make you stay wide awake
This is how a heart breaks
Hell this is it now
Everybody get down
This is all I can take
This is how a heart breaks
You take a hit now
You feel it break down
Make you stay wide awake
This is how a heart breaks

[Outro]
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
This is how a heart breaks
Oh, oh, oh, oh, oh
This is it, yeah, yeah, this is it
Oh, oh, oh, oh, oh
This is how a heart breaks
Oh, oh, oh, oh, oh
Can't take it
Can't take it
Can't take it
Can't take it
This is how a heart breaks
Can't take it no more
Oh yeah, oh yeah, oh yeah, oh yeah
This is how a heart breaks
I can't take it
Can you take it
I Can't take it
Can you take it
I can't take it
This is how a heart breaks
Oh
This is how a heart breaks
This is how a heart breaks",Rob Thomas,Rob Thomas,2005,"[98, 94, 89, 88, 74, 69, 68, 62, 56, 57, 52, 52, 54, 56, 58, 67, 67, 70, 95, 98]",20
136,All These Things That I've Done,"[Intro]
When there's nowhere else to run
Is there room for one more son? One more son
If you can hold on
If you can hold on, hold on

[Verse 1]
I wanna stand up, I wanna let go
You know, you know; no, you don't, you don't
I wanna shine on in the hearts of man
I want a meaning from the back of my broken hand
Another head aches, another heart breaks
I'm so much older than I can take
And my affection, well, it comes and goes
I need direction to perfection, no, no, no, no

[Chorus]
Help me out
Yeah, you know you got to help me out
Yeah, oh, don't you put me on the back burner
You know you got to help me out, yeah

[Verse 2]
And when there's nowhere else to run
Is there room for one more son?
These changes ain't changing me
The cold-hearted boy I used to be

[Chorus 1]
Yeah, you know you got to help me out
Yeah, oh, don't you put me on the back burner
You know you got to help me out, yeah
You're gonna bring yourself down
Yeah, you're gonna bring yourself down
Yeah, you're gonna bring yourself down

[Bridge]
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
I got soul, but I'm not a soldier
Time, truth, and hearts

[Chorus 2]
Yeah, you know you got to help me out
Yeah, oh don't you put me on the back burner
You know you got to help me out
Yeah, you're gonna bring yourself down
Yeah, you're gonna bring yourself down
Yeah, oh, don't you put me on the back burner
You're gonna bring yourself down
Yeah, you're gonna bring yourself down

[Outro]
Over and in, last call for sin
While everyone's lost, the battle is won
With all these things that I've done
All these things that I've done
(Time, truth, and hearts)
If you can hold on
If you can hold on",The Killers,The Killers,2005,"[99, 100, 94, 100, 87, 95, 95, 91, 86, 84, 74, 89, 87, 95]",14
137,A Real Fine Place To Start,"[Verse 1:]
I'm gonna do it darlin'
I could waste time tryin' to figure it out
But I'm jumpin' in anyhow
I've never been this far
Didn't know love could run so deep
Didn't know I'd lose this much sleep

[Chorus:]
Holdin' you close, chasin' that moon
Spendin' all night
Lovin' just who you are
Sparks flyin' in the dark
Shootin' out lights, runnin' down dreams
Figurin' out what love really means
Baby, givin' you my heart
Is a real fine place to start

[Verse 2:]
Somethin' is goin' on
I can't explain but sure can touch
It's callin' both of us
Stronger than any fear or doubt
It's changin' everything I see
It's changin' you, it's changin' me

[Chorus]

[Bridge:]
Right here, right now's the perfect spot, the perfect time
The perfect moment when your skin is next to mine

[Instrumental]

[Outro:]
Yeah, yeah
Holdin' you close, (Holdin' you close.)
Chasin' that moon. (Chasin' that moon.)
Spendin' all night
Lovin' just who you are
Sparks flyin' in the dark
Shootin' out lights, (Shootin' down lights.)
Runnin' down dreams, (Runnin' down dreams.)
Figurin' out just what love really means
Baby, givin' you my heart's a real fine place
Real fine place to start
Oh yeah
Oh, oh, oh",Sara Evans,Sara Evans,2005,"[83, 74, 63, 63, 51, 47, 43, 40, 38, 44, 45, 50, 52, 51, 57, 62, 63, 71, 80, 99]",20
138,Somebody's Hero,"She's never pulled anybody from a burning building
She's never rocked Central Park
To a half a million fans screaming out her name
She's never hit a shot to win the game

She's never left her footprints on the moon
She's never made a solo hot air balloon
Ride around the world
No, she's just your everyday average girl
(But)

She's somebody's hero
A hero to her baby with a skinned-up knee
A little kiss is all she needs

The keeper of the Cheerios
The voice that brings Snow White to life
Bedtime stories every night
And that smile lets her know
She's somebody's hero

She didn't get a check
Every week like a nine-to-fiver
But she's been a waiter and a cook and a taxi driver
For twenty years there at home
Until the day her girl was grown
Giving all her love to her was her life's ambition

But now her baby's moving on
And she'll soon be missing her
But not today
Those are tears of joy runnin' down her face

She's somebody's hero
A hero to her daughter in her wedding dress
She gave her wings to leave the nest

It hurts to let her baby go down the aisle
She walks right by
Looks back into her mother's eyes
And that smile lets her know
She's somebody's hero

Thirty years have flown right past
Her daughter's staring at
All the photographs of her mother
And she wishes she could be like that
Oh but she already is

She's somebody's hero
A hero to her mother in a rockin' chair
She runs a brush through her silver hair
The envy of the nursing home

She drops by every afternoon
Feeds her mama with a spoon
And that smile lets her know
Her mother's smile lets her know
She's somebody's hero",Jamie O’Neal,Jamie O'Neal,2005,"[89, 78, 60, 59, 54, 51, 53, 59, 61, 72, 78, 82, 85, 92, 90, 90, 99]",17
139,Stars,"[Verse 1]
Maybe I've been the problem
Maybe I'm the one to blame
But even when I turn it off and blame myself
The outcome feels the same
I've been thinking
Maybe I've been partly cloudy
Maybe I'm the chance of rain
And maybe I'm overcast
Maybe all my luck's washed down the drain

[Pre-Chorus]
I've been thinking about everyone
Everyone, you look so lonely

[Chorus]
But when I look at the stars
When I look at the stars
When I look at the stars
I see someone else
When I look at the stars, the stars
I feel like myself

[Verse 2]
Stars looking at a planet
Watching entropy and pain
And maybe start to wonder how the chaos in our lives
Could pass as sane
I've been thinking 'bout the meaning of resistance
Of a world beyond my own
And suddenly the infinite and penitent
Begin to look like home

[Pre-Chorus]
I've been thinking about everyone
Everyone, you look so empty

[Chorus]
But when I look at the stars
When I look at the stars
When I look at the stars
I see someone else
When I look at the stars, the stars
I feel like myself

[Bridge]
Stars, stars
Everyone, everyone you feel so lonely
Everyone, yeah, everyone, you feel so empty

[Chorus]
But when I look at the stars
When I look at the stars
When I look at the stars
I feel like myself
When I look at the stars
The stars
I see someone",Switchfoot,Switchfoot,2005,"[99, 92, 85, 68, 69]",5
140,Holiday,"[Intro]
Say hey!

[Verse 1]
Hear the sound of the falling rain
Coming down like an Armageddon flame (Hey!)
The shame, the ones who died without a name
Hear the dogs howling out of key
To a hymn called ""Faith and Misery"" (Hey!)
And bleed, the company lost the war today

[Chorus]
I beg to dream and differ from the hollow lies
This is the dawning of the rest of our lives
On holiday

[Verse 2]
Hear the drum pounding out of time
Another protester has crossed the line (Hey!)
To find the money's on the other side
Can I get another Amen? (Amen!)
There's a flag wrapped around a score of men (Hey!)
A gag, a plastic bag on a monument

[Chorus]
I beg to dream and differ from the hollow lies
This is the dawning of the rest of our lives
On holiday

[Bridge]
""The representative from California has the floor""
Sieg Heil to the president Gasman
Bombs away is your punishment
Pulverize the Eiffel towers
Who criticize your government
Bang bang goes the broken glass
And kill all the fags that don't agree
Trials by fire, setting fire
Is not a way that's meant for me
Just ‘cause, just ‘cause
Because we're outlaws, yeah!

[Chorus]
I beg to dream and differ from the hollow lies
This is the dawning of the rest of our lives
I beg to dream and differ from the hollow lies
This is the dawning of the rest of our lives
This is our lives on holiday",Green Day,Green Day,2005,"[48, 44, 42, 38, 35, 30, 30, 27, 28, 28, 25, 22, 20, 21, 25, 27, 26, 27, 31, 31, 25, 23, 27, 32, 31, 29, 31, 19, 45, 86, 94, 98]",32
141,These Words,"[Intro]
My heart
These words are my own

[Verse 1]
Threw some chords together
The combination D-E-F
It's who I am, it's what I do
And I was gonna lay it down for you
I try to focus my attention
But I feel so A-D-D
I need some help, some inspiration (But it's not coming easily)

[Pre-Chorus]
Tryna find the magic
Tryna write a classic
Don't you know, don't you know, don't you know?
Wastebin full of paper
Clever rhymes, see ya later

[Chorus]
These words are my own
From my heart flow
I love you, I love you, I love you, I love you
There's no other way
To better say
I love you, I love you, I love you

[Verse 2]
Read some Byron, Shelley, and Keats
Recited it over a hip-hop beat
I'm having trouble saying what I mean
With dead poets and drum machines
You know I had some studio time booked
But I couldn't find the killa hook
Now you've gone and raised the bar right up
Nothing I write is ever good enough

[Chorus]
These words are my own
From my heart flow (From my heart flow)
I love you, I love you, I love you, I love you
There's no other way (There's no other way)
To better say
I love you, I love you, I love you
These words are my own
From my heart flow
I love you, I love you, I love you, I love you
There's no other way (There's no other way)
To better say
I love you, I love you, I love you

[Bridge]
I'm gettin' off my stage
The curtains pull away
No hyperbole to hide behind
My naked soul exposé
Whoa, oh
Whoa

[Pre-Chorus]
Tryna find the magic
Tryna write a classic
Wastebin full of paper
Clever rhymes, see you later

[Chorus]
These words are my own (These words are my own)
From my heart flow (Don't you know?)
I love you, I love you, I love you, I love you
There's no other way
To better say
I love you, I love you, I love you
These words are my own
From my heart flow (They are from my heart, yeah)
I love you, I love you, I love you, I love you
There's no other way
To better say
I love you, I love you, I love you

[Outro]
These words are my own
They're from my heart (My heart)
I love you, I love you
That's all I got to say
Can't think of a better way
And that's all I've got to say
I love you, is that okay?",Natasha Bedingfield,Natasha Bedingfield,2005,"[71, 62, 62, 55, 43, 39, 27, 22, 23, 24, 23, 18, 17, 23, 30, 48, 59, 60, 77, 100]",20
142,Precious,"[Verse 1]
Precious and fragile things
Need special handling
My God what have we done to you
We always tried to share
The tenderest of care
Now look what we have put you through

[Chorus]
Things get damaged
Things get broken
I thought we'd manage
But words left unspoken
Left us so brittle
There was so little left to give

[Verse 2]
Angels with silver wings
Shouldn't know suffering
I wish I could take the pain for you
If God has a master plan
That only He understands
I hope it's your eyes He's seeing through

[Chorus]
Things get damaged
Things get broken
I thought we'd manage
But words left unspoken
Left us so brittle
There was so little left to give

[Instrumental]

[Bridge]
I pray you learn to trust
Have faith in both of us
And keep room in your hearts for two

[Chorus]
Things get damaged
Things get broken
I thought we'd manage
But words left unspoken
Left us so brittle
There was so little left to give

[Outro]",Depeche Mode,Depeche Mode,2005,"[80, 71, 99]",3
143,If You Were Mine,"[Chorus:]
If you were mine
I'd be your everything
And you'd be the only thing
That I would ever need

If you were mine
I would tell everyone
That you are the only one
That I could ever want

[Verse 1:]
Ohhh yeaaa

Everything I dreamed about
Everything that I talked about
One thing I can't live without

I wanna get closer to you
Can't stand being far away
Knowing that you don't
Feel the same way
Watching him bring
Tears to your eyes

[Repeat Chorus:]

[Verse 2:]
Ohhh yeaaa

All words I sing about
All the letters I write about
Only thing I wanna hear about
Is when I get closer to you

I know that there is someone else
But he's only thinking of himself
Doesn't make any sense for
You to be lonely

[Repeat Chorus:]

[Bridge:]
Ohhh yeaaa

Let me be the one you share
Your hopes and dreams with
You'll never be alone again
'Cuz I will hold you endlessly

Please don't be afraid
To let your broken heart guide you
Into these open arms that
Long to surround you, baby

[Repeat Chorus 2x:]",Marcos Hernandez,Marcos Hernandez,2005,"[90, 96, 79, 78, 84, 86, 87, 89]",8
144,Fix You,"[Verse 1: Chris Martin]
When you try your best, but you don't succeed
When you get what you want, but not what you need
When you feel so tired, but you can't sleep
Stuck in reverse
And the tears come streaming down your face
When you lose something you can't replace
When you love someone, but it goes to waste
Could it be worse?

[Chorus: Chris & Will, Chris]
Lights will guide you home
And ignite your bones
And I will try to fix you

[Verse 2: Chris Martin]
And high up above or down below
When you're too in love to let it go
But if you never try, you'll never know
Just what you're worth

[Chorus: Chris & Will, Chris]
Lights will guide you home
And ignite your bones
And I will try to fix you

[Instrumental]

[Bridge: Chris, Jonny, Guy, Will]
Tears stream down your face
When you lose something you cannot replace
Tears stream down your face
And I

[Breakdown: Chris, Jonny, Guy, Will]
Tears stream down your face
I promise you I will learn from my mistakes
Tears stream down your face
And I

[Outro: Chris Martin]
Lights will guide you home
And ignite your bones
And I will try to fix you",Coldplay,Coldplay,2005,"[96, 88, 84, 75, 59, 77]",6
145,Shine On,"[Verse 1]
I've given every moment I had
Still I can never seem to keep up with you
You're done with one mile and on to another one thousand
Still I can never seem to keep up with you

[Pre-Chorus]
I know you'll be better off without me when I'm gone
You know you're, you're beautiful, you're beautiful

[Chorus]
Shine on, you were made to, shine on
And you know I love you
And even if we can or can't be friends
I'll be with you until the very end
So shine on
You were made to

[Verse 2]
It's keepin' me awake every night
But I can never seem to give up on you
I send up a prayer then I'm on to another one thousand
But I can never seem to give up on you

[Pre-Chorus]
I know you'll be better off without me when I'm gone
You know you're, you're beautiful, you're beautiful

[Chorus]
Shine on, you were made to, shine on
And you know I love you
And even if we can or can't be friends
I'll be with you until the very end
So shine on

[Bridge]
Yeah
Nobody's wrong, nobody's right
Keep movin' on
Shine on, yeah, you were made to shine on

[Chorus]
Shine on, you were made to
Shine on
And you know I love you
And even if we can or can't be friends
You're gonna be brighter than you've ever been
So, shine on

[Outro]
You're gonna be just fine
Ooh, you're gonna be alright love
You're gonna be just fine
Ooh, you're gonna be alright love",Ryan Cabrera,Ryan Cabrera,2005,"[98, 86, 92, 99, 94]",5
146,I Don't Care,"Yeah
Crack
I don't care, that's what Ricky says

I don't care
I just wanna be yours
I know I told you I'd never love you the way that I did again after all that you did to me
But I got to say

I don't care
I just wanna be yours
And I tried everything in my power to never ever say
""please come back to me""
But I got to say

You promised me would always be you'd never let me go
You took the ring and all the things that came with being my girl
The tragedy as I walked through that door
He had your feet up over the seat
All I heard was screaming

It was like a movie, too real to me, that just can't be my bride to be. NO
I was shocked this could be, never thinking one day I'd take this BLOW BLOW BLOW
I was starting to feel like I should kill everything that was moving. WHOA
I've never been in hell like this
Somebody wake me up!

I don't care
I just wanna be yours
I know I told you I'd never love you the way that I did again after all that you did to me
But I got to say

I don't care
I just wanna be yours
And I tried everything in my power to never ever say ""please come back to me""
But I got to say

The crazy part was that he just kept going cause she was the only one that had noticed me
Staring into the eyes that I will one day call my baby
How could I have fallen so in love with someone I've known for years
And not even know that she'd be the one to reveal my worst fears

It was like a movie, too real to me, that just can't be my bride to be. NO
I was shocked this could be, never thinking one day I'd take this BLOW BLOW BLOW
I was starting to feel like I should kill everything that was moving. WHOA
I've never been in hell like this
Somebody wake me up!

I don't care
I just wanna be yours
I know I told you I'd never love you the way that I did again after all that you did to me
But I got to say

I don't care
I just wanna be yours
And I tried everything in my power to never ever say ""please come back to me""
But I got to say

I didn't mean to do all those things to you
Tell me what to do to make it up to you
I'll do everything, anything you want me to

I didn't mean to do all those things to you
Tell me what to do to make it up to you
I'll do everything, anything you want me to

Should I leave, should I go, should I break apart / My Mama said you would break my heart
I can't believe you a sleaze, you a slut, a ho, now you wanna have a change of heart
Damn
Who would have thought that you would have deceived me, love of my life, you my queen like Eve
And you didn't even tell me you leavin', I had to hear about it on a scandal on TV
Now who this man creapin' in the back door, 'bout to hit him with the FO FO FO
I know you keep sayin' that you lovin' me so, but why the hell you crushin' him for
God damn now
I don't care, that's what Ricky says, and if I catch him then this kid be dead
I don't play that Mami
Now back to the jets you go, I left your Reeboks by the front door
Get rocks

I don't care
I just wanna be yours
I know I told you I'd never love you the way that I did again after all that you did to me
But I got to say

I don't care
I just wanna be yours
And I tried everything in my power to never ever say ""please come back to me""
But I got to say

Sorry baby
I didn't mean to hurt you

I don't care
That's what Ricky says",Ricky Martin,Ricky Martin Featuring Fat Joe & Amerie,2005,"[99, 65, 65, 88, 98]",5
147,Let Me Hold You,"[Intro: J.D., Bow Wow]
Y'all know what this is
This what you need to do girl...
So, So, Def (Let me hold you)

[Verse 1: Bow Wow]
I been watchin' you for a minute
Come through here so sweet scented
In life girl you need me in it, I'm determined to win it
I know what you need, I know what's wrong
I know how to make it tight
Everything will be all right if ya (Let me hold you)
And introduce you to my world
And introduce you to the better side
Of life that you ain't been seeing girl
I'ma show you where it's at
And I'ma show you how to get it
All you got do is be with it and (Let me hold you)
Down like a real man's supposed to
I never would have approached you if I ain't have intentions on doing good
See dude you with is so fooled to me girl your so cool
And all I'm asking you to do is (Let me hold you)
Down like a best friend, two homies in the game
When you cry I wanna feel your pain; no secrets, no games
All excitement, nothin' plain; keep you happy, that's my aim
And all you gotta do girl is (Let me hold you)

[Hook: Omarion]
In my arms in my mind all the time I wanna
Keep you right by my side 'til I die I'm gonna
Hold you down and make sure everything is right with you
You can never go wrong if you let me hold you
Down like a real friend's supposed to
I'm trying to show you
The life of somebody like you should be living
Ohhhhh, baby baby
You could never go wrong if you let me hold you

[Verse 2: Bow Wow]
I'ma keep you up on what's poppin'
And shake you fresh to death
When we hit the mall we can ball 'til there's no more left
I know you ain't used to it but you gon get used to it
'Cause that's the only way I'm a do you and let me
(Let me hold you)
All my homies think I'm trippin' 'cause I got you a pad
See they just mad 'cause they ain't get you; they ain't get you
Scorpio is your sign and girl your so fine
And I would do whatever in no time - no shine
Its what you're coming with but I'ma change all that
Rearrange that, put you in the Range all black
With the rims to match, phone attached
TV's in the back, how you gon say no to that? Huh
(Let me hold you)
Niggas look at me like now here you go
Really bout to blow some doe
But ain't nobody did it before so why is you so go hold it
'Cause I believe this was meant to be
I just gotta work at it like a crack addict up in rehab

[Hook: Omarion]
(Let me hold you)
In my arms in my mind all the time I wanna
Keep you right by my side 'til I die I'm gonna
Hold you down and make sure everything is right with you
You can never go wrong if you let me hold you
Down like a real friend's supposed to
I'm trying to show you
The life of somebody like you should be living
Ohhhhh, baby baby
You could never go wrong if you let me hold you
(Let me hold you)

[Bridge: Bow Wow & Omarion]
Down-down around, Atlanta-lanta, fa-found
And everybody know now what I'm tryna do
I say down-down around, Atlanta-lanta, fa-found
I'm just tryna get you to (Let me hold you)
Down-down around, Atlanta-lanta, fa-found
And everybody know now what I'm tryna do
I say down-down around, Atlanta-lanta, fa-found
I'm just tryna get you to (to let me hold you)

[Hook: Omarion]
(Let me hold you)
In my arms in my mind all the time I wanna
Keep you right by my side 'til I die I'm gonna
Hold you down and make sure everything is right with you
You can never go wrong if you let me hold you
Down like a real friend's supposed to
I'm trying to show you
The life of somebody like you should be living
Ohhhhh, baby baby
You could never go wrong if you let me hold you
(hold you hold you)
(Let me hold you)",Bow Wow,Bow Wow Featuring Omarion,2005,"[43, 39, 28, 25, 23, 15, 11, 9, 5, 5, 4, 4, 4, 5, 8, 11, 15, 17, 28, 33, 51, 73, 85, 93]",24
148,Hicktown,"[Intro]
Oh, you like the way that sounds?

[Verse 1]
Little Jimmy Jackson is jackinl up his Bronco
He's gonna lay a little rubber later on at the truck pull
And all the girls are gettin' pretty, they're sprayin' on the White Rain
Yeah, they're gonna get a rowdy tonight down at the football game

[Chorus]
Yeah, we let it rip
When we got the money, let it roll
If we got the gas it gets wild
Yeah, but that's the way we get down
In a hicktown

[Verse 2]
Well, you can see the neighbors butt crack nailin' on his shingles
And his woman smokin' Pall Malls watchin' Laura Ingalls
And Granny's gettin' lit, she's headin' out to bingo
Yeah, my buddies and me are goin' muddin' down on Blue Hole Road

You know, you know

[Chorus]
Yeah, we let it rip
When we got the money, let it roll
If we got the gas it gets wild
Yeah, but that's the way we get down
In a hicktown

[Interlude]
Oh, stand on it

[Verse 3]
We hear folks in the city party in Martini Bars
And they like to show off in their fancy foreign cars
Out here in the boondocks we buy beer at Amoco
And crank our Kraco speakers with that country radio

[Chorus]
We let it rip
When we got the money, let it roll
If we got the gas it gets wild
Yeah, but that's the way we get down
In a hicktown

Oh, oh

[Chorus]
Yeah, we let it rip
When we got the money, let it roll
If we got the gas it's buckwild
Yeah, but that's the way we get down
In a hicktown
In a hicktown
Yeah, it's the way we get down
Yeah, in hicktown
Yeah, in hicktown

Aw, we ain't finished yet

[Outro]
Got your country boys and your redneck girls
It's the party heard 'round the world
Right here in hicktown
In hicktown
The whole town's gettin' down

[Chorus]
Yeah, we let it rip
When we got the money, let it roll
If we got the gas it's buckwild
Yeah, but that's the way we get down
In a hicktown
In a hicktown
Yeah, it's the way we get down
Yeah, in hicktown
Yeah, in hicktown

[album version]
We ain't finished yet

Got your redneck boys and your redneck girls
Down here in hicktown",Jason Aldean,Jason Aldean,2005,"[83, 68, 68, 70, 77, 76, 74, 84, 86, 95, 94, 99, 100]",13
149,Charlie Last Name: Wilson,"[R. Kelly Speaks]
Yo C, You know we need to go out and do somethin' man
Got all these hot cars and hot cribs
Ain't got nobody to share it with, baby
Know what I mean? Let's go

[Hook: Charlie Wilson]
Hey girl, how you doin'
My name is Charlie, last name Wilson
I was wonderin' if I could take you out
Show you a good time, invite you to my house
Here is my number, girl you can call me
And don't forget it baby, the name is Charlie

[Verse 1]
With all of this fortune, what am I doin' single
Sometimes I tell myself, ""Man, get out and mingle""
You don't have to be alone, you need someone to love
But bein famous sometimes it's hard to find someone to trust
But the hell with that this time, I'm gonna treat myself
Being in love is good for your health
It's time to share this fortune and fame with someone else
Now that I'm in this club, I might as well, yea

[Hook]
Hey girl, how you doin' (How you doin')
My name is Charlie (Charlie)
Last name Wilson (Last name Wilson)
I was wonderin' (Wonderin', yea)
If I could take you out (Take you out)
Show you a good time
Invite you to my house (Here's my)
Here is my number (My number baby)
Girl you can call me (Call baby)
And don't forget it baby (Don't forget, no)
The name is Charlie (Charlie)

[Verse 2]
Now, I ain't got nobody to ride in my new Coupe with
Ain't even got nobody to chill with on the weekend
This is just a house, until someone makes it a home
Love don't count me out, cuz I'm so all alone
But the hell with that this time, I'm gonna treat myself
Bein' in love is good for your health
It's time to share this fortune and fame with someone else
Now that I'm in this club, I might as well

[Hook]
Hey girl (Hey girl)
How you doin' (How you doin')
My name is Charlie (Charlie)
Last name Wilson (Whoa Whoa)
I was wonderin (I was wonderin, yea)
If I could take you out (Take you out)
Show you a good time (Invite you)
Invite you to my house (Here's my number)
Here is my number
Girl you can call me (and don't forget it baby)
And don't forget it baby (Charlie)
The name is Charlie
(ohhhh ohhh ohhh ohh ohhh ohhh oh oh oh yea, shoo ba doo woop dwee)

[Bridge]
Now the reason that I laugh is because (It feels like I know you)
Aw, This must be one hell of a (Deja Vu)
Haven't I seen you somewhere before? (And I kno you heard this somewhere else)
And how I want you girl for sure
And that's why I'm introducin myself, yea

[Hook]
Hey girl, how you doin'
My name is Charlie (First name Charlie)
Last name Wilson (Last name Wilson)
I was wonderin' (I was wonderin')
If I could take you out (If I could take you out)
Show you a good time (Show you a good time)
Invite you to my house (In my crib)
Here is my number, (Here is my number)
Girl you can call me (Pick up the phone)
And don't forget it baby (Don't forget my name's Charlie)
The name is Charlie

Hey girl (Hey girl)
How you doin' (How you doin)
My name is Charlie (Last name)
Last name Wilson (I was wonderin if I could take you out)
I was wonderin if I could take you out
Show you a good time, (We'll have a wonderful time)
Invite you to my house (Girl I got a big ol' house)
Here is my number,(Here is my number)
Girl you can call me (My manager's number)
And don't forget it baby, (My studio number)
The name is Charlie (Even my momma's number)

Hey girl, (My 2-way)
How you doin' (You can email me)
My name is Charlie, last name Wilson (Ohhhh)",Charlie Wilson,Charlie Wilson,2005,"[94, 76, 79, 82, 76, 70, 67, 83, 70, 75, 78, 78, 77, 92]",14
150,Right Here,"[Verse 1]
I know I've been mistaken
But just give me a break and see the changes that I've made
I've got some imperfections
But how can you collect them all and throw them in my face

[Chorus]
But you always find a way
To keep me right here waiting
You always find the words to say
To keep me right here waiting
And if you chose to walk away
I'd still be right here waiting
Searching for the things to say
To keep you right here waiting

[Verse 2]
I hope you're not intending
To be so condescending, it's as much as I can take
But you're so independent
You just refuse to bend so I keep bending until I break

[Chorus]
But you always find a way
To keep me right here waiting
You always find the words to say
To keep me right here waiting
If you chose to walk away
I'd still be right here waiting
Searching for the things to say
To keep you right here waiting

[Bridge]
I've made a commitment
I'm willing to bleed for you
I needed fulfillment
I found what I need in you
Why can't you just forgive me?
I don't want to relive all the mistakes I've made
Along the way
But I always find a way
To keep you right here waiting
I always find the words to say
To keep you right here waiting

[Chorus]
But you always find a way
To keep me right here waiting
You always find the words to say
To keep me right here waiting
And if I chose to walk away
Would you be right here waiting?
Searching for the things to say
To keep me right here waiting",Staind,Staind,2005,"[98, 84, 80, 78, 79, 73, 68, 73, 73, 58, 55, 79, 79, 80, 85, 86, 89, 88, 77, 85]",20
151,Scars,"[Chorus]
I tear my heart open, I sew myself shut
My weakness is that I care too much
And my scars remind me that the past is real
I tear my heart open just to feel

[Verse 1]
Drunk and I'm feeling down
And I just wanna be alone
I'm pissed cause you came around
Why don't you just go home
'Cause you channel all your pain
And I can't help you fix yourself
You're making me insane
All I can say is

[Chorus]
I tear my heart open, I sew myself shut
My weakness is that I care too much
And our scars remind us that the past is real
I tear my heart open just to feel

[Verse 2]
I tried to help you once
Against my own advice
I saw you going down
But you never realized
That you're drowning in the water
So I offered you my hand
Compassions in my nature
Tonight is our last stand

[Chorus]
I tear my heart open, I sew myself shut
My weakness is that I care too much
And my scars remind us that the past is real
I tear my heart open just to feel

[Verse 3]
I’m drunk and I’m feeling down
And I just want to be alone
You shouldn’t have come around
Why don’t you just go home
'Cause you’re drowning in the water
And I tried to grab your hand
I left my heart open
But you didn’t understand
But you didn’t understand
Go fix yourself!

[Bridge]
I can't help you fix yourself
But at least I can say I tried
I'm sorry but I got to move on with my own life
I can't help you fix yourself
But at least I can say I tried
I'm sorry but I got to move on with my own life

[Chorus]
I tear my heart open, I sew myself shut
My weakness is that I care too much
And my scars remind us that the past is real
I tear my heart open just to feel
I tear my heart open, I sew myself shut
My weakness is that I care too much
And my scars remind us that the past is real
I tear my heart open just to feel",Papa Roach,Papa Roach,2005,"[40, 39, 32, 31, 34, 28, 29, 27, 26, 23, 19, 16, 15, 18, 20, 21, 27, 30, 26, 29, 33, 39, 41, 44, 48, 57, 60, 65, 71, 75, 72, 69, 69, 74, 74, 76, 73, 73]",38
