,title,lyrics,artists,date,rank,cnt

   This dramatic period of their connexion, which had now reached its most acute stage, the most cruel for Saint-Loup, for she had forbidden him to remain in Paris, where his presence exasperated her, and had forced him to spend his leave at Balbec, within easy reach of his regiment — had begun one evening at the house of one of Saint-Loup’s aunts, on whom he had prevailed to allow his friend to come there, before a large party, to recite some of the speeches from a symbolical play in which she had once appeared in an ‘advanced’ theatre, and for which she had made him share the admiration that she herself professed

   But when she appeared in the room, with a large lily in her hand, and wearing a costume copied from the Ancilla Domini, which she had persuaded Saint-Loup was an absolute ‘vision of beauty,’ her entrance had been greeted, in that assemblage of clubmen and duchesses, with smiles which the monotonous tone of her chantings, the oddity of certain words and their frequent recurrence had changed into fits of laughter, stifled at first but presently so uncontrollable that the wretched reciter had been unable to go on. Next day Saint-Loup’s aunt had been universally censured for having allowed so grotesque an actress to appear in her drawing-room. A well-known duke made no bones about telling her that she had only herself to blame if she found herself criticised. “Damn it all, people really don’t come to see ‘turns’ like that! If the woman had talent, even; but she has none and never will have any. ‘Pon my soul, Paris is not such a fool as people make out. Society does not consist exclusively of imbeciles. This little lady evidently believed that she was going to take Paris by surprise. But Paris is not so easily surprised as all that, and there are still some things that they can’t make us swallow.”

   As for the actress, she left the house with Saint-Loup, exclaiming: “What do you mean by letting me in for those geese, those uneducated bitches, those dirty corner-boys? I don’t mind telling you, there wasn’t a man in the room who didn’t make eyes at me or squeeze my foot, and it was because I wouldn’t look at them that they were out for revenge.”

   Words which had changed Robert’s antipathy for people in society into a horror that was at once deep and distressing, and was provoked in him most of all by those who least deserved it, devoted kinsmen who, on behalf of the family, had sought to persuade Saint-Loup’s lady to break with him, a move which she represented to him as inspired by their passion for her. Robert, although he had at once ceased to see them, used to imagine when he was parted from his mistress as he was now, that they or others like them were profiting by his absence to return to the charge and had possibly prevailed over her. And when he spoke of the sensualists who were disloyal to their friends, who sought to seduce their friends’ wives, tried to make them come to houses of assignation, his whole face would glow with suffering and hatred

    “I would kill them with less compunction than I would kill a dog, which is at least a well-behaved beast, and loyal and faithful. There are men who deserve the guillotine if you like, far more than poor wretches who have been led into crime by poverty and by the cruelty of the rich.”

   He spent the greater part of his time in sending letters and telegrams to his mistress. Every time that, while still preventing him from returning to Paris, she found an excuse to quarrel with him by post, I read the news at once in his evident discomposure. Inasmuch as his mistress never told him what fault she found with him, suspecting that possibly if she did not tell him it was because she did not know herself, and simply had had enough of him, he would still have liked an explanation and used to write to her: “Tell me what I have done wrong. I am quite ready to acknowledge my faults,” the grief that overpowered him having the effect of persuading him that he had behaved badly

   But she kept him waiting indefinitely for her answers which, when they did come, were meaningless. And so it was almost always with a furrowed brow, and often with empty hands that I would see Saint-Loup returning from the post office, where, alone in all the hotel, he and Françoise went to fetch or to hand in letters, he from a lover’s impatience, she with a servant’s mistrust of others. (His telegrams obliged him to take a much longer journey.)

   When, some days after our dinner with the Blochs, my grandmother told me with a joyful air that Saint-Loup had just been asking her whether, before he left Balbec, she would not like him to take a photograph of her, and when I saw that she had put on her nicest dress on purpose, and was hesitating between several of her best hats, I felt a little annoyed by this childishness, which surprised me coming from her. I even went the length of asking myself whether I had not been mistaken in my grandmother, whether I did not esteem her too highly, whether she was as unconcerned as I had always supposed in the adornment of her person, whether she had not indeed the very weakness that I believed most alien to her temperament, namely coquetry

   Unfortunately, this displeasure that I derived from the prospect of a photographic ‘sitting,’ and more particularly from the satisfaction with which my grandmother appeared to be looking forward to it, I made so apparent that Françoise remarked it and did her best, unintentionally, to increase it by making me a sentimental, gushing speech, by which I refused to appear moved

    “Oh, Master; my poor Madame will be so pleased at having her likeness taken, she is going to wear the hat that her old Françoise has trimmed for her, you must allow her, Master.”

   I acquired the conviction that I was not cruel in laughing at Françoise’s sensibility, by reminding myself that my mother and grandmother, my models in all things, often did the same. But my grandmother, noticing that I seemed cross, said that if this plan of her sitting for her photograph offended me in any way she would give it up. I would not let her; I assured her that I saw no harm in it, and left her to adorn herself, but, thinking that I shewed my penetration and strength of mind, I added a few stinging words of sarcasm, intended to neutralize the pleasure which she seemed to find in being photographed, so that if I was obliged to see my grandmother’s magnificent hat, I succeeded at least in driving from her face that joyful expression which ought to have made me glad; but alas, it too often happens, while the people we love best are still alive, that such expressions appear to us as the exasperating manifestation of some unworthy freak of fancy rather than as the precious form of the happiness which we should dearly like to procure for them. My ill-humour arose more particularly from the fact that, during the last week, my grandmother had appeared to be avoiding me, and I had not been able to have her to myself for a moment, either by night or day. When I came back in the afternoon to be alone with her for a little I was told that she was not in the hotel; or else she would shut herself up with Françoise for endless confabulations which I was not permitted to interrupt. And when, after being out all evening with Saint-Loup, I had been thinking on the way home of the moment at which I should be able to go to my grandmother and to kiss her, in vain might I wait for her to knock on the partition between us the three little taps which would tell me to go in and say good night to her; I heard nothing; at length I would go to bed, a little resentful of her for depriving me, with an indifference so new and strange in her, of a joy on which I had so much counted, I would lie still for a while, my heart throbbing as in my childhood, listening to the wall which remained silent, until I cried myself to sleep",Marcel Proust,1974,"[6, 8, 10, 12, 15, 28, 43, 59]",8
6,When Will I See You Again,"Shooting stars never fly for me
My heart’s on Mars, kinda hard to see
But you know, you know I'll see you again
You know, you know I'll see you again

Shooting stars never fly for me
My heart’s on Mars, kinda hard to see
But you know, you know I'll see you again
You know, you know I'll see you again


Feel it in the sunlight
Even in the nighttime
It's hard to adjust now
'Cuz you ain't around
Do they treat you real nice
How you like the new town?
Hard to adjust now
Cuz you ain't around yeah


When will I see you, see you, see you again
I just wanna hold your hand, yeah
When will I see you, see you, see you again?
I just wanna hold your hand, oh


Feel it in the sunrise
Even in the nighttime
If I was around more
Where would you be now?
Stressin' out my own mind
Crying up on no time
It's hard to adjust, now
Cuz you ain't around


When will I see you, see you, see you again
I just wanna hold your hand, yeah
When will I see you, see you see you again?
I just wanna hold your hand, oh


Another day
Another day, another day
Another day, another day
Another day, another day
Another day
I'll see you again, I'll see you again
I'll see you again, I'll see you again

Shooting stars never fly for me
A house on Mars, kinda hard to see
But you know, you know I'll see you again
You know, you know I'll see you again


When will I see you, see you, see you again
I just wanna hold your hand, yeah
When will I see you, see you see you again?
I just wanna hold your hand

Another day, another day , another day",Shakka,1974,"[7, 4, 2, 3, 3, 8, 16, 20, 26, 32, 40, 72, 84, 94]",14
7,Laughter In The Rain,"[Verse 1]
Strolling along country roads with my baby
It starts to rain, it begins to pour
Without an umbrella, we're soaked to the skin
I feel a shiver run up my spine
I feel the warmth of her hand in mine

[Chorus]
Oh, I hear laughter in the rain
Walking hand in hand with the one I love
Oh, how I love the rainy days
And the happy way I feel inside

[Verse 2]
After a while we run under a tree (after a while)
I turn to her and she kisses me
There with the beat of the rain on the leaves (there with the beat)
Softly she breathes and I close my eyes
Sharing our love under stormy skies

[Chorus]
Oh, I hear laughter in the rain
Walking hand in hand with the one I love
Oh, how I love the rainy days
And the happy way I feel inside

[Saxophone solo]

[Bridge]
I feel the warmth of her hand in mine

[Chorus]
Oh, I hear laughter in the rain
Walking hand in hand with the one I love
Oh, how I love the rainy days
And the happy way I feel inside

[Chorus]
Oh, I hear laughter in the rain
Walking hand in hand with the one I love
Oh, how I love the rainy days
And the happy way I feel inside",Neil Sedaka,1974,"[8, 12, 16, 20, 24, 32, 39, 50, 65, 78, 95]",11
8,Only You,"[Verse 1: Perrie Edwards]
Dancing with your silhouette in the places that we met
Ooh, tryna find you in the moon
Paris never feels the same, when the streets all call your name
Ooh, so I hide in crowded rooms

[Pre-Chorus: Leigh-Anne Pinnock]
And I'll follow right down the river
Where the ocean meets the sky
To you, to you

[Chorus: Jade Thirlwall]
Once upon a time we had it all
Somewhere down the line we went and lost it
One brick at a time we watched it fall
I’m broken here tonight and darling, no one else can fix me
Only you, only you
And no one else can fix me, only you
Only you, only you
And no one else can fix me, only you, oh
Only you

[Verse 2: Jesy Nelson + Trevor Dahl with Leigh-Anne Pinnock]
Did I let go of your hand for a castle made of sand?
Ooh, that fell into the blue
I went following the sun to be alone with everyone
Ooh, looking 'round a crowded room

[Pre-Chorus: Leigh-Anne Pinnock & Trevor Dahl]
And I'll follow right down the river
Where the ocean meets the sky
To you, to you

[Chorus: All, Trevor Dahl, Jade Thirlwall, Perrie Edwards & (Leigh-Anne Pinnock)]
Once upon a time we had it all (We had it all) (Mmmmh)
Somewhere down the line we went and lost it (We went and lost it)
One brick at a time we watched it fall (Fall)
I’m broken here tonight and darling, no one else can fix me
Only you, only you (Yeah)
And no one else can fix me, only you (No one like you, yeah)
Only you, (Nobody else), only you (Oh, oh)
And no one else can fix me, only you (Oh)
(Only you)
(Falling, falling, falling, yeah)

[Outro: All, Trevor Dahl & Perrie Edwards]
Only you, only you, only you, only you
And no one else can fix me, only you (Only you, oh)
Only you, only you, only you, only you
And no one else can fix me, only you",Cheat Codes & Little Mix,1974,"[9, 14, 18, 25, 34, 53, 63]",7
9,Boogie On Reggae Woman,"[Verse 1]
I like to see you boogie
Right across the floor
I like to do it to you
'Til you holler for more
I like to reggae
But you dance too fast for me
I'd like to make love to you
So you can make me scream

[Chorus]
So boogie on reggae woman
What is wrong with me?
Boogie on reggae woman
Baby, can't you see?

[Verse 2]
I'd like to see both of us
Fall deeply in love
I'd like to see you
Under the stars above — yes, I would
I'd like to see both of us
Fall deeply in love, yeah
I'd like to see you in the raw
Under the stars above

[Chorus]
So boogie on reggae woman
What is wrong with you?
Boogie on reggae woman
What you tryin' to do?

[Harmonica solo]
Can I play?
Can I play?
Ow!

[Chorus]
Boogie on reggae woman
What is wrong with you?
Boogie on reggae woman
What you tryin' to do? Yeah
Boogie on reggae woman
Let me do it to you
Boogie on reggae woman
What you tryin' to do?

[Outro: Harmonica solo]",Stevie Wonder,1974,"[10, 13, 23, 27, 38, 51, 62]",7
10,Please Mr. Postman,"[Intro]
(Wait) Oh yes, wait a minute, Mr. Postman
(Wait) Wai-hey-hey-hey-it, Mr. Postman

[Chorus]
(Please, Mr. Postman, look and see) Whoa yeah
(Is there a letter in your bag for me?) Please, please, Mr. Po-oh-ostman
('Cause it's been a mighty long time) Whoa yeah
(Since I heard from this boyfriend of mine)

[Verse 1]
There must be some word today
From my boyfriend so far away
Please, Mr. Postman, look and see
Is there a letter, a letter for me?
I've been standin' here waitin', Mr. Postman
So so patiently
For just a card or just a letter
Sayin' he's returnin' home to me

[Chorus]
Please, Mr. Postman
(Please, Mr. Postman, look and see) Whoa yeah
(Is there a letter in your bag for me?) Please, please, Mr. Po-oh-oh-ostman
('Cause it's been a mighty long time) Whoa yeah
(Since I heard from this boyfriend of mine)

[Verse 2]
So many days, you've passed me by
You saw the tears standin' in my eye
You wouldn't stop to make me feel better
By leavin' me a card or a letter

Please, Mr. Postman, look and see
Is there a letter, oh yeah, in your bag for me?
You know it's been so long
Yeah, since I heard from this boyfriend of mine

[Outro]
You better wait a minute, wait a minute
(Wait a minute, Mr. Postman)
Whoa, you better wait a minute
Please, please, Mr. Postman (Wait a minute, Mr. Postman)
Please check and see
Just one more time for me

You gotta wait a minute (wait), wait a minute (Wait a minute, Mr. Postman)
Oh you better wait a minute, wait a minute
Please, Mr. Po-ostman (Wait a minute, Mr. Postman)
Don't pass me by, you see the tears in my eyes

You better wait (Wait)
Wait a minute (Wait a minute, Mr. Postman)
Wait a minute, wait a minute, wait a minute
(Wait, wait a minute, Mr. Postman)
Please Mr. Postman",The Marvelettes,1974,"[11, 15, 31, 39, 56, 77]",6
11,Mandy,"[Verse 1]
I remember all my life
Raining down as cold as ice
Shadows of a man
A face through a window
Crying in the night
The night goes into

[Verse 2]
Morning, just another day
Happy people pass my way
Looking in their eyes
I see a memory
I never realized
How happy you made me

[Chorus]
Oh, Mandy
Well, you came
And you gave without taking
But I sent you away
Oh, Mandy
Well, you kissed me
And stopped me from shaking
And I need you today
Oh, Mandy

[Verse 3]
I'm standing on the edge of time
I've walked away when love was mine
Caught up in a world
Of uphill climbing
The tears are in my mind
And nothing is rhyming

[Chorus]
Oh, Mandy
Well, you came
And you gave without taking
But I sent you away
Oh, Mandy
Well, you kissed me
And stopped me from shaking
And I need you today
Oh, Mandy

[Bridge]
Yesterday's a dream
I face the morning
Crying on a breeze
The pain is calling

[Chorus]
Oh, Mandy
Well, you came
And you gave without taking
But I sent you away
Oh, Mandy
Well, you kissed me
And stopped me from shaking
And I need you today
Oh, Mandy

[Outro]
Well, you came
And you gave without taking
But I sent you away
Oh, Mandy
Well, you kissed me
And stopped me from shaking
And I need you",Barry Manilow,1974,"[12, 19, 30, 37, 47, 57, 67]",7
12,Must Of Got Lost,"[Verse 1]
Never thought about tomorrow
Seemed like a long time to come
How could I be so blind, baby
Not to see you were the one

I let ya slip on from me, honey
I let you walk on by
I refused the love you had for me
I refused to love and let it die

[Chorus]
I must of got lost, I must of got lost, I must of got lost
Somewhere down the line
I must of got lost, I must of got lost
Give away the days you were mine

[Verse 2]
Don't know why I let you leave me
Honey, I don’t know
They say it's hard to see love comin'
But babe, you always see it go

[Chorus]
I must of got lost, I must of got lost, I must of got lost
Somewhere down the line
I must of got lost, I must of got lost
To give away the days you were mine

[Verse 3]
Love can be a sweet thing
I just don’t understand
I made a game outta lovin' you
And now I hold the losin' hand

[Chorus]
So, I must of got lost, I must of got lost, I must of got lost
Somewhere down the line
I must of got lost, I must of got lost
Give away the days you were mine

[Bridge]
I just can't understand it
I just can't understand it
I just don't understand it

[Breakdown]
And I must of got lost, I must of got lost, I must of got lost
Somewhere down the line
I must of got lost, I must of got lost
To give away them days you were mine

[Outro]
I must of got lost, I must of got lost, I must of got lost
Somewhere down the line
I must of got lost, I must of got lost
Give away the days you were mine
Oh yah!

Well
I must of got lost, I must of got lost, I must of got lost
Somewhere down the line
Yeah!

Oh
I must of got lost, I must of got lost, I must of got lost
Somewhere down the line
I must of got lost, I must of got lost
Give away the days you were mine

I must of got lost, I must of got lost
Somewhere, somewhere down the line
I must of got lost, I must of got lost
Give away the days you were mine

[Guitar Solo]",The J. Geils Band,1974,"[13, 16, 20, 24, 30, 38, 51, 61]",8
13,One Man Woman/One Woman Man,"[Verse 1]
You caught me foolin' around
With somebody new
You caught me foolin' around
Now I'm losing you

[Chorus]
'Cause you're a one man woman
You're a one man woman
You're a one man woman
But I'm a two timing man

[Verse 2:]
The nights you left me alone
And you disappeared
The nights your voice on the phone
Said I'm waitin' here

[Chorus]
'Cause I'm a one man woman
You're a one man woman
'Cause I'm a one man woman
But I'm a two timing man

[Bridge]
Oh baby, you know I'm sorry
Oh sure, it's the same old story
I keep coming back And I let you
'Cause I'd rather forgive than forget you

Now I won't need no chains to tie me down
You lost you're way my fault
But now you've found that

[Chorus]
'Cause I'm a one man woman
Yess, you're a one man woman
Oh, I'm a one man woman
But I'm a two timing man

[Outro]
I'm a one man woman
I'll be a one woman man
You're a one man woman
I'm a one woman man

Yes, you're a one man woman
You're a one woman man",Paul Anka,1974,"[14, 18, 24, 30, 37, 49, 61, 79]",8
14,Sha-La-La (Make Me Happy),"Sha la la la-- la la la
Oh baby
Sha la la la-- la la la
Oh baby
I've been gone so long I know what to do
Oh baby
That I know you don't know what I've been going through
Oh baby
'cause you make me happy baby, so I can say

Sha la la la-- la la la
I love you
Sha la la la-- la la la
Thinkin' of you
I know you can tell what's on my mind
Oh baby
And I've been feeling this way for such a long time
Ya, baby
Aw, make me happy baby, aw, make me happy, I wanna say

I'm trying, this feeling just won't die
Oh
Sha la la la-- la la la
Make you cry
It's something that just gets down in your bones
Baby
And once I see you I can't leave your love alone
Ya, heh, baby
Aw, make me happy baby, aw, make me happy baby, let me sing

Sha la la la-- la la la
Oh baby
Sha la la la-- la la la
Oh baby...",Al Green,1974,"[15, 7, 8, 9, 13, 17, 21, 27, 33, 41, 55, 66, 77, 87]",14
15,Bungle In The Jungle,"{Intro}

Walking through forests of palm tree apartments
Scoff at the monkeys who live in their dark tents
Down by the waterhole, drunk every Friday
Eating their nuts, saving their raisins for Sunday
Lions and tigers who wait in the shadows
They're fast but they're lazy, and sleep in green meadows

Well, that's bungle in the jungle
Well, that's all right by me, yeah
Well, I'm a tiger when I want love
But I'm a snake if we disagree

Just say a word and the boys will be right there
With claws at your back to send a chill through the night air
Is it so frightening to have me at your shoulder?
Thunder and lightning couldn't be bolder
I'll write on your tombstone, and thank you for dinner
This game that we animals play is a winner

Well, that's bungle in the jungle
Well, that's all right by me, yes
I'm a tiger when I want love
I'm a snake if we disagree, yes

{Bridge}

The rivers are full of crocodile nasties
And he who made kittens put snakes in their grasp
He's a lover of life but a player of pawns
Yes, the King on His sunset lies waiting for dawn
To light up His Jungle as play is resumed
The monkeys seem willing to strike up the tune

Well, that's bungle in the jungle
Well, that's all right by me, yes
I'm a tiger when I want love
And I'm a snake when we disagree, yes

Let's bungle in the jungle
Well, that's all right by me, yes
Well, I'm a tiger when I want love
And I'm a snake when we disagree",Jethro Tull,1974,"[16, 20, 25, 32, 40, 50, 60, 71, 82]",9
16,You Got The Love,"[Chorus]
Sometimes, I feel like throwing my hands up in the air
I know I can count on you
Sometimes, I feel like saying, ""Lord, I just don't care""
But you've got the love I need to see me through

[Verse 1]
Sometimes, it seems the going is just too rough
And things go wrong no matter what I do
Now and then, it seems that life is just too much
But you've got the love I need to see me through
When food is gone, you are my daily meal, oh
When friends are gone, I know my savior's love is real
You know it's real

[Hook]
'Cause you've got the love, you've got the love
You've got the love, you've got the love
You've got the love, you've got the love

[Verse 2]
Time after time I think, ""Oh, Lord, what's the use?""
Time after time, I think it's just no good
'Cause sooner or later in life, the things you love, you lose
But you've got the love I need to see me through

[Hook]
You've got the love, you've got the love
You've got the love, you've got the love
You've got the love, you've got the love
You've got the love, you've got the love
You've got the love, you've got the love
You've got the love, you've got the love

[Outro]
Sometimes, I feel like throwing my hands up in the air
'Cause I know I can count on you, oh
Sometimes, I feel like saying, ""Lord, I just don't care""
But you've got the love I need to see me through",Florence + The Machine,1974,"[17, 11, 11, 15, 16, 20, 26, 32, 40, 51, 79, 90]",12
17,Never Can Say Goodbye,"[Radio Intro: Yo-Yo]
93.5 K-DAY, givin' you the taste of good life, your girl Yo-Yo
Should I say is it still all good?
Today at 12:45 outside the Petersen Museum here in Los Angeles
Notorious B.I.G. was gunned down and pronouced dead at 1:15 this morning
As a result of the ongoing feud between East and West coast
The tragic death of 2Pac Shakur who was gunned down in Las Vegas
Just six months earlier, our prayers go out to the families

[Radio Intro: Julio G]
A sad day today for the West coast, we lost an icon y'all
Eric 'Eazy-E' Wright, passed away today at 6:45 PM
Cedars Sinai Hospital, due to complications from AIDS
A definite West coast legend, brought you N.W.A.,
Brought you Michel'le, brought you D.O.C., and the list goes on
We definitely gon' miss you Eazy

[Verse 1: Game (as 2Pac)]
Picture me rollin in that black B-M-dub, headed to the club
Fresh out the Tyson fight, Beamer all rimmed up
Shinin' with the big homie, five-car caravan
Ridin' shotgun, put that chronic smoke in the air
Me Against the World is what I told my foes
So it's me against the world, 'til they poke them hoes
Leanin' out the window, flickin' ashes off the indo
Throwin' up Westside, I see, some of my kinfolk
Pull that blunt closer to my mouth 'cause only she know
I'm feelin' bad about that nigga we stomped out in that casino
But fuck it it's Death Row, the big homie never told me
That my next blow could be my fuckin' death blow
Tell Kidada I'm not ready, I ain't even let my momma know
I ain't got no kids, I'm only twenty-fo'
Before I can let the smoke out, niggas let twenty go
The thirteen that hit the car was through the passenger do'
Now come wit it

[Chorus: Latoya Williams]
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (I will always keep you near)

[Verse 2: Game (as Biggie)]
I love it when they call me Big Popp-a
I only smoke blunts if they roll prop-er
Look I gots ta, catch the first thing smokin' in Cali
And hit one of my bitches in the valley
Gotta call my nigga Sean, tell him reserve the Dom
Tell him to get the chron' and the teflon
I think they trippin' off the homie gettin' shot
But God bless his soul, Lord know it wasn't Pop
Or the M.A.F.I.A., Kim tell Cease get the fuckin' truck
We 'bout to hit the Wilshire district, get fucked up
Pop mad bottles son, twist up the Phillies
I'm thinkin' 'bout T'yanna, these niggas is lookin' silly
If this was Blooklyn I would up the 9-milli
But fuck it we to the truck, roll the dutch, we out of Phillies
Hop in the front seat, of that dark green Suburban
Heard another car swervin', gunshots close the curtains
Biggie!

[Chorus: Latoya Williams]
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (I will always keep you near)

[Verse 3: Game (As Eazy-E)]
Layin' in this hospital bed with bronchitis, I can't talk
Walked myself in and all of a sudden I can't walk
IVs in my arm, my wife Tomica at my legs
Ruthless, I mean Records, we got married on my deathbed
I could hear Jerry Heller in the hall
But I couldn't hear Cube and Dr. Dre no more at all
Through all the bullshit them niggas was my dawgs
Niggas With Attitudes spray painted on the walls
I'm flatlinin', it's bad timin'
Straight Outta Compton, the king of gangsta rap's dyin
Cause of death, the AIDS virus
Conspiracy, I guess the government just hate violence
They thought my group influenced the L.A. riots
Woulda been here to see my kids grow, if I stayed quiet
Took 12 years for a real nigga to break silence
Eazy I had to let 'em know
You could catch me, cruisin' down the street in my six-fo'

[Chorus: Latoya Williams]
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (to my friends)
Never can say goodbye, never can say goodbye (I will always keep you near)",The Game,1974,"[18, 22, 28, 34, 44, 56, 69, 80, 89]",9
18,Morning Side Of The Mountain,"[Marie:] There was a girl
[Donny:] There was a boy
[Donny:]
There was a girl, there was a boy
If they had met they might have found a world of joy
But he lived on the morning side of the mountain
And she lived on the twilight side of the hill
[Marie:]
They never met, they never kissed
They will never know what happiness they've missed
'Cause he lived on the morningside of the mountain
And she lived on the twilight side of the hill
Both:
For love's a rose that never grows
Without the kiss of the morning dew
And every Jack must have a Jill
To know the thrill of a dream that comes true
[Donny:]
And you and I are just like they
For all we know our love is just a kiss away
[Marie:]
But you are on the morning side of the mountain
[Donny:]
And you are on the twilight side of the hill
Both:
And you and I are just like they
For all we know our love is just a kiss away
[Marie:]
But you are on the morning side of the mountain
[Donny:]
And you are on the twilight side of the hill
[Marie:]
There was a girl...
[Donny:]
There was a boy...",Donny & Marie Osmond,1974,"[19, 25, 34, 42, 52, 63, 74]",7
19,Dark Horse,"[Intro: Juicy J]
Yeah, ya'll know what it is
Katy Perry, Juicy J
Uh-huh, let's rage!

[Verse 1: Katy Perry]
I knew you were, you were gonna come to me
And here you are, but you better choose carefully
'Cause I, I'm capable of anything
Of anything, and everything
Make me your Aphrodite
Make me your one and only
But don't make me your enemy (Enemy)
Your enemy (Your enemy), your enemy

[Chorus: Katy Perry]
So you wanna play with magic?
Boy, you should know what you're fallin' for
Baby, do you dare to do this?
'Cause I'm coming at you like a dark horse
Are you ready for, ready for
A perfect storm, perfect storm?
'Cause once you're mine, once you're mine
There's no going back

[Verse 2: Katy Perry]
Mark my words, this love will make you levitate
Like a bird, like a bird without a cage
We're down to earth if you choose to walk away
Don't walk away (Walk away)
It's in the palm of your hand now, baby
It's a yes or a no, no maybe
So just be sure before you give it all to me
All to me, give it all to me

[Chorus: Katy Perry]
So you wanna play with magic?
Boy, you should know what you're fallin' for
Baby, do you dare to do this?
'Cause I'm coming at you like a dark horse
Are you ready for, ready for
A perfect storm, perfect storm?
'Cause once you're mine, once you're mine
There's no going back

[Verse 3: Juicy J]
She's a beast, I call her Karma (Come back)
She eat your heart out like Jeffrey Dahmer (Woo!)
Be careful, try not to lead her on
Shawty's heart is on steroids, 'cause her love is so strong
You may fall in love when you meet her (Meet her)
If you get the chance, you better keep her (Keep her)
She's sweet as pie, but if you break her heart
She turn cold as a freezer (Freezer)
That fairy tale ending with a knight in shining armor
She can be my sleeping beauty, I'm gon' put her in a coma (Woo!)
Damn, I think I love her, shawty's so bad, I'm sprung and I don't care
She ride me like a roller coaster, turn the bedroom into a fair (A fair)
Her love is like a drug, I was tryna hit it and quit it
But lil mama so dope, I messed around and got addicted

[Chorus: Katy Perry]
So you wanna play with magic?
Boy, you should know what you're fallin' for (You should know)
Baby, do you dare to do this?
'Cause I'm coming at you like a dark horse (Like a dark horse)
Are you ready for, ready for (Ready for)
A perfect storm, perfect storm? (A perfect storm)
'Cause once you're mine, once you're mine
There's no going back

[Produced by Max Martin and Dr. Luke]
[Video directed by Matthew Cullen]",Katy Perry,1974,"[20, 24, 32, 43, 53, 69]",6
20,I Can Help,"[Verse 1]
Looking in my mirror
Took me by surprise
I can't help but see you
Running often through my mind
Helpless like a baby
Sensual disguise
I can't help but love you
It's getting better all the time

[Chorus]
I can't help it if I wanted to
I wouldn't help it even if I could
I can't help it if I wanted to
I wouldn't help it, no
I can't help it if I wanted to
I wouldn't help it even if I could
I can't help it if I wanted to
I wouldn't help it, no

[Verse 2]
Love to run my fingers
Softly while you sigh
Love came and possessed you
Bringing sparkles to your eyes
Like a trip to heaven
Heaven is the prize
And I'm so glad I found you, yeah
You're an angel in disguise

[Chorus]
I can't help it if I wanted to
I wouldn't help it even if I could
I can't help it if I wanted to
I wouldn't help it, no
I can't help it if I wanted to
I wouldn't help it even if I could
I can't help it if I wanted to
I wouldn't help it, no

[Post-Chorus]
And I'm so glad I found you, yeah
You're an angel in disguise

[Chorus]
I can't help it if I wanted to
I wouldn't help it even if I could
I can't help it if I wanted to
I wouldn't help it, no
I can't help it if I wanted to
I wouldn't help it even if I could
I can't help it if I wanted to
I wouldn't help it, no
I can't help it if I wanted to
I wouldn't help it even if I could
I can't help it if I wanted to
Wouldn't help it, no no
I can't help it if I wanted to
I wouldn't help it even if I could
I can't help it if I wanted to
Wouldn't help it, no no no",Michael Jackson,1974,"[21, 9, 3, 2, 1, 1, 6, 15, 25, 36, 52, 69, 80, 90]",14
21,Do It ('til You're Satisfied),"Oooooo
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
People know just what they'd like to do
Whatever it is you got it as long it pleases you
Make it last as long as you can
When your through it's up to you to try it again
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Everybody knows what they'd like to do
Whatever it is, do it, as long as it pleases you
Just take some time and relax your mind
Then do it, do it, do it 'till you're satisfied
Go on and do it, now
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it now, do it 'til you're satisfied
Then you hawler oh, oh-ho, oh-ho, oh
I'm satisfied, I'm satisfied
Then you hawler oh, wooo-hooooo, hoooo-ooooo
Woooooo
Go on and do it
Do it,(do it slow) do it slow 'til you're satisfied
(Whatever it is)
Got to do it (Just do it some more)
Go on and do it
Do it, do it 'til you're satisfied
(Whatever it is)
Do it, do it 'til you're satisfied
Do it, do it 'til you're satisfied
(Whatever it is)
Got to do it
Do it, do it 'til you're satisfied
Go on and do it, girl
(Do it slow)
Got to do it
(Whatever it is)
Got to do it good
(Just do it some more)
Do it until you're satisfied
I'm satisfied
I'm satisfied
I'm satisfied
I'm satisfied
I'm satisfied
I'm satisfied
I'm satisfied
Go on and do it, ya",B.T. Express,1974,"[22, 10, 6, 4, 4, 2, 2, 7, 14, 18, 24, 30, 38, 60]",14
